时间,成交,金额,笔数
9:38,5.31,0,0
9:38,5.31,1593,1
9:38,5.31,10620,1
9:38,5.31,4248,1
9:38,5.31,0,0
9:38,5.31,19647,3
9:38,5.31,53631,10
9:39,5.31,0,0
9:39,5.31,5310,1
9:39,5.31,0,0
9:39,5.3,66780,10
9:39,5.31,14337,1
9:39,5.3,9540,1
9:39,5.31,38763,1
9:39,5.3,16430,3
9:39,5.29,469752,72
9:39,5.29,0,0
9:39,5.29,0,0
9:39,5.29,11638,1
9:39,5.29,131721,37
9:39,5.3,27030,3
9:39,5.31,39294,8
9:39,5.29,317400,24
9:39,5.29,6348,1
9:39,5.3,21200,5
9:39,5.3,0,0
9:39,5.29,4232,2
9:40,5.29,0,0
9:40,5.29,0,0
9:40,5.3,530,1
9:40,5.3,5830,2
9:40,5.3,2120,1
9:40,5.3,3180,3
9:40,5.29,69828,8
9:40,5.3,6890,3
9:40,5.3,69430,13
9:40,5.29,7406,3
9:40,5.3,4240,3
9:40,5.3,0,0
9:40,5.3,0,0
9:40,5.3,5300,2
9:40,5.3,1060,1
9:40,5.3,1060,1
9:40,5.29,529,1
9:40,5.29,0,0
9:40,5.29,15870,4
9:40,5.3,9540,2
9:41,5.3,22790,2
9:41,5.3,100700,11
9:41,5.29,32798,1
9:41,5.3,18020,1
9:41,5.3,1590,2
9:41,5.3,29150,2
9:41,5.3,113420,88
9:41,5.31,56817,6
9:41,5.3,45580,2
9:41,5.3,8480,1
9:41,5.31,2655,1
9:41,5.3,530,1
9:41,5.3,1590,2
9:41,5.3,0,0
9:41,5.3,530,1
9:41,5.3,5300,2
9:41,5.31,323379,21
9:41,5.31,26550,1
9:41,5.31,17523,3
9:41,5.3,15900,2
9:42,5.3,0,0
9:42,5.31,26550,2
9:42,5.31,1062,1
9:42,5.31,2124,2
9:42,5.31,10089,3
9:42,5.31,636138,28
9:42,5.3,22260,7
9:42,5.3,0,0
9:42,5.3,0,0
9:42,5.3,0,0
9:42,5.3,0,0
9:42,5.3,11660,4
9:42,5.31,5841,1
9:42,5.32,30324,3
9:42,5.32,0,0
9:42,5.32,5320,2
9:42,5.32,0,0
9:42,5.32,0,0
9:42,5.31,15930,1
9:42,5.32,1596,1
9:43,5.32,0,0
9:43,5.32,70224,7
9:43,5.32,30856,5
9:43,5.32,9044,5
9:43,5.32,5320,1
9:43,5.31,1593,1
9:43,5.32,18620,2
9:43,5.31,1593,1
9:43,5.31,5841,3
9:43,5.32,109592,12
9:43,5.32,0,0
9:43,5.31,2655,2
9:43,5.31,1062,1
9:43,5.32,1596,1
9:43,5.31,18585,5
9:43,5.31,0,0
9:43,5.32,21812,2
9:43,5.32,0,0
9:43,5.32,4788,1
9:43,5.32,0,0
9:44,5.32,0,0
9:44,5.32,2128,1
9:44,5.32,0,0
9:44,5.32,532,1
9:44,5.32,1064,1
9:44,5.31,27081,1
9:44,5.31,16461,7
9:44,5.31,2655,1
9:44,5.31,0,0
9:44,5.32,18620,4
9:44,5.31,28143,3
9:44,5.31,3717,3
9:44,5.32,129276,21
9:44,5.31,14868,5
9:44,5.31,0,0
9:44,5.31,0,0
9:44,5.31,23364,4
9:44,5.32,1596,1
9:44,5.32,15960,1
9:44,5.32,0,0
9:45,5.32,23408,4
9:45,5.32,21812,10
9:45,5.32,22876,3
9:45,5.31,5310,1
9:45,5.31,531,1
9:45,5.31,8496,3
9:45,5.31,10620,2
9:45,5.31,0,0
9:45,5.31,35577,7
9:45,5.31,0,0
9:45,5.31,57879,2
9:45,5.31,5310,1
9:45,5.32,1064,1
9:45,5.31,1062,1
9:45,5.31,0,0
9:45,5.31,15399,3
9:45,5.32,154812,5
9:45,5.32,79268,8
9:45,5.32,10640,1
9:45,5.32,0,0
9:46,5.31,53631,2
9:46,5.31,9558,2
9:46,5.31,0,0
9:46,5.31,0,0
9:46,5.31,0,0
9:46,5.31,16461,4
9:46,5.31,5841,2
9:46,5.31,0,0
9:46,5.31,0,0
9:46,5.32,22344,3
9:46,5.32,15428,5
9:46,5.31,27612,5
9:46,5.31,0,0
9:46,5.32,9576,2
9:46,5.32,84056,1
9:46,5.32,0,0
9:46,5.32,4256,1
9:46,5.32,0,0
9:46,5.32,48944,5
9:46,5.31,9558,2
9:47,5.31,49383,2
9:47,5.31,0,0
9:47,5.32,532,1
9:47,5.32,0,0
9:47,5.32,39368,5
9:47,5.32,5320,2
9:47,5.31,26550,3
9:47,5.31,0,0
9:47,5.31,54693,5
9:47,5.32,2128,1
9:47,5.32,0,0
9:47,5.31,1062,1
9:47,5.31,0,0
9:47,5.31,0,0
9:47,5.32,119700,14
9:47,5.31,18585,3
9:47,5.31,0,0
9:47,5.32,84588,11
9:48,5.32,20748,5
9:48,5.32,0,0
9:48,5.32,532,1
9:48,5.32,4256,2
9:48,5.32,0,0
9:48,5.32,47348,11
9:48,5.32,0,0
9:48,5.32,0,0
9:48,5.32,6384,1
9:48,5.32,32452,4
9:48,5.32,0,0
9:48,5.32,0,0
9:48,5.32,5852,4
9:48,5.32,0,0
9:48,5.33,58630,9
9:48,5.33,533,1
9:48,5.33,0,0
9:48,5.33,0,0
9:48,5.33,63960,12
9:48,5.32,12236,4
9:49,5.32,15960,2
9:49,5.32,532,1
9:49,5.32,0,0
9:49,5.32,0,0
9:49,5.32,0,0
9:49,5.32,1064,1
9:49,5.32,130872,67
9:49,5.32,52668,6
9:49,5.32,0,0
9:49,5.32,90440,2
9:49,5.32,115976,9
9:49,5.32,0,0
9:49,5.32,0,0
9:49,5.32,0,0
9:49,5.32,0,0
9:49,5.32,0,0
9:49,5.32,0,0
9:49,5.32,0,0
9:49,5.33,1599,2
9:49,5.33,0,0
9:50,5.33,28249,4
9:50,5.33,13325,1
9:50,5.33,116194,11
9:50,5.33,0,0
9:50,5.33,5863,2
9:50,5.32,76608,12
9:50,5.33,10660,1
9:50,5.32,5320,1
9:50,5.33,2132,2
9:50,5.33,0,0
9:50,5.33,5330,3
9:50,5.33,82615,7
9:50,5.33,9061,3
9:50,5.33,122590,41
9:50,5.33,45305,5
9:50,5.33,9061,1
9:50,5.33,16523,3
9:50,5.33,129519,19
9:50,5.33,117793,3
9:50,5.33,3198,2
9:51,5.33,7995,6
9:51,5.33,73021,4
9:51,5.33,40508,3
9:51,5.33,16523,1
9:51,5.33,0,0
9:51,5.33,5330,1
9:51,5.33,87412,3
9:51,5.33,0,0
9:51,5.32,2660,1
9:51,5.32,0,0
9:51,5.32,0,0
9:51,5.32,0,0
9:51,5.32,6916,1
9:51,5.32,1064,2
9:51,5.32,532,1
9:51,5.32,1064,1
9:51,5.32,0,0
9:51,5.32,0,0
9:51,5.33,15990,2
9:51,5.32,25004,4
9:52,5.32,0,0
9:52,5.32,0,0
9:52,5.32,0,0
9:52,5.32,5320,2
9:52,5.32,0,0
9:52,5.32,138852,6
9:52,5.32,27664,6
9:52,5.32,29792,5
9:52,5.32,0,0
9:52,5.33,4797,2
9:52,5.33,0,0
9:52,5.33,2665,1
9:52,5.32,532,1
9:52,5.32,0,0
9:52,5.32,0,0
9:52,5.32,532,1
9:52,5.32,1440656,61
9:52,5.32,20216,4
9:52,5.32,0,0
9:52,5.31,27612,2
9:53,5.31,0,0
9:53,5.31,0,0
9:53,5.31,0,0
9:53,5.31,1062,1
9:53,5.31,0,0
9:53,5.31,0,0
9:53,5.31,0,0
9:53,5.32,15428,6
9:53,5.31,31860,5
9:53,5.31,45666,2
9:53,5.31,2124,1
9:53,5.31,56286,11
9:53,5.31,1593,1
9:53,5.31,46197,14
9:53,5.31,32391,2
9:53,5.31,531,1
9:53,5.31,121068,14
9:53,5.31,318600,35
9:53,5.31,0,0
9:53,5.31,0,0
9:54,5.3,6360,1
9:54,5.3,58830,2
9:54,5.3,0,0
9:54,5.3,45050,3
9:54,5.3,2120,2
9:54,5.3,0,0
9:54,5.3,0,0
9:54,5.3,9010,4
9:54,5.3,0,0
9:54,5.3,0,0
9:54,5.3,26500,1
9:54,5.3,0,0
9:54,5.3,0,0
9:54,5.31,45666,15
9:54,5.31,0,0
9:54,5.31,1593,1
9:54,5.31,0,0
9:54,5.31,0,0
9:54,5.31,0,0
9:54,5.31,0,0
9:55,5.31,0,0
9:55,5.3,19080,2
9:55,5.3,26500,2
9:55,5.3,0,0
9:55,5.3,7420,3
9:55,5.3,0,0
9:55,5.3,2650,1
9:55,5.3,0,0
9:55,5.3,530,1
9:55,5.3,10070,2
9:55,5.3,2120,1
9:55,5.3,530,1
9:55,5.3,41340,6
9:55,5.3,60420,9
9:55,5.3,0,0
9:55,5.3,0,0
9:55,5.3,2120,1
9:55,5.3,70490,12
9:55,5.3,0,0
9:55,5.31,1593,1
9:56,5.31,10089,2
9:56,5.31,0,0
9:56,5.31,531,1
9:56,5.31,0,0
9:56,5.3,15900,4
9:56,5.3,0,0
9:56,5.31,72216,11
9:56,5.3,190800,19
9:56,5.3,0,0
9:56,5.3,0,0
9:56,5.3,7950,3
9:56,5.3,37630,3
9:56,5.3,3710,2
9:56,5.31,35577,4
9:56,5.3,12720,3
9:56,5.31,10089,2
9:56,5.31,1593,1
9:56,5.31,66375,3
9:56,5.3,1060,1
9:57,5.3,0,0
9:57,5.3,2120,3
9:57,5.3,21200,2
9:57,5.3,0,0
9:57,5.3,0,0
9:57,5.3,1590,1
9:57,5.3,0,0
9:57,5.3,16960,2
9:57,5.3,0,0
9:57,5.3,0,0
9:57,5.3,1590,1
9:57,5.3,4240,1
9:57,5.3,0,0
9:57,5.3,20670,4
9:57,5.3,4770,2
9:57,5.3,0,0
9:57,5.3,0,0
9:57,5.3,2650,2
9:58,5.3,17490,3
9:58,5.3,2120,2
9:58,5.3,141510,11
9:58,5.3,0,0
9:58,5.3,0,0
9:58,5.3,0,0
9:58,5.3,29680,4
9:58,5.3,152110,13
9:58,5.3,0,0
9:58,5.3,36570,6
9:58,5.3,20140,7
9:58,5.3,15900,2
9:58,5.3,50350,8
9:58,5.3,9540,2
9:58,5.3,94340,9
9:58,5.3,210410,8
9:58,5.3,11130,2
9:58,5.3,0,0
9:58,5.3,0,0
9:58,5.3,0,0
9:59,5.29,33856,2
9:59,5.29,15870,3
9:59,5.29,0,0
9:59,5.3,1590,2
9:59,5.3,20140,4
9:59,5.3,0,0
9:59,5.3,0,0
9:59,5.3,0,0
9:59,5.3,0,0
9:59,5.3,10600,1
9:59,5.3,19080,2
9:59,5.3,0,0
9:59,5.3,6360,2
9:59,5.29,27508,7
9:59,5.29,0,0
9:59,5.3,455270,15
9:59,5.3,0,0
9:59,5.3,4240,1
9:59,5.3,0,0
9:59,5.3,9010,2
10:00,5.3,3180,1
10:00,5.3,1060,1
10:00,5.3,5300,1
10:00,5.3,0,0
10:00,5.3,54060,3
10:00,5.3,0,0
10:00,5.3,1060,2
10:00,5.3,2120,3
10:00,5.3,0,0
10:00,5.3,17490,11
10:00,5.3,1060,2
10:00,5.3,1060,1
10:00,5.3,1060,1
10:00,5.3,26500,4
10:00,5.3,41870,2
10:00,5.3,0,0
10:00,5.3,13780,5
10:00,5.3,4770,3
10:00,5.3,33390,10
10:00,5.3,0,0
10:01,5.3,530,1
10:01,5.29,15870,3
10:01,5.3,15900,4
10:01,5.3,66780,9
10:01,5.3,530,1
10:01,5.3,77380,6
10:01,5.3,2120,2
10:01,5.3,0,0
10:01,5.3,87450,7
10:01,5.3,32330,1
10:01,5.3,0,0
10:01,5.29,26979,3
10:01,5.3,1590,1
10:01,5.3,0,0
10:01,5.3,0,0
10:01,5.3,0,0
10:01,5.3,0,0
10:01,5.3,42400,4
10:01,5.3,0,0
10:01,5.3,1590,1
10:02,5.3,530,1
10:02,5.3,10600,2
10:02,5.3,0,0
10:02,5.3,60420,7
10:02,5.31,135936,6
10:02,5.31,0,0
10:02,5.3,1590,1
10:02,5.3,0,0
10:02,5.3,0,0
10:02,5.31,12744,3
10:02,5.3,6360,1
10:02,5.3,0,0
10:02,5.3,2120,2
10:02,5.3,14840,2
10:02,5.3,0,0
10:02,5.3,0,0
10:02,5.3,0,0
10:02,5.3,32330,1
10:02,5.3,0,0
10:02,5.3,0,0
10:03,5.3,0,0
10:03,5.31,23364,3
10:03,5.31,0,0
10:03,5.3,9010,3
10:03,5.3,23320,9
10:03,5.3,0,0
10:03,5.3,0,0
10:03,5.3,19080,4
10:03,5.31,5841,2
10:03,5.3,5300,1
10:03,5.3,0,0
10:03,5.3,5300,2
10:03,5.3,1590,1
10:03,5.3,0,0
10:03,5.3,0,0
10:03,5.3,0,0
10:03,5.3,0,0
10:03,5.3,2650,1
10:03,5.3,1060,1
10:04,5.3,131440,16
10:04,5.3,8480,5
10:04,5.3,2650,3
10:04,5.3,0,0
10:04,5.3,0,0
10:04,5.31,21240,5
10:04,5.3,9010,1
10:04,5.3,0,0
10:04,5.3,0,0
10:04,5.3,0,0
10:04,5.3,0,0
10:04,5.31,9027,2
10:04,5.31,0,0
10:04,5.31,0,0
10:04,5.31,0,0
10:04,5.31,0,0
10:04,5.31,0,0
10:04,5.31,0,0
10:04,5.31,0,0
10:05,5.31,0,0
10:05,5.31,5310,3
10:05,5.3,36040,8
10:05,5.3,0,0
10:05,5.3,0,0
10:05,5.3,0,0
10:05,5.3,0,0
10:05,5.31,21240,3
10:05,5.31,0,0
10:05,5.31,0,0
10:05,5.31,3186,3
10:05,5.31,531,1
10:05,5.3,252810,24
10:05,5.3,530,1
10:05,5.3,1060,1
10:05,5.3,12720,2
10:05,5.3,0,0
10:05,5.3,0,0
10:05,5.3,38160,3
10:06,5.29,5290,3
10:06,5.3,9540,2
10:06,5.29,1058,1
10:06,5.29,529,1
10:06,5.29,518420,24
10:06,5.29,89401,16
10:06,5.29,453353,40
10:06,5.29,0,0
10:06,5.28,5280,2
10:06,5.28,0,0
10:06,5.28,23232,4
10:06,5.29,13754,2
10:06,5.29,1587,1
10:06,5.29,1058,2
10:06,5.28,38544,5
10:06,5.29,529,1
10:06,5.28,5280,1
10:06,5.28,0,0
10:06,5.28,9504,1
10:06,5.28,15840,1
10:07,5.28,75504,6
10:07,5.28,45408,6
10:07,5.28,3168,2
10:07,5.29,11109,4
10:07,5.28,2112,1
10:07,5.28,0,0
10:07,5.29,1058,1
10:07,5.29,0,0
10:07,5.28,59664,8
10:07,5.29,4232,2
10:07,5.29,0,0
10:07,5.29,6348,4
10:07,5.28,105072,14
10:07,5.28,0,0
10:07,5.28,0,0
10:07,5.28,0,0
10:07,5.28,0,0
10:07,5.28,3168,2
10:07,5.28,113520,6
10:07,5.29,10051,4
10:08,5.29,0,0
10:08,5.29,529,1
10:08,5.29,2645,1
10:08,5.29,55016,6
10:08,5.29,0,0
10:08,5.29,0,0
10:08,5.29,30682,1
10:08,5.28,6336,1
10:08,5.28,0,0
10:08,5.28,0,0
10:08,5.28,0,0
10:08,5.29,2645,1
10:08,5.29,0,0
10:08,5.29,0,0
10:08,5.29,1587,1
10:08,5.29,0,0
10:08,5.29,0,0
10:08,5.29,0,0
10:09,5.29,0,0
10:09,5.29,0,0
10:09,5.29,0,0
10:09,5.29,0,0
10:09,5.29,0,0
10:09,5.29,0,0
10:09,5.29,0,0
10:09,5.29,0,0
10:09,5.29,0,0
10:09,5.29,0,0
10:09,5.28,5280,2
10:09,5.28,59136,3
10:09,5.28,29040,1
10:09,5.28,0,0
10:09,5.28,26400,2
10:09,5.28,5808,1
10:10,5.28,507936,9
10:10,5.28,0,0
10:10,5.29,28037,2
10:10,5.29,0,0
10:10,5.29,0,0
10:10,5.29,0,0
10:10,5.28,45936,7
10:10,5.28,0,0
10:10,5.29,5290,1
10:10,5.28,13728,3
10:10,5.28,17424,2
10:10,5.28,0,0
10:10,5.28,7920,3
10:10,5.28,0,0
10:10,5.29,1587,1
10:10,5.29,0,0
10:10,5.29,0,0
10:10,5.29,0,0
10:10,5.29,0,0
10:10,5.29,37030,6
10:11,5.29,0,0
10:11,5.29,0,0
10:11,5.29,1587,1
10:11,5.29,0,0
10:11,5.28,15840,2
10:11,5.29,1058,1
10:11,5.29,0,0
10:11,5.29,0,0
10:11,5.29,0,0
10:11,5.29,0,0
10:11,5.29,52371,4
10:11,5.28,8976,3
10:11,5.28,0,0
10:11,5.29,4232,1
10:11,5.29,0,0
10:11,5.28,10560,3
10:11,5.29,71732.4,6
10:11,5.29,0,0
10:11,5.29,0,0
10:11,5.29,0,0
10:12,5.29,0,0
10:12,5.28,4752,1
10:12,5.28,2640,2
10:12,5.28,26928,5
10:12,5.28,11088,2
10:12,5.28,0,0
10:12,5.28,0,0
10:12,5.28,1056,1
10:12,5.28,0,0
10:12,5.28,0,0
10:12,5.28,8448,6
10:12,5.29,5290,2
10:12,5.29,0,0
10:12,5.29,0,0
10:12,5.29,15870,3
10:12,5.29,0,0
10:12,5.28,528,1
10:12,5.28,0,0
10:12,5.28,0,0
10:13,5.28,127776,13
10:13,5.28,0,0
10:13,5.28,0,0
10:13,5.28,0,0
10:13,5.28,0,0
10:13,5.28,0,0
10:13,5.28,0,0
10:13,5.28,0,0
10:13,5.28,26400,5
10:13,5.28,0,0
10:13,5.28,39072,8
10:13,5.28,0,0
10:13,5.28,0,0
10:13,5.28,0,0
10:13,5.28,0,0
10:13,5.28,0,0
10:13,5.28,99264,20
10:14,5.28,0,0
10:14,5.28,0,0
10:14,5.28,0,0
10:14,5.28,52800,2
10:14,5.28,0,0
10:14,5.28,19536,6
10:14,5.28,0,0
10:14,5.28,2640,1
10:14,5.29,529,1
10:14,5.29,0,0
10:14,5.28,3696,1
10:14,5.28,16896,5
10:14,5.28,0,0
10:14,5.28,0,0
10:14,5.28,1056,1
10:14,5.28,0,0
10:14,5.28,20064,2
10:15,5.28,28512,2
10:15,5.29,1058,1
10:15,5.28,11616,1
10:15,5.29,2116,2
10:15,5.29,0,0
10:15,5.29,0,0
10:15,5.29,628981,55
10:15,5.29,0,0
10:15,5.29,7935,2
10:15,5.29,0,0
10:15,5.3,4770,4
10:15,5.29,1058,1
10:15,5.29,0,0
10:15,5.29,17986,1
10:15,5.29,6877,1
10:15,5.3,18550,5
10:15,5.3,0,0
10:15,5.3,0,0
10:15,5.3,0,0
10:15,5.3,8480,3
10:16,5.3,11130,1
10:16,5.3,0,0
10:16,5.3,197690,6
10:16,5.3,2120,2
10:16,5.3,0,0
10:16,5.3,2120,1
10:16,5.29,3174,1
10:16,5.29,0,0
10:16,5.29,0,0
10:16,5.29,0,0
10:16,5.29,53429,2
10:16,5.29,0,0
10:16,5.29,529,1
10:16,5.29,4761,1
10:16,5.29,0,0
10:16,5.29,0,0
10:16,5.29,2116,1
10:17,5.29,0,0
10:17,5.29,0,0
10:17,5.29,0,0
10:17,5.29,0,0
10:17,5.29,0,0
10:17,5.29,0,0
10:17,5.29,17457,5
10:17,5.29,0,0
10:17,5.29,0,0
10:17,5.29,0,0
10:17,5.29,0,0
10:17,5.29,0,0
10:17,5.29,0,0
10:17,5.29,5819,2
10:17,5.29,4761,1
10:17,5.29,529,1
10:17,5.3,5830,1
10:18,5.29,1058,1
10:18,5.29,18515,1
10:18,5.29,0,0
10:18,5.29,0,0
10:18,5.29,529,1
10:18,5.29,0,0
10:18,5.29,2116,1
10:18,5.29,0,0
10:18,5.29,0,0
10:18,5.29,0,0
10:18,5.29,0,0
10:18,5.29,0,0
10:18,5.29,0,0
10:18,5.29,10580,1
10:18,5.29,7935,2
10:18,5.29,0,0
10:18,5.29,0,0
10:18,5.29,11109,3
10:19,5.29,0,0
10:19,5.29,62951,4
10:19,5.29,0,0
10:19,5.3,3180,1
10:19,5.29,99452,8
10:19,5.29,0,0
10:19,5.29,0,0
10:19,5.29,0,0
10:19,5.29,3703,2
10:19,5.29,0,0
10:19,5.3,4240,1
10:19,5.29,31740,1
10:19,5.29,0,0
10:19,5.3,3710,1
10:19,5.29,529,1
10:19,5.29,0,0
10:19,5.29,4761,1
10:19,5.29,0,0
10:19,5.29,0,0
10:20,5.29,0,0
10:20,5.29,0,0
10:20,5.29,0,0
10:20,5.29,529,1
10:20,5.29,0,0
10:20,5.3,41870,9
10:20,5.3,0,0
10:20,5.3,12720,1
10:20,5.3,0,0
10:20,5.3,0,0
10:20,5.3,74200,13
10:20,5.3,0,0
10:20,5.3,1060,1
10:20,5.3,42400,9
10:20,5.3,0,0
10:20,5.3,0,0
10:20,5.3,0,0
10:20,5.3,0,0
10:20,5.3,152640,19
10:21,5.3,10070,4
10:21,5.3,81090,15
10:21,5.3,14310,5
10:21,5.3,25440,7
10:21,5.3,64660,22
10:21,5.3,0,0
10:21,5.3,530,1
10:21,5.3,0,0
10:21,5.3,0,0
10:21,5.29,4232,2
10:21,5.29,0,0
10:21,5.29,0,0
10:21,5.29,0,0
10:21,5.29,0,0
10:21,5.29,0,0
10:21,5.29,0,0
10:21,5.29,0,0
10:21,5.29,0,0
10:21,5.29,17986,1
10:21,5.29,468165,34
10:22,5.29,0,0
10:22,5.29,0,0
10:22,5.29,859096,4
10:22,5.3,530,1
10:22,5.3,590420,11
10:22,5.3,0,0
10:22,5.3,2650,2
10:22,5.3,3710,1
10:22,5.3,7420,3
10:22,5.3,6360,2
10:22,5.3,0,0
10:22,5.32,365484,36
10:22,5.32,0,0
10:22,5.33,498888,30
10:22,5.38,3156446,220
10:22,5.38,718768,81
10:22,5.38,36046,7
10:22,5.38,425558,33
10:22,5.37,676083,38
10:22,5.37,143379,16
10:23,5.36,79328,18
10:23,5.36,50384,13
10:23,5.35,34775,6
10:23,5.35,97905,23
10:23,5.34,256854,40
10:23,5.34,131898,17
10:23,5.34,107868,18
10:23,5.34,90246,16
10:23,5.33,139113,23
10:23,5.33,94874,16
10:23,5.34,131898,26
10:23,5.34,75294,18
10:23,5.34,19758,3
10:23,5.34,106266,13
10:23,5.34,131364,17
10:23,5.34,903528,14
10:23,5.34,11214,3
10:23,5.34,98790,13
10:23,5.34,84906,8
