时间,成交,金额,笔数
9:45,13.15,366885,36
9:45,13.15,462880,51
9:46,13.13,764166,47
9:46,13.13,460863,61
9:46,13.12,865920,69
9:46,13.12,676992,63
9:46,13.11,797088,39
9:46,13.09,435897,38
9:46,13.08,706320,37
9:46,13.07,113709,18
9:46,13.07,1326605,74
9:46,13.08,634380,43
9:46,13.07,432617,30
9:46,13.07,1073047,50
9:46,13.05,771255,73
9:46,13.05,266220,17
9:46,13.07,1743538,62
9:46,13.07,1286088,65
9:46,13.05,396720,48
9:46,13.06,114928,17
9:46,13.06,871102,62
9:46,13.07,330671,32
9:47,13.08,2578068,115
9:47,13.12,3092384,161
9:47,13.11,1845888,117
9:47,13.17,651915,34
9:47,13.19,914067,64
9:47,13.18,581238,51
9:47,13.19,1171272,63
9:47,13.19,705665,67
9:47,13.19,811185,88
9:47,13.18,1403670,102
9:47,13.19,1068390,83
9:47,13.18,572012,50
9:47,13.18,1004316,61
9:47,13.18,745988,46
9:47,13.18,867244,43
9:47,13.16,481656,40
9:47,13.16,543508,35
9:47,13.16,515872,32
9:47,13.15,618050,31
9:47,13.19,3639121,180
9:48,13.3,23998520,904
9:48,13.31,76375442,2863
9:48,13.31,1549284,62
9:48,13.31,2354539,63
9:48,13.31,1493382,79
9:48,13.31,2596781,91
9:48,13.31,2599443,79
9:48,13.31,1456114,58
9:48,13.31,2077691,57
9:48,13.31,1980528,51
9:48,13.31,1790195,40
9:48,13.31,1606517,45
9:48,13.31,1156639,48
9:48,13.31,1381578,49
9:48,13.31,1010229,41
9:48,13.31,2079022,47
9:48,13.31,682803,35
9:48,13.31,1456114,45
9:48,13.31,1184590,28
9:48,13.31,288827,15
9:49,13.31,425920,16
9:49,13.31,508442,29
9:49,13.31,645535,20
9:49,13.31,374011,23
9:49,13.31,282172,18
9:49,13.31,543048,20
9:49,13.31,300806,14
9:49,13.31,492470,15
9:49,13.31,363363,16
9:49,13.31,158389,12
9:49,13.31,492470,20
9:49,13.31,322102,16
9:49,13.31,252890,11
9:49,13.31,319440,19
9:49,13.31,846516,18
9:49,13.31,484484,14
9:49,13.31,459195,14
9:49,13.31,230263,16
9:49,13.31,195657,7
9:49,13.31,348722,12
9:50,13.31,251559,7
9:50,13.31,393976,9
9:50,13.31,315447,18
9:50,13.31,376673,19
9:50,13.31,280841,14
9:50,13.31,548372,16
9:50,13.31,283503,17
9:50,13.31,401962,15
9:50,13.31,1136674,14
9:50,13.31,374011,13
9:50,13.31,351384,11
9:50,13.31,274186,19
9:50,13.31,165044,11
9:50,13.31,127776,10
9:50,13.31,185009,14
9:50,13.31,500456,8
9:50,13.31,397969,20
9:50,13.31,330088,17
9:50,13.31,336743,15
9:50,13.31,118459,7
9:51,13.31,326095,14
9:51,13.31,308792,19
9:51,13.31,488477,15
9:51,13.31,119790,11
9:51,13.31,173030,9
9:51,13.31,242242,10
9:51,13.31,147741,4
9:51,13.31,97163,4
9:51,13.31,271524,12
9:51,13.31,271524,17
9:51,13.31,39930,4
9:51,13.31,1056814,21
9:51,13.31,275517,6
9:51,13.31,330088,12
9:51,13.31,682803,8
9:51,13.31,86515,6
9:51,13.31,105149,8
9:51,13.31,58564,7
9:51,13.31,58564,9
9:51,13.31,189002,8
9:52,13.31,71874,3
9:52,13.31,103818,6
9:52,13.31,143748,7
9:52,13.31,37268,5
9:52,13.31,34606,4
9:52,13.31,350053,9
9:52,13.31,744029,12
9:52,13.31,162382,6
9:52,13.31,133100,10
9:52,13.31,66550,6
9:52,13.31,274186,6
9:52,13.31,129107,8
9:52,13.31,266200,12
9:52,13.31,533731,6
9:52,13.31,87846,4
9:52,13.31,192995,7
9:52,13.31,23958,4
9:52,13.31,83853,7
9:52,13.31,214291,9
9:52,13.31,109142,5
9:53,13.31,347391,7
9:53,13.31,212960,10
9:53,13.31,118459,6
9:53,13.31,227601,8
9:53,13.31,106480,18
9:53,13.31,66550,8
9:53,13.31,42592,5
9:53,13.31,77198,6
9:53,13.31,334081,10
9:53,13.31,137093,9
9:53,13.31,190333,6
9:53,13.31,234256,7
9:53,13.31,62557,4
9:53,13.31,114466,6
9:53,13.31,109142,7
9:53,13.31,58564,5
9:53,13.31,173030,12
9:53,13.31,6655,2
9:53,13.31,47916,5
9:53,13.31,137093,9
9:54,13.31,42592,7
9:54,13.31,141086,5
9:54,13.31,26620,6
9:54,13.31,133100,7
9:54,13.31,255552,9
9:54,13.31,145079,5
9:54,13.31,147741,11
9:54,13.31,30613,3
9:54,13.31,5324,1
9:54,13.31,234256,11
9:54,13.31,6655,1
9:54,13.31,41261,3
9:54,13.31,45254,4
9:54,13.31,145079,9
9:54,13.31,98494,6
9:54,13.31,110473,6
9:54,13.31,58564,6
9:54,13.31,53240,6
9:54,13.31,19965,6
9:54,13.31,146410,8
9:55,13.31,10648,2
9:55,13.31,278179,9
9:55,13.31,109142,8
9:55,13.31,78529,5
9:55,13.31,170368,10
9:55,13.31,139755,11
9:55,13.31,266200,8
9:55,13.31,240911,8
9:55,13.31,175692,5
9:55,13.31,618915,12
9:55,13.31,485815,6
9:55,13.31,155727,7
9:55,13.31,260876,11
9:55,13.31,173030,4
9:55,13.31,111804,8
9:55,13.31,55902,4
9:55,13.31,151734,6
9:55,13.31,55902,3
9:55,13.31,141086,9
9:55,13.31,157058,5
9:56,13.31,215622,7
9:56,13.31,129107,3
9:56,13.31,38599,6
9:56,13.31,563013,13
9:56,13.31,214291,8
9:56,13.31,54571,2
9:56,13.31,219615,5
9:56,13.31,576323,9
9:56,13.31,194326,9
9:56,13.31,115797,8
9:56,13.31,147741,10
9:56,13.31,350053,6
9:56,13.31,97163,5
9:56,13.31,58564,7
9:56,13.31,43923,4
9:56,13.31,61226,3
9:56,13.31,2369180,9
9:56,13.31,70543,3
9:56,13.31,90508,4
9:56,13.31,252890,4
9:57,13.31,78529,6
9:57,13.31,93170,2
9:57,13.31,33275,5
9:57,13.31,355377,3
9:57,13.31,49247,7
9:57,13.31,63888,6
9:57,13.31,65219,6
9:57,13.31,186340,4
9:57,13.31,202312,5
9:57,13.31,89177,4
9:57,13.31,83853,6
9:57,13.31,113135,5
9:57,13.31,22627,4
9:57,13.31,78529,3
9:57,13.31,222277,4
9:57,13.31,43923,2
9:57,13.31,7986,3
9:57,13.31,754677,8
9:57,13.31,54571,4
9:57,13.31,22627,2
9:58,13.31,13310,1
9:58,13.31,82522,8
9:58,13.31,63888,3
9:58,13.31,5324,2
9:58,13.31,66550,1
9:58,13.31,75867,14
9:58,13.31,37268,3
9:58,13.31,71874,9
9:58,13.31,191664,9
9:58,13.31,6655,1
9:58,13.31,17303,3
9:58,13.31,383328,7
9:58,13.31,70543,4
9:58,13.31,665500,1
9:58,13.31,0,0
9:58,13.31,238249,11
9:58,13.31,97163,5
9:58,13.31,206305,5
9:58,13.31,65219,7
9:58,13.31,69212,6
9:59,13.31,145079,6
9:59,13.31,39930,4
9:59,13.31,26620,1
9:59,13.31,126445,9
9:59,13.31,290158,8
9:59,13.31,363363,4
9:59,13.31,81191,5
9:59,13.31,6655,2
9:59,13.31,452540,3
9:59,13.31,86515,8
9:59,13.31,5324,2
9:59,13.31,66550,6
9:59,13.31,15972,2
9:59,13.31,58564,3
9:59,13.31,86515,5
9:59,13.31,3993,2
9:59,13.31,54571,5
9:59,13.31,105149,8
9:59,13.31,23958,3
9:59,13.31,74536,5
10:00,13.31,343398,7
10:00,13.31,71874,6
10:00,13.31,157058,4
10:00,13.31,270193,3
10:00,13.31,103818,8
10:00,13.31,1331,1
10:00,13.31,42592,2
10:00,13.31,195657,9
10:00,13.31,189002,5
10:00,13.31,154396,8
10:00,13.31,71874,8
10:00,13.31,121121,7
10:00,13.31,183678,4
10:00,13.31,155727,6
10:00,13.31,199650,7
10:00,13.31,29282,5
10:00,13.31,55902,7
10:00,13.31,21296,2
10:00,13.31,179685,3
10:00,13.31,79860,3
10:01,13.31,95832,7
10:01,13.31,115797,5
10:01,13.31,264869,6
10:01,13.31,39930,2
10:01,13.31,1331,1
10:01,13.31,19965,2
10:01,13.31,101156,3
10:01,13.31,33275,4
10:01,13.31,181016,4
10:01,13.31,15972,2
10:01,13.31,46585,7
10:01,13.31,46585,3
10:01,13.31,41261,6
10:01,13.31,137093,2
10:01,13.31,186340,2
10:01,13.31,21296,1
10:01,13.31,15972,3
10:01,13.31,18634,2
10:01,13.31,5324,2
10:01,13.31,38599,4
10:02,13.31,21296,4
10:02,13.31,127776,7
10:02,13.31,6655,1
10:02,13.31,290158,9
10:02,13.31,19965,2
10:02,13.31,2662,1
10:02,13.31,35937,3
10:02,13.31,5324,1
10:02,13.31,15972,3
10:02,13.31,129107,3
10:02,13.31,13310,1
10:02,13.31,5324,1
10:02,13.31,0,0
10:02,13.31,23958,2
10:02,13.31,2662,1
10:02,13.31,0,0
10:02,13.31,286165,4
10:02,13.31,5324,1
10:02,13.31,18634,1
10:02,13.31,6655,1
10:03,13.31,214291,6
10:03,13.31,27951,2
10:03,13.31,14641,2
10:03,13.31,165044,2
10:03,13.31,123783,8
10:03,13.31,71874,7
10:03,13.31,29282,4
10:03,13.31,59895,3
10:03,13.31,83853,8
10:03,13.31,150403,5
10:03,13.31,436568,3
10:03,13.31,162382,4
10:03,13.31,166375,4
10:03,13.31,75867,5
10:03,13.31,26620,2
10:03,13.31,21296,2
10:03,13.31,173030,6
10:03,13.31,122452,5
10:03,13.31,105149,6
10:03,13.31,7986,2
10:04,13.31,39930,5
10:04,13.31,45254,4
10:04,13.31,15972,2
10:04,13.31,65219,5
10:04,13.31,3993,2
10:04,13.31,9317,2
10:04,13.31,803924,3
10:04,13.31,61226,3
10:04,13.31,951665,4
10:04,13.31,2023120,3
10:04,13.31,46585,3
10:04,13.31,21296,2
10:04,13.31,50578,5
10:04,13.31,50578,3
10:04,13.31,7986,2
10:04,13.31,17303,1
10:04,13.31,70543,8
10:04,13.31,41261,2
10:04,13.31,460526,7
10:04,13.31,2662,1
10:05,13.31,119790,6
10:05,13.31,123783,2
10:05,13.31,66550,1
10:05,13.31,383328,5
10:05,13.31,39930,4
10:05,13.31,66550,3
10:05,13.31,11979,2
10:05,13.31,0,0
10:05,13.31,50578,3
10:05,13.31,202312,5
10:05,13.31,59895,3
10:05,13.31,0,0
10:05,13.31,199650,1
10:05,13.31,17303,3
10:05,13.31,25289,2
10:05,13.31,29282,2
10:05,13.31,22627,3
10:05,13.31,13310,1
10:05,13.31,339405,5
10:05,13.31,0,0
10:06,13.31,141086,3
10:06,13.31,0,0
10:06,13.31,70543,3
10:06,13.31,23958,3
10:06,13.31,61226,2
10:06,13.31,50578,4
10:06,13.31,94501,2
10:06,13.31,25289,3
10:06,13.31,2662,2
10:06,13.31,252890,3
10:06,13.31,37268,2
10:06,13.31,6655,1
10:06,13.31,121121,2
10:06,13.31,21296,4
10:06,13.31,15972,2
10:06,13.31,91839,3
10:06,13.31,102487,5
10:06,13.31,37268,4
10:06,13.31,1331,1
10:06,13.31,13310,1
10:07,13.31,17303,2
10:07,13.31,191664,9
10:07,13.31,17303,2
10:07,13.31,147741,4
10:07,13.31,18634,3
10:07,13.31,47916,2
10:07,13.31,254221,3
10:07,13.31,33275,2
10:07,13.31,13310,2
10:07,13.31,0,0
10:07,13.31,1331,1
10:07,13.31,139755,2
10:07,13.31,2662,1
10:07,13.31,55902,3
10:07,13.31,17303,2
10:07,13.31,34606,4
10:07,13.31,61226,3
10:07,13.31,41261,3
10:07,13.31,0,0
10:08,13.31,43923,2
10:08,13.31,45254,4
10:08,13.31,57233,3
10:08,13.31,15972,2
10:08,13.31,75867,4
10:08,13.31,62557,13
10:08,13.31,191664,4
10:08,13.31,6655,2
10:08,13.31,70543,4
10:08,13.31,55902,4
10:08,13.31,6655,1
10:08,13.31,67881,4
10:08,13.31,6655,1
10:08,13.31,61226,3
10:08,13.31,2662,2
10:08,13.31,53240,3
10:08,13.31,50578,2
10:08,13.31,125114,2
10:08,13.31,87846,4
10:08,13.31,17303,3
10:09,13.31,23958,1
10:09,13.31,127776,5
10:09,13.31,83853,3
10:09,13.31,53240,2
10:09,13.31,113135,5
10:09,13.31,22627,1
10:09,13.31,0,0
10:09,13.31,18634,3
10:09,13.31,11979,1
10:09,13.31,42592,3
10:09,13.31,153065,3
10:09,13.31,399300,2
10:09,13.31,59895,2
10:09,13.31,3993,1
10:09,13.31,433906,3
10:09,13.31,10648,2
10:09,13.31,119790,4
10:09,13.31,7986,2
10:09,13.31,67881,3
10:09,13.31,22627,4
10:10,13.31,77198,4
10:10,13.31,6655,1
10:10,13.31,118459,4
10:10,13.31,63888,4
10:10,13.31,674817,5
10:10,13.31,1331,1
10:10,13.31,10648,2
10:10,13.31,62557,5
10:10,13.31,42592,4
10:10,13.31,0,0
10:10,13.31,22627,3
10:10,13.31,17303,2
10:10,13.31,0,0
10:10,13.31,436568,4
10:10,13.31,19965,1
10:10,13.31,404624,3
10:10,13.31,11979,3
10:10,13.31,47916,5
10:10,13.31,6655,1
10:10,13.31,45254,2
10:11,13.31,0,0
10:11,13.31,26620,2
10:11,13.31,66550,3
10:11,13.31,0,0
10:11,13.31,41261,5
10:11,13.31,9317,3
10:11,13.31,17303,2
10:11,13.31,18634,2
10:11,13.31,17303,3
10:11,13.31,54571,4
10:11,13.31,13310,1
10:11,13.31,157058,2
10:11,13.31,37268,3
10:11,13.31,0,0
10:11,13.31,2662,1
10:11,13.31,3993,2
10:11,13.31,17303,2
10:11,13.31,14641,2
10:11,13.31,70543,3
10:12,13.31,2662,1
10:12,13.31,10648,1
10:12,13.31,17303,2
10:12,13.31,85184,4
10:12,13.31,0,0
10:12,13.31,1331,1
10:12,13.31,106480,2
10:12,13.31,51909,2
10:12,13.31,0,0
10:12,13.31,22627,1
10:12,13.31,26620,4
10:12,13.31,19965,1
10:12,13.31,23958,2
10:12,13.31,26620,5
10:12,13.31,90508,4
10:12,13.31,17303,2
10:12,13.31,39930,1
10:12,13.31,13310,1
10:12,13.31,15972,2
10:13,13.31,1331,1
10:13,13.31,35937,3
10:13,13.31,149072,3
10:13,13.31,145079,4
10:13,13.31,9317,2
10:13,13.31,15972,9
10:13,13.31,35937,8
10:13,13.31,392645,3
10:13,13.31,0,0
10:13,13.31,33275,2
10:13,13.31,54571,2
10:13,13.31,9317,2
10:13,13.31,1331,1
10:13,13.31,10648,2
10:13,13.31,109142,2
10:13,13.31,226270,4
10:13,13.31,352715,1
10:13,13.31,0,0
10:13,13.31,409948,5
10:13,13.31,13310,2
10:14,13.31,26620,2
10:14,13.31,21296,4
10:14,13.31,117128,3
10:14,13.31,559020,3
10:14,13.31,310123,4
10:14,13.31,23958,4
10:14,13.31,10648,1
10:14,13.31,157058,4
10:14,13.31,247566,4
10:14,13.31,106480,3
10:14,13.31,53240,2
10:14,13.31,26620,1
10:14,13.31,226270,3
10:14,13.31,7986,2
10:14,13.31,13310,1
10:14,13.31,26620,4
10:14,13.31,43923,3
10:14,13.31,0,0
10:14,13.31,39930,4
10:14,13.31,19965,2
10:15,13.31,13310,1
10:15,13.31,142417,3
10:15,13.31,159720,5
10:15,13.31,234256,1
10:15,13.31,0,0
10:15,13.31,2662,1
10:15,13.31,424589,5
10:15,13.31,17303,2
10:15,13.31,19965,1
10:15,13.31,214291,5
10:15,13.31,85184,4
10:15,13.31,0,0
10:15,13.31,42592,2
10:15,13.31,31944,2
10:15,13.31,9317,1
10:15,13.31,7986,3
10:15,13.31,27951,2
10:15,13.31,15972,3
10:15,13.31,38599,4
10:15,13.31,0,0
10:16,13.31,19965,2
10:16,13.31,19965,1
10:16,13.31,13310,1
10:16,13.31,19965,2
10:16,13.31,38599,2
10:16,13.31,62557,4
10:16,13.31,1331,1
10:16,13.31,66550,4
10:16,13.31,21296,3
10:16,13.31,0,0
10:16,13.31,71874,3
10:16,13.31,41261,2
10:16,13.31,5324,1
10:16,13.31,23958,3
10:16,13.31,30613,3
10:16,13.31,33275,3
10:16,13.31,13310,3
10:16,13.31,1331,1
10:16,13.31,29282,4
10:16,13.31,34606,2
10:17,13.31,0,0
10:17,13.31,6655,1
10:17,13.31,37268,3
10:17,13.31,1331,1
10:17,13.31,13310,1
10:17,13.31,157058,2
10:17,13.31,19965,2
10:17,13.31,77198,3
10:17,13.31,39930,1
10:17,13.31,146410,3
10:17,13.31,19965,1
10:17,13.31,65219,3
10:17,13.31,0,0
10:17,13.31,101156,2
10:17,13.31,5324,2
10:17,13.31,6655,1
10:17,13.31,66550,1
10:17,13.31,34606,2
10:17,13.31,0,0
10:17,13.31,79860,1
10:18,13.31,0,0
10:18,13.31,49247,3
10:18,13.31,10648,1
10:18,13.31,11979,2
10:18,13.31,13310,1
10:18,13.31,30613,10
10:18,13.31,3993,1
10:18,13.31,26620,1
10:18,13.31,0,0
10:18,13.31,50578,3
10:18,13.31,21296,3
10:18,13.31,6655,1
10:18,13.31,66550,1
10:18,13.31,37268,3
10:18,13.31,33275,4
10:18,13.31,50578,4
10:18,13.31,71874,3
10:18,13.31,0,0
10:19,13.31,5324,1
10:19,13.31,6655,1
10:19,13.31,26620,1
10:19,13.31,0,0
10:19,13.31,54571,2
10:19,13.31,3993,2
10:19,13.31,11979,2
10:19,13.31,130438,4
10:19,13.31,0,0
10:19,13.31,15972,2
10:19,13.31,31944,2
10:19,13.31,806586,6
10:19,13.31,0,0
10:19,13.31,0,0
10:19,13.31,133100,1
10:19,13.31,18634,2
10:19,13.31,18634,1
10:19,13.31,58564,3
10:19,13.31,0,0
10:19,13.31,162382,3
10:20,13.31,30613,2
10:20,13.31,6655,1
10:20,13.31,10648,1
10:20,13.31,53240,1
10:20,13.31,0,0
10:20,13.31,46585,2
10:20,13.31,19965,2
10:20,13.31,50578,2
10:20,13.31,1331,1
10:20,13.31,1331,1
10:20,13.31,0,0
10:20,13.31,2662,1
10:20,13.31,13310,1
10:20,13.31,10648,1
10:20,13.31,99825,3
10:20,13.31,95832,2
10:20,13.31,0,0
10:21,13.31,49247,3
10:21,13.31,2662,2
10:21,13.31,51909,3
10:21,13.31,34606,2
10:21,13.31,6655,1
10:21,13.31,0,0
10:21,13.31,105149,4
