时间,成交,金额,笔数
9:37,6.95,0,0
9:37,6.94,19432,18
9:37,6.94,0,0
9:37,6.94,0,0
9:37,6.94,4858,5
9:37,6.94,0,0
9:37,6.94,0,0
9:37,6.94,6940,2
9:37,6.94,7634,4
9:37,6.94,6940,6
9:37,6.94,1388,1
9:37,6.94,2776,3
9:37,6.94,0,0
9:37,6.93,3465,1
9:38,6.94,4164,5
9:38,6.94,22902,18
9:38,6.94,3470,4
9:38,6.95,1390,1
9:38,6.94,6940,8
9:38,6.94,0,0
9:38,6.94,2082,2
9:38,6.95,1390,1
9:38,6.95,0,0
9:38,6.95,0,0
9:38,6.95,0,0
9:38,6.95,0,0
9:38,6.95,4865,4
9:38,6.95,0,0
9:38,6.95,31275,9
9:38,6.95,0,0
9:38,6.95,0,0
9:38,6.95,8340,9
9:38,6.95,0,0
9:39,6.95,10425,7
9:39,6.95,0,0
9:39,6.95,2780,2
9:39,6.95,35445,24
9:39,6.95,91740,31
9:39,6.96,3480,4
9:39,6.95,13900,11
9:39,6.96,22272,10
9:39,6.95,14595,3
9:39,6.95,4865,3
9:39,6.96,11832,11
9:39,6.96,61944,26
9:39,6.96,52200,25
9:39,6.96,10440,7
9:39,6.96,18792,6
9:39,6.96,696,1
9:39,6.97,57851,12
9:39,6.97,9061,2
9:39,6.96,6960,2
9:40,6.96,16704,8
9:40,6.96,2088,1
9:40,6.96,0,0
9:40,6.97,1394,1
9:40,6.98,133318,15
9:40,6.97,73882,21
9:40,6.97,1394,2
9:40,6.97,0,0
9:40,6.97,0,0
9:40,6.97,2788,2
9:40,6.98,4886,6
9:40,6.98,3490,1
9:40,6.98,33504,1
9:40,6.97,1394,1
9:40,6.97,25092,11
9:40,6.97,0,0
9:40,6.97,141491,41
9:40,6.98,4886,2
9:40,6.97,42517,13
9:40,6.96,16008,3
9:41,6.97,21607,18
9:41,6.97,17425,13
9:41,6.97,23001,11
9:41,6.97,61336,40
9:41,6.97,13940,7
9:41,6.97,1394,2
9:41,6.97,6970,6
9:41,6.97,30668,17
9:41,6.97,4879,2
9:41,6.97,697,1
9:41,6.97,35547,6
9:41,6.97,25789,2
9:41,6.98,4188,1
9:41,6.98,0,0
9:41,6.98,0,0
9:41,6.98,0,0
9:41,6.98,1396,1
9:41,6.98,60726,34
9:41,6.98,30712,17
9:42,6.98,8376,9
9:42,6.98,9772,7
9:42,6.98,305026,26
9:42,6.98,0,0
9:42,6.98,0,0
9:42,6.98,0,0
9:42,6.98,13960,5
9:42,6.98,2792,3
9:42,6.98,0,0
9:42,6.99,76890,29
9:42,6.99,0,0
9:42,6.98,11866,6
9:42,6.98,3490,2
9:42,6.98,0,0
9:42,6.98,0,0
9:42,6.98,698,1
9:42,6.99,104850,5
9:42,6.99,45435,21
9:42,6.99,0,0
9:43,6.99,956232,42
9:43,7,6300,4
9:43,7,27300,9
9:43,6.99,85977,35
9:43,7,693700,38
9:43,6.98,698,1
9:43,7,95900,9
9:43,7,0,0
9:43,7,3500,1
9:43,7,21000,8
9:43,7.01,7711,6
9:43,7,14000,1
9:43,7,24500,3
9:43,7.01,102346,11
9:43,7.01,14020,3
9:43,7.02,16848,2
9:43,7.01,18927,3
9:43,7.02,7020,1
9:43,7.02,0,0
9:43,7.02,16146,4
9:44,7.02,4212,4
9:44,7.02,0,0
9:44,7.02,28080,6
9:44,7.02,2106,2
9:44,7.01,5608,2
9:44,7,151900,23
9:44,7.01,230629,34
9:44,7.01,0,0
9:44,7.02,702,1
9:44,7.01,17525,6
9:44,7.01,4907,5
9:44,7,2800,3
9:44,7,700,1
9:44,7,1400,1
9:44,7,0,0
9:44,7.01,9814,1
9:44,7.01,0,0
9:44,7.01,4907,1
9:44,7,1400,1
9:44,7,0,0
9:45,7.01,4206,5
9:45,7,9800,6
9:45,7.01,2103,1
9:45,7.01,9113,2
9:45,7.01,2103,1
9:45,7.01,701,1
9:45,7.01,91831,14
9:45,7.01,39957,18
9:45,7.01,8412,10
9:45,7.01,16123,12
9:45,7.01,10515,9
9:45,7.01,0,0
9:45,7,122500,3
9:45,7.01,1402,1
9:45,7.01,32246,4
9:45,7,21000,1
9:45,7,0,0
9:45,7,21000,3
9:46,7,39200,13
9:46,7,7000,4
9:46,7,2800,4
9:46,7,34300,24
9:46,7,34300,16
9:46,7,700,1
9:46,7,3500,2
9:46,6.99,11883,3
9:46,7,25900,9
9:46,7,6300,5
9:46,7.01,5608,4
9:46,7.01,0,0
9:46,7,28000,12
9:46,7.01,51874,2
9:46,7.01,30844,2
9:46,7.01,701,1
9:46,7.01,153519,17
9:46,7.01,0,0
9:46,7.02,12636,2
9:46,7,140000,14
9:47,7.02,2808,4
9:47,7.01,307739,31
9:47,7.03,703,1
9:47,7.02,372060,23
9:47,7.02,35100,6
9:47,7.03,17575,16
9:47,7.03,0,0
9:47,7.03,0,0
9:47,7.04,191488,24
9:47,7.03,88578,25
9:47,7.03,7030,6
9:47,7.04,104896,7
9:47,7.03,31635,12
9:47,7.03,16169,6
9:47,7.04,36608,7
9:47,7.03,703,1
9:47,7.03,16872,4
9:47,7.03,104044,14
9:47,7.03,28120,5
9:47,7.03,0,0
9:48,7.03,4218,5
9:48,7.03,52725,10
9:48,7.03,2109,2
9:48,7.02,7020,1
9:48,7.03,7733,3
9:48,7.03,703,1
9:48,7.02,14742,2
9:48,7.02,2106,1
9:48,7.02,0,0
9:48,7.02,129168,19
9:48,7.02,51246,10
9:48,7.03,12654,4
9:48,7.03,0,0
9:48,7.02,35100,6
9:48,7.03,1406,1
9:48,7.03,282606,51
9:48,7.03,98420,23
9:48,7.03,0,0
9:48,7.05,867150,64
9:48,7.05,33135,13
9:49,7.06,58598,13
9:49,7.06,127080,9
9:49,7.05,200220,20
9:49,7.05,28200,3
9:49,7.05,18330,1
9:49,7.04,10560,1
9:49,7.05,3525,1
9:49,7.05,4935,2
9:49,7.05,70500,4
9:49,7.05,0,0
9:49,7.04,118976,19
9:49,7.04,7040,1
9:49,7.04,92224,11
9:49,7.04,4224,4
9:49,7.04,11968,17
9:49,7.04,3520,1
9:49,7.04,0,0
9:49,7.04,1408,1
9:49,7.04,155584,15
9:49,7.04,2112,2
9:50,7.05,7050,6
9:50,7.05,0,0
9:50,7.04,81664,4
9:50,7.05,62040,12
9:50,7.04,24640,6
9:50,7.04,4224,3
9:50,7.04,24640,23
9:50,7.04,0,0
9:50,7.04,17600,8
9:50,7.04,2112,1
9:50,7.03,7733,5
9:50,7.03,16169,6
9:50,7.04,12672,4
9:50,7.04,49984,3
9:50,7.04,0,0
9:50,7.04,0,0
9:50,7.04,0,0
9:50,7.04,0,0
9:50,7.04,7744,2
9:50,7.03,2812,1
9:51,7.04,4928,6
9:51,7.04,14784,2
9:51,7.03,3515,2
9:51,7.03,16872,3
9:51,7.03,0,0
9:51,7.04,66880,9
9:51,7.03,18278,10
9:51,7.04,85888,16
9:51,7.03,38665,11
9:51,7.04,4928,5
9:51,7.04,0,0
9:51,7.04,704,1
9:51,7.04,0,0
9:51,7.04,66880,10
9:51,7.04,704,1
9:51,7.04,11264,8
9:51,7.04,83072,48
9:51,7.03,52725,11
9:52,7.04,3520,4
9:52,7.04,3520,5
9:52,7.04,2112,1
9:52,7.04,0,0
9:52,7.04,0,0
9:52,7.04,0,0
9:52,7.04,0,0
9:52,7.04,35200,1
9:52,7.03,14060,2
9:52,7.04,9152,5
9:52,7.03,28823,7
9:52,7.04,14080,2
9:52,7.04,18304,4
9:52,7.03,7030,1
9:52,7.03,13357,2
9:52,7.03,35150,6
9:52,7.03,16169,9
9:52,7.04,11968,4
9:53,7.04,75328,12
9:53,7.04,0,0
9:53,7.04,0,0
9:53,7.04,2816,1
9:53,7.04,16896,1
9:53,7.04,4224,2
9:53,7.04,8448,1
9:53,7.05,463185,25
9:53,7.05,19035,5
9:53,7.05,9870,5
9:53,7.04,35200,7
9:53,7.05,2820,2
9:53,7.04,7744,3
9:53,7.04,0,0
9:53,7.05,2115,1
9:53,7.04,10560,2
9:53,7.04,0,0
9:53,7.04,0,0
9:53,7.05,44415,5
9:53,7.05,705,1
9:54,7.05,88125,13
9:54,7.05,35250,11
9:54,7.05,2115,3
9:54,7.05,0,0
9:54,7.05,0,0
9:54,7.05,0,0
9:54,7.05,0,0
9:54,7.04,36608,8
9:54,7.05,21855,3
9:54,7.04,176704,8
9:54,7.05,41595,6
9:54,7.05,0,0
9:54,7.05,7050,3
9:54,7.05,21855,5
9:54,7.05,7050,2
9:54,7.05,35250,4
9:54,7.05,0,0
9:54,7.05,24675,2
9:54,7.05,16920,4
9:54,7.06,523852,48
9:55,7.07,1224524,76
9:55,7.09,774228,55
9:55,7.08,82836,27
9:55,7.08,16992,3
9:55,7.08,101244,9
9:55,7.08,120360,22
9:55,7.09,67355,5
9:55,7.08,12744,5
9:55,7.08,36816,11
9:55,7.08,154344,27
9:55,7.09,61683,7
9:55,7.08,134520,23
9:55,7.09,4254,1
9:55,7.09,109895,7
9:55,7.09,720344,44
9:55,7.1,164720,25
9:55,7.1,34790,7
9:55,7.11,356922,41
9:55,7.1,41890,21
9:55,7.1,14910,7
9:56,7.1,76680,43
9:56,7.1,28400,25
9:56,7.11,73233,11
9:56,7.1,180340,36
9:56,7.1,22720,8
9:56,7.1,25560,8
9:56,7.1,74550,11
9:56,7.1,47570,15
9:56,7.1,3550,1
9:56,7.1,12070,2
9:56,7.1,4970,4
9:56,7.1,30530,3
9:56,7.1,337960,9
9:56,7.11,8532,1
9:56,7.11,77499,6
9:56,7.1,30530,4
9:56,7.11,35550,6
9:56,7.11,2133,1
9:56,7.1,80940,14
9:56,7.1,293230,33
9:57,7.09,24106,15
9:57,7.09,38995,15
9:57,7.11,128691,6
9:57,7.1,21300,2
9:57,7.11,59724,10
9:57,7.09,13471,4
9:57,7.1,22010,3
9:57,7.1,0,0
9:57,7.1,81650,5
9:57,7.09,24106,6
9:57,7.1,38340,6
9:57,7.1,61060,13
9:57,7.09,48921,10
9:57,7.09,0,0
9:57,7.09,79408,11
9:57,7.1,14200,1
9:57,7.1,69580,9
9:57,7.1,119990,41
9:57,7.09,72318,13
9:57,7.1,9940,5
9:58,7.1,78100,11
9:58,7.1,120700,11
9:58,7.1,2130,1
9:58,7.09,6381,2
9:58,7.1,11360,2
9:58,7.1,2840,1
9:58,7.09,16307,3
9:58,7.1,33370,4
9:58,7.1,24140,1
9:58,7.09,3545,1
9:58,7.09,29778,14
9:58,7.09,19143,9
9:58,7.1,37630,9
9:58,7.1,0,0
9:58,7.08,51684,7
9:58,7.08,7080,1
9:58,7.09,63810,3
9:58,7.08,39648,4
9:58,7.08,22656,6
9:58,7.08,7080,2
9:59,7.08,18408,13
9:59,7.08,204612,14
9:59,7.08,5664,4
9:59,7.07,2828,3
9:59,7.07,65044,10
9:59,7.07,0,0
9:59,7.08,6372,2
9:59,7.08,4248,2
9:59,7.08,63012,5
9:59,7.08,0,0
9:59,7.08,14160,8
9:59,7.08,708,1
9:59,7.08,7788,4
9:59,7.07,21917,3
9:59,7.08,10620,2
9:59,7.08,0,0
9:59,7.08,70092,11
9:59,7.07,5656,2
9:59,7.07,5656,5
9:59,7.08,44604,10
10:00,7.08,105492,11
10:00,7.08,55932,21
10:00,7.07,50197,10
10:00,7.06,199092,38
10:00,7.06,40242,6
10:00,7.06,0,0
10:00,7.06,706,1
10:00,7.05,119850,12
10:00,7.05,11280,4
10:00,7.06,706,1
10:00,7.06,19768,13
10:00,7.05,2820,1
10:00,7.06,3530,3
10:00,7.05,119145,9
10:00,7.06,25416,7
10:00,7.06,1412,2
10:00,7.05,9870,12
10:00,7.06,2824,3
10:00,7.05,7755,6
10:00,7.05,18330,8
10:01,7.04,14080,7
10:01,7.04,12672,5
10:01,7.05,20445,4
10:01,7.04,122496,14
10:01,7.04,136576,3
10:01,7.04,39424,19
10:01,7.04,2816,2
10:01,7.04,704,1
10:01,7.04,1408,1
10:01,7.04,0,0
10:01,7.05,10575,8
10:01,7.04,10560,1
10:01,7.04,0,0
10:01,7.04,17600,1
10:01,7.04,25344,3
10:01,7.04,704,1
10:01,7.04,5632,1
10:01,7.04,4224,2
10:01,7.05,7755,2
10:01,7.04,65472,11
10:02,7.05,30315,11
10:02,7.06,160968,58
10:02,7.06,52244,6
10:02,7.06,53656,11
10:02,7.05,513240,9
10:02,7.06,8472,4
10:02,7.04,111232,19
10:02,7.05,14100,1
10:02,7.05,0,0
10:02,7.05,0,0
10:02,7.05,42300,9
10:02,7.05,705,1
10:02,7.05,11985,10
10:02,7.05,2115,3
10:02,7.06,9884,1
10:02,7.06,4236,2
10:02,7.05,101520,4
10:02,7.05,0,0
10:02,7.05,30315,6
10:02,7.05,14100,2
10:03,7.05,26790,5
10:03,7.04,16896,10
10:03,7.04,0,0
10:03,7.04,14784,5
10:03,7.04,80256,10
10:03,7.04,0,0
10:03,7.04,145728,12
10:03,7.04,29568,15
10:03,7.04,4224,4
10:03,7.04,0,0
10:03,7.05,3525,4
10:03,7.05,38070,3
10:03,7.05,0,0
10:03,7.05,0,0
10:03,7.05,14805,6
10:03,7.05,0,0
10:03,7.05,74025,11
10:03,7.05,0,0
10:03,7.05,0,0
10:04,7.05,3525,4
10:04,7.04,19008,17
10:04,7.04,9152,13
10:04,7.04,0,0
10:04,7.04,704,1
10:04,7.04,23232,5
10:04,7.04,2112,2
10:04,7.04,0,0
10:04,7.05,2820,1
10:04,7.05,0,0
10:04,7.05,17625,5
10:04,7.05,0,0
10:04,7.04,23936,9
10:04,7.04,0,0
10:04,7.05,28905,4
10:04,7.04,704,1
10:04,7.04,0,0
10:04,7.04,11968,2
10:04,7.05,7050,2
10:05,7.04,12672,10
10:05,7.05,80370,10
10:05,7.05,4230,3
10:05,7.05,0,0
10:05,7.05,11280,4
10:05,7.04,22528,1
10:05,7.04,704,1
10:05,7.05,27495,5
10:05,7.04,4928,3
10:05,7.05,23970,6
10:05,7.05,3525,1
10:05,7.04,704,1
10:05,7.05,10575,5
10:05,7.05,0,0
10:05,7.05,3525,4
10:05,7.05,6063,5
10:05,7.05,0,0
10:06,7.06,4236,4
10:06,7.05,52170,32
10:06,7.05,0,0
10:06,7.06,9884,7
10:06,7.06,0,0
10:06,7.06,2824,2
10:06,7.06,12002,4
10:06,7.06,83308,7
10:06,7.07,7777,1
10:06,7.07,130795,17
10:06,7.08,4248,5
10:06,7.08,20532,8
10:06,7.08,8496,1
10:06,7.08,29736,3
10:06,7.08,39648,2
10:06,7.08,129564,2
10:06,7.08,48144,17
10:06,7.08,101244,16
10:06,7.08,12036,2
10:06,7.09,347410,23
10:07,7.1,23430,18
10:07,7.09,231843,57
10:07,7.09,153853,13
10:07,7.09,195684,17
10:07,7.09,12053,3
10:07,7.09,6381,3
10:07,7.08,234348,19
10:07,7.08,9204,5
10:07,7.08,196824,25
10:07,7.07,38885,19
10:07,7.07,16261,11
10:07,7.07,105343,12
10:07,7.07,12726,4
10:07,7.06,2824,1
10:07,7.06,35300,1
10:07,7.06,2824,3
10:07,7.06,21180,3
10:07,7.06,5648,3
10:07,7.06,38124,8
10:07,7.06,7060,1
10:08,7.06,16238,9
10:08,7.06,8472,4
10:08,7.06,1412,1
10:08,7.07,2828,3
10:08,7.06,62128,7
10:08,7.06,0,0
10:08,7.06,0,0
10:08,7.06,24710,5
10:08,7.06,18356,8
10:08,7.06,5648,5
10:08,7.07,34643,23
10:08,7.06,6354,3
10:08,7.06,0,0
10:08,7.06,7060,4
10:08,7.06,0,0
10:08,7.06,0,0
10:08,7.06,0,0
10:08,7.06,0,0
10:08,7.06,0,0
10:08,7.05,142410,19
10:09,7.04,20416,18
10:09,7.05,4230,5
10:09,7.05,1410,2
10:09,7.05,1410,2
10:09,7.05,0,0
10:09,7.05,0,0
10:09,7.05,0,0
10:09,7.05,0,0
10:09,7.04,13376,1
10:09,7.04,0,0
10:09,7.05,5640,5
10:09,7.05,0,0
10:09,7.05,0,0
10:09,7.05,28200,13
10:09,7.05,705,1
10:09,7.05,5640,1
10:09,7.05,6345,1
10:09,7.05,0,0
10:09,7.05,705,1
10:09,7.05,0,0
10:10,7.06,24710,13
10:10,7.05,1410,2
10:10,7.05,0,0
10:10,7.05,28200,8
10:10,7.05,2115,1
10:10,7.05,0,0
10:10,7.05,0,0
10:10,7.05,0,0
10:10,7.05,17625,9
10:10,7.05,63450,8
10:10,7.05,23265,11
10:10,7.05,113505,27
10:10,7.05,20445,11
10:10,7.06,7766,6
10:10,7.06,24004,2
10:10,7.06,4942,2
10:10,7.06,0,0
10:10,7.06,0,0
10:10,7.06,0,0
10:10,7.06,0,0
10:11,7.06,4236,4
10:11,7.05,705,1
10:11,7.06,706,1
10:11,7.06,0,0
10:11,7.06,28240,10
10:11,7.06,0,0
10:11,7.06,4236,3
10:11,7.06,0,0
10:11,7.06,0,0
10:11,7.06,49420,10
10:11,7.07,4949,5
10:11,7.07,4242,1
10:11,7.07,0,0
10:11,7.07,707,1
10:11,7.07,14847,2
10:11,7.07,0,0
10:11,7.07,7070,1
10:11,7.07,11312,2
10:11,7.07,0,0
10:11,7.07,0,0
10:12,7.06,4942,5
10:12,7.06,0,0
10:12,7.07,46662,4
10:12,7.06,6354,2
10:12,7.07,65044,7
10:12,7.07,2121,1
10:12,7.07,0,0
10:12,7.07,96152,7
10:12,7.07,3535,3
10:12,7.07,41006,7
10:12,7.07,0,0
10:12,7.07,20503,5
10:12,7.07,13433,1
10:12,7.07,0,0
10:12,7.07,0,0
10:12,7.07,10605,1
10:12,7.07,48783,7
10:12,7.07,0,0
10:13,7.07,14140,8
10:13,7.07,1414,1
10:13,7.07,0,0
10:13,7.08,7788,2
10:13,7.07,48076,5
10:13,7.09,212700,45
10:13,7.09,0,0
10:13,7.09,113440,36
10:13,7.09,77990,8
10:13,7.1,1175760,77
10:13,7.07,236138,31
10:13,7.09,96424,9
10:13,7.11,904392,63
10:13,7.12,118192,4
10:13,7.12,200072,13
10:13,7.12,310432,20
10:13,7.12,41296,8
10:13,7.11,56169,17
10:13,7.12,34888,15
10:13,7.12,179424,7
10:14,7.12,195088,15
10:14,7.12,229976,23
10:14,7.1,590720,18
10:14,7.12,279104,18
10:14,7.1,6390,4
10:14,7.1,2840,1
10:14,7.1,189570,25
10:14,7.11,46926,5
10:14,7.1,53250,8
10:14,7.09,69482,7
10:14,7.1,24850,7
10:14,7.1,10650,1
10:14,7.1,0,0
10:14,7.09,552311,21
10:14,7.09,0,0
10:14,7.1,72420,6
10:14,7.1,0,0
10:14,7.11,1422,1
10:14,7.1,71710,3
10:14,7.11,1422,1
10:15,7.11,4266,4
10:15,7.09,126202,10
10:15,7.11,225387,13
10:15,7.09,7799,2
10:15,7.09,0,0
10:15,7.1,4970,2
10:15,7.09,1418,1
10:15,7.09,1418,2
10:15,7.09,73736,19
10:15,7.09,12762,11
10:15,7.08,9912,12
10:15,7.08,0,0
10:15,7.08,0,0
10:15,7.09,53175,3
10:15,7.09,0,0
10:15,7.08,86376,16
10:15,7.09,41122,9
10:15,7.09,709,1
10:15,7.09,75863,6
10:15,7.09,0,0
10:16,7.09,13471,5
10:16,7.1,12070,6
10:16,7.1,0,0
10:16,7.09,7799,2
10:16,7.09,11344,4
10:16,7.09,64519,5
10:16,7.09,0,0
10:16,7.1,28400,2
10:16,7.1,0,0
10:16,7.09,7090,4
10:16,7.1,3550,4
10:16,7.09,56720,4
10:16,7.1,71000,3
10:16,7.1,0,0
10:16,7.1,141290,2
10:16,7.1,71000,6
10:16,7.1,9230,1
10:16,7.1,12780,2
10:16,7.1,2130,1
10:16,7.1,23430,5
10:17,7.1,30530,24
10:17,7.1,9940,11
10:17,7.09,21270,1
10:17,7.1,710,1
10:17,7.1,0,0
10:17,7.1,7100,1
10:17,7.1,14200,12
10:17,7.11,75366,30
10:17,7.1,43310,22
10:17,7.1,9230,4
10:17,7.1,40470,10
10:17,7.1,20590,8
10:17,7.1,14200,2
10:17,7.1,21300,2
10:17,7.09,129747,11
10:17,7.1,11360,7
10:17,7.09,1418,2
10:17,7.09,0,0
10:17,7.09,3545,1
10:17,7.09,2127,1
10:18,7.09,10635,9
10:18,7.09,5672,2
10:18,7.08,7080,1
10:18,7.09,10635,2
10:18,7.09,0,0
10:18,7.09,18434,3
10:18,7.09,0,0
10:18,7.09,32614,8
10:18,7.08,29028,8
10:18,7.09,26233,15
10:18,7.09,112022,16
10:18,7.08,3540,4
10:18,7.08,9912,6
10:18,7.08,0,0
10:18,7.08,33984,2
10:18,7.08,0,0
10:18,7.08,2832,2
10:18,7.08,77172,4
10:18,7.08,0,0
10:19,7.09,13471,8
10:19,7.08,2832,4
10:19,7.08,2124,2
10:19,7.09,5672,2
10:19,7.08,3540,1
10:19,7.08,0,0
10:19,7.09,10635,1
10:19,7.08,15576,2
10:19,7.08,59472,9
10:19,7.08,117528,5
10:19,7.08,19116,7
10:19,7.08,708,1
10:19,7.08,2124,1
10:19,7.08,0,0
10:19,7.08,0,0
10:19,7.08,1416,1
10:19,7.08,63720,12
10:19,7.08,7788,3
10:19,7.08,4248,1
10:19,7.08,48144,4
10:20,7.08,18408,8
10:20,7.08,0,0
10:20,7.07,2828,1
10:20,7.07,0,0
10:20,7.07,0,0
10:20,7.07,0,0
10:20,7.07,0,0
10:20,7.07,0,0
10:20,7.07,0,0
10:20,7.08,708,1
10:20,7.08,4248,5
10:20,7.07,35350,2
10:20,7.07,7070,2
10:20,7.08,35400,1
10:20,7.07,221291,12
10:20,7.07,0,0
10:20,7.07,9898,4
10:20,7.07,707,1
10:20,7.07,0,0
10:20,7.07,0,0
10:21,7.07,4949,4
10:21,7.07,0,0
10:21,7.07,707,1
10:21,7.07,0,0
10:21,7.06,14120,1
10:21,7.06,13414,7
10:21,7.06,0,0
10:21,7.06,0,0
10:21,7.06,0,0
10:21,7.07,7777,3
10:21,7.06,9884,5
10:21,7.06,0,0
10:21,7.06,0,0
10:21,7.07,7070,1
10:21,7.07,7070,1
10:21,7.07,0,0
10:21,7.07,4949,3
10:21,7.06,20474,4
10:21,7.06,0,0
10:22,7.07,9191,5
10:22,7.07,45955,13
10:22,7.07,1414,2
10:22,7.07,11312,7
10:22,7.07,3535,2
10:22,7.07,12726,5
10:22,7.07,21917,16
10:22,7.07,0,0
10:22,7.07,13433,4
10:22,7.07,45955,8
10:22,7.08,4248,4
10:22,7.08,0,0
10:22,7.08,0,0
10:22,7.07,20503,2
10:22,7.08,14868,5
10:22,7.08,4248,3
10:22,7.08,10620,5
10:22,7.08,8496,4
10:22,7.08,10620,1
10:22,7.08,0,0
10:23,7.08,4248,5
10:23,7.08,0,0
10:23,7.08,1416,1
10:23,7.08,0,0
10:23,7.08,1416,1
10:23,7.08,14868,7
10:23,7.08,0,0
10:23,7.08,7080,1
10:23,7.07,2121,1
10:23,7.07,707,1
10:23,7.08,15576,5
10:23,7.06,245688,25
10:23,7.07,3535,2
10:23,7.07,2121,3
10:23,7.07,707,1
10:23,7.07,0,0
10:23,7.07,0,0
10:24,7.07,3535,4
10:24,7.06,706,1
10:24,7.07,5656,3
10:24,7.06,7060,1
10:24,7.06,0,0
10:24,7.07,707,1
10:24,7.06,9884,4
10:24,7.06,14120,3
10:24,7.07,3535,1
10:24,7.07,3535,4
10:24,7.07,0,0
10:24,7.07,1414,1
10:24,7.07,22624,3
10:24,7.07,0,0
10:24,7.07,204323,8
10:24,7.07,12019,16
10:24,7.07,0,0
10:25,7.07,4949,7
10:25,7.07,0,0
10:25,7.07,7070,6
10:25,7.07,0,0
10:25,7.06,12002,3
10:25,7.06,330408,24
