时间,成交,金额,笔数
9:31,26.28,346896,39
9:31,26.28,2846124,74
9:31,26.28,1857996,99
9:31,26.27,1281976,86
9:31,26.27,816997,66
9:31,26.21,191333,21
9:31,26.21,825615,28
9:31,26.17,340210,12
9:31,26.16,538896,31
9:31,26.16,1415256,72
9:31,26.25,1021125,76
9:31,26.21,398392,83
9:31,26.25,338625,19
9:31,26.24,718976,25
9:31,26.36,5490788,206
9:32,26.36,253056,32
9:32,26.34,885024,53
9:32,26.34,258132,25
9:32,26.33,1008439,20
9:32,26.33,505536,11
9:32,26.3,218290,17
9:32,26.39,1976611,43
9:32,26.34,121164,15
9:32,26.33,300162,8
9:32,26.36,202972,16
9:32,26.34,495192,28
9:32,26.36,274144,25
9:32,26.33,976843,62
9:32,26.34,1627812,41
9:32,26.36,405944,20
9:32,26.34,168576,15
9:32,26.36,329500,25
9:32,26.36,788164,23
9:32,26.36,260964,23
9:32,26.36,840884,43
9:33,26.34,226524,23
9:33,26.33,247502,14
9:33,26.3,57860,7
9:33,26.26,160186,20
9:33,26.26,212706,8
9:33,26.26,259974,23
9:33,26.25,183750,15
9:33,26.21,209680,19
9:33,26.2,159820,21
9:33,26.2,144100,13
9:33,26.21,353835,32
9:33,26.2,209600,22
9:33,26.2,227940,24
9:33,26.21,686702,113
9:33,26.23,417057,47
9:33,26.26,391274,17
9:33,26.28,52560,6
9:33,26.29,94644,8
9:33,26.3,454990,36
9:33,26.31,352554,39
9:34,26.28,152424,16
9:34,26.3,134130,13
9:34,26.3,139390,9
9:34,26.28,228636,18
9:34,26.3,583860,25
9:34,26.32,1423912,39
9:34,26.28,462528,21
9:34,26.28,70956,9
9:34,26.3,149910,10
9:34,26.3,265630,16
9:34,26.31,226266,11
9:34,26.29,454817,27
9:34,26.3,36820,7
9:34,26.29,307593,21
9:34,26.3,557560,42
9:34,26.29,252384,20
9:34,26.29,299180.2,22
9:34,26.3,73640,13
9:34,26.3,281410,23
9:34,26.29,157740,20
9:35,26.29,207901.3,16
9:35,26.29,299706,27
9:35,26.3,465510,28
9:35,26.3,160430,13
9:35,26.3,326120,17
9:35,26.29,236610,18
9:35,26.3,68380,9
9:35,26.3,92050,6
9:35,26.28,13140,5
9:35,26.28,733212,98
9:35,26.28,123516,20
9:35,26.26,210080,15
9:35,26.23,545584,53
9:35,26.27,1455358,43
9:35,26.2,717880,37
9:35,26.2,94320,4
9:35,26.17,269551,16
9:35,26.2,259380,11
9:35,26.21,479643,11
9:35,26.22,1360818,32
9:36,26.22,183540,50
9:36,26.24,202048,39
9:36,26.23,508862,16
9:36,26.23,68198,3
9:36,26.28,247032,9
9:36,26.28,199728,12
9:36,26.28,155052,12
9:36,26.28,223380,16
9:36,26.28,147168,7
9:36,26.27,55167,2
9:36,26.27,801235,67
9:36,26.28,488808,47
9:36,26.28,247032,15
9:36,26.24,364736,12
9:36,26.24,149568,8
9:36,26.23,270169,17
9:36,26.22,39330,8
9:36,26.18,340340,21
9:36,26.18,138754,7
9:36,26.18,75922,6
9:37,26.18,366520,13
9:37,26.21,702428,11
9:37,26.18,217294,4
9:37,26.21,78630,8
9:37,26.19,49761,3
9:37,26.22,173052,18
9:37,26.21,46129.6,7
9:37,26.22,5244,2
9:37,26.22,78660,11
9:37,26.23,76067,12
9:37,26.24,191552,9
9:37,26.24,68224,5
9:37,26.26,149682,5
9:37,26.25,110250,6
9:37,26.24,330624,32
9:37,26.25,286125,12
9:37,26.25,15750,3
9:37,26.26,13130,1
9:37,26.26,107666,3
9:37,26.27,191771,13
9:38,26.26,357136,13
9:38,26.27,530654,18
9:38,26.27,664631,66
9:38,26.27,57794,5
9:38,26.28,39420,4
9:38,26.27,5254,1
9:38,26.27,430828,19
9:38,26.27,102453,11
9:38,26.28,181332,17
9:38,26.28,204984,10
9:38,26.26,65650,7
9:38,26.28,49932,7
9:38,26.26,110292,12
9:38,26.27,824878,40
9:38,26.26,236340,13
9:38,26.25,15750,2
9:38,26.23,68198,9
9:38,26.22,128478,10
9:38,26.22,385434,10
9:38,26.21,28831,5
9:39,26.23,104920,13
9:39,26.21,201817,15
9:39,26.21,89114,5
9:39,26.21,246374,17
9:39,26.2,120520,5
9:39,26.19,70713,7
9:39,26.2,36680,4
9:39,26.2,26200,3
9:39,26.2,125760,8
9:39,26.2,246280,17
9:39,26.2,303920,8
9:39,26.19,31428,6
9:39,26.19,170235,7
9:39,26.19,217377,6
9:39,26.19,225234,10
9:39,26.18,31416,5
9:39,26.17,1350372,45
9:39,26.15,28765,2
9:39,26.15,91525,10
9:39,26.15,60145,3
9:40,26.15,120290,9
9:40,26.15,622370,42
9:40,26.16,1124880,43
9:40,26.18,128282,19
9:40,26.18,188496,24
9:40,26.18,102102,16
9:40,26.18,52360,4
9:40,26.19,13095,4
9:40,26.18,251328,20
9:40,26.18,10472,3
9:40,26.19,227853,13
9:40,26.18,83776,5
9:40,26.18,13090,3
9:40,26.19,154521,11
9:40,26.19,78570,8
9:40,26.18,52360,9
9:40,26.18,89012,12
9:40,26.18,20944,5
9:40,26.19,542133,9
9:40,26.18,13090,3
9:41,26.17,86361,14
9:41,26.15,413170,31
9:41,26.18,117810,4
9:41,26.15,245810,11
9:41,26.18,384846,17
9:41,26.15,33995,5
9:41,26.17,28787,4
9:41,26.18,62832,8
9:41,26.16,23544,2
9:41,26.17,418720,19
9:41,26.16,201432,15
9:41,26.15,49685,6
9:41,26.15,128135,9
9:41,26.16,28776,7
9:41,26.16,363624,23
9:41,26.15,120290,13
9:41,26.15,149055,11
9:41,26.14,292768,9
9:41,26.15,237965,7
9:41,26.15,65375,7
9:42,26.14,224804,16
9:42,26.14,83648,4
9:42,26.14,26140,1
9:42,26.13,339690,18
9:42,26.12,430980,48
9:42,26.11,57442,8
9:42,26.1,334080,30
9:42,26.11,73108,13
9:42,26.08,13040,3
9:42,26.08,73024,9
9:42,26.08,41728,4
9:42,26.05,112015,10
9:42,26.05,28655,2
9:42,26.05,46890,2
9:42,26.03,78090,6
9:42,26.04,174468,16
9:42,26.02,150916,14
9:42,26.05,995110,56
9:42,26.03,208240,19
9:42,26.05,270920,38
9:43,26.06,354416,35
9:43,26.08,532032,23
9:43,26.08,101712,12
9:43,26.11,122717,12
9:43,26.1,70470,7
9:43,26.11,154049,4
9:43,26.1,109620,9
9:43,26.11,438648,18
9:43,26.1,86130,7
9:43,26.12,198512,13
9:43,26.13,109746,4
9:43,26.12,679120,7
9:43,26.12,52240,2
9:43,26.14,311066,12
9:43,26.14,253558,10
9:43,26.14,73192,5
9:43,26.14,47052,5
9:43,26.14,290154,7
9:43,26.15,60145,8
9:43,26.15,15690,3
9:44,26.15,138595,12
9:44,26.15,7845,1
9:44,26.15,44455,4
9:44,26.15,141210,9
9:44,26.15,109830,9
9:44,26.15,41840,6
9:44,26.15,112445,4
9:44,26.15,5230,1
9:44,26.15,41840,3
9:44,26.15,0,0
9:44,26.14,99332,8
9:44,26.15,107215,15
9:44,26.14,133314,10
9:44,26.13,28743,3
9:44,26.13,67938,4
9:44,26.13,65325,8
9:44,26.13,75777,7
9:44,26.1,845640,31
9:44,26.1,143550,8
9:44,26.1,0,0
9:45,26.12,13060,3
9:45,26.08,200816,15
9:45,26.08,393808,17
9:45,26.05,171930,11
9:45,26.07,39105,5
9:45,26.04,497364,109
9:45,26,299000,20
9:45,26.01,85833,3
9:45,26,174200,9
9:45,26,150800,13
9:45,26.01,104040,14
9:45,26.01,104040,5
9:45,26,187200,12
9:45,26,1279200,33
9:45,26,109200,8
9:45,26,46800,8
9:45,26,145600,20
9:45,25.99,25990,3
9:45,25.99,54579,5
9:45,25.96,327096,10
9:46,25.96,166144,16
9:46,25.96,70092,7
9:46,25.96,132396,10
9:46,25.96,33748,5
9:46,25.95,80445,9
9:46,25.95,233550,6
9:46,25.93,85569,6
9:46,25.93,116685,6
9:46,25.93,101127,15
9:46,25.96,656788,29
9:46,25.99,1351480,54
9:46,26,137800,10
9:46,26,66040,8
9:46,26,0,0
9:46,26.01,91035,7
9:46,26,184600,17
9:46,26,110760,8
9:46,26,78000,11
9:46,26,83200,5
9:46,26,49400,8
9:47,26,46800,6
9:47,25.98,109116,4
9:47,25.97,106477,11
9:47,25.97,5194,1
9:47,25.97,0,0
9:47,25.97,36358,5
9:47,25.97,25970,3
9:47,25.97,38955,8
9:47,25.98,15588,2
9:47,26,577200,31
9:47,26,41600,9
9:47,26,75400,8
9:47,25.98,18186,3
9:47,26,5200,1
9:47,26,41600,8
9:47,25.99,57178,2
9:47,25.98,57156,5
9:47,25.99,7797,1
9:47,25.99,2599,1
9:47,25.98,127302,11
9:48,26,371800,8
9:48,26,93600,5
9:48,25.99,2599,1
9:48,25.99,59777,9
9:48,26,49400,3
9:48,26,314600,5
9:48,26,179400,5
9:48,26,205400,8
9:48,26,23400,4
9:48,26,39000,4
9:48,26,44200,3
9:48,26,7800,2
9:48,26,31200,3
9:48,26.02,567236,23
9:48,26.02,0,0
9:48,26.03,33839,2
9:48,26.03,2603,1
9:48,26.03,5206,2
9:48,26.03,31236,6
9:48,26.04,39060,2
9:49,26.04,49476,8
9:49,26.04,33852,6
9:49,26.05,383977,19
9:49,26.06,57332,5
9:49,26.06,28666,1
9:49,26.08,52160,4
9:49,26.1,378450,10
9:49,26.1,52200,1
9:49,26.13,125424,7
9:49,26.13,156780,4
9:49,26.14,39210,2
9:49,26.14,135928,6
9:49,26.13,593151,47
9:49,26.15,198740,10
9:49,26.15,57530,4
9:49,26.15,290265,14
9:49,26.11,759801,19
9:49,26.11,15666,2
9:49,26.11,36554,5
9:49,26.13,122811,8
9:50,26.09,613115,20
9:50,26.09,36526,1
9:50,26.09,67834,5
9:50,26.09,0,0
9:50,26.09,15654,3
9:50,26.09,26090,3
9:50,26.11,18277,2
9:50,26.11,0,0
9:50,26.09,146104,4
9:50,26.09,224374,6
9:50,26.1,91350,7
9:50,26.09,57398,8
9:50,26.1,41760,2
9:50,26.1,13050,3
9:50,26.11,20888,5
9:50,26.1,44370,5
9:50,26.1,54810,5
9:50,26.1,5220,1
9:50,26.12,141048,12
9:50,26.1,36540,1
9:51,26.12,57464,7
9:51,26.12,7836,2
9:51,26.11,109662,7
9:51,26.1,182700,23
9:51,26.09,7827,2
9:51,26.09,13045,2
9:51,26.08,297312,26
9:51,26.08,41728,5
9:51,26.08,7824,2
9:51,26.1,46980,2
9:51,26.09,65225,4
9:51,26.08,83456,4
9:51,26.08,26080,1
9:51,26.08,0,0
9:51,26.08,0,0
9:51,26.09,10436,2
9:51,26.09,67834,3
9:51,26.09,13045,2
9:51,26.1,7830,2
9:52,26.09,187848,6
9:52,26.09,195675,16
9:52,26.06,26060,4
9:52,26.06,106846,5
9:52,26.06,15636,2
9:52,26.06,2606,1
9:52,26.06,18242,3
9:52,26.05,33865,4
9:52,26.06,15636,2
9:52,26.06,83392,6
9:52,26.05,57310,1
9:52,26.05,57310,7
9:52,26.05,0,0
9:52,26.04,106764,12
9:52,26.04,46872,5
9:52,26.03,44251,3
9:52,26.03,101517,6
9:52,26.03,18221,2
9:52,26.03,28633,4
9:52,26.03,28633,3
9:53,26.03,31236,2
9:53,26.03,80693,5
9:53,26.02,205558,9
9:53,26.04,10416,4
9:53,26.04,31248,6
9:53,26.05,46890,2
9:53,26.07,26070,4
9:53,26.07,18249,2
9:53,26.09,96533,9
9:53,26.1,39150,4
9:53,26.1,214020,30
9:53,26.1,62640,8
9:53,26.11,10444,2
9:53,26.12,13060,2
9:53,26.12,36568,1
9:53,26.12,26120,3
9:53,26.12,190676,12
9:53,26.13,13065,2
9:53,26.15,972780,16
9:53,26.16,10464,3
9:54,26.16,70632,6
9:54,26.16,23544,8
9:54,26.16,185736,15
9:54,26.18,28798,5
9:54,26.18,0,0
9:54,26.18,75922,7
9:54,26.18,290598,16
9:54,26.19,301185,21
9:54,26.18,75922,7
9:54,26.19,324756,14
9:54,26.18,99484,7
9:54,26.18,151844,16
9:54,26.18,235620,12
9:54,26.2,503040,29
9:54,26.19,450468,12
9:54,26.19,99522,8
9:54,26.2,131000,9
9:54,26.21,39315,3
9:54,26.21,0,0
9:54,26.21,31452,5
9:55,26.21,152018,8
9:55,26.2,285580,7
9:55,26.19,41904,8
9:55,26.2,192832,7
9:55,26.19,833889.6,13
9:55,26.19,5238,2
9:55,26.15,732200,49
9:55,26.15,5230,1
9:55,26.18,219912,6
9:55,26.18,146608,9
9:55,26.15,130750,4
9:55,26.15,60145,4
9:55,26.19,529038,10
9:55,26.18,28798,1
9:55,26.18,115192,6
9:55,26.18,60214,8
9:55,26.19,259281,5
9:55,26.18,133518,6
9:55,26.18,20944,4
9:55,26.18,20944,4
9:56,26.18,2618,1
9:56,26.18,222530,4
9:56,26.18,183260,12
9:56,26.18,120428,6
9:56,26.18,41888,5
9:56,26.18,13090,1
9:56,26.18,10472,1
9:56,26.16,31392,4
9:56,26.19,662607,21
9:56,26.19,78570,4
9:56,26.19,31428,3
9:56,26.2,47160,2
9:56,26.2,70740,5
9:56,26.19,23571,2
9:56,26.2,91700,6
9:56,26.2,107420,7
9:56,26.2,18340,3
9:56,26.21,81251,6
9:56,26.2,78600,5
9:56,26.2,57640,7
9:57,26.2,36680,6
9:57,26.2,110040,18
9:57,26.21,57662,2
9:57,26.21,81251,5
9:57,26.22,128478,6
9:57,26.22,31464,4
9:57,26.23,68198,7
9:57,26.24,60352,2
9:57,26.23,141642,7
9:57,26.24,364736,12
9:57,26.25,18375,4
9:57,26.24,99712,9
9:57,26.25,26250,5
9:57,26.25,26250,7
9:57,26.25,160125,13
9:57,26.25,36750,3
9:57,26.25,152250,9
9:57,26.26,483184,12
9:57,26.26,110292,7
9:57,26.26,89284,8
9:58,26.24,414592,14
9:58,26.24,265024,16
9:58,26.24,28864,5
9:58,26.24,28864,5
9:58,26.23,209840,17
9:58,26.23,146888,6
9:58,26.23,388204,13
9:58,26.23,76067,5
9:58,26.23,280661,13
9:58,26.21,89114,11
9:58,26.23,110166,10
9:58,26.23,120658,15
9:58,26.23,10492,1
9:58,26.23,0,0
9:58,26.21,178228,8
9:58,26.23,57706,3
9:58,26.23,0,0
9:58,26.21,65525,7
9:58,26.23,7869,3
9:58,26.22,10488,2
9:59,26.2,31440,2
9:59,26.2,162440,4
9:59,26.21,13105,3
9:59,26.2,340600,24
9:59,26.19,125712,9
9:59,26.21,469159,24
9:59,26.2,2620,1
9:59,26.19,117855,4
9:59,26.19,0,0
9:59,26.19,2619,1
9:59,26.19,83808,3
9:59,26.19,86427,3
9:59,26.19,261900,3
9:59,26.18,68068,3
9:59,26.19,123093,4
9:59,26.18,143990,5
9:59,26.17,159637,10
9:59,26.18,23562,3
9:59,26.17,41872,2
9:59,26.17,23553,4
10:00,26.17,7851,1
10:00,26.18,15708,2
10:00,26.17,75893,7
10:00,26.17,28787,5
10:00,26.16,28776,3
10:00,26.17,7851,1
10:00,26.16,18312,3
10:00,26.19,209520,9
10:00,26.16,54936,1
10:00,26.19,7857,1
10:00,26.19,34047,5
10:00,26.18,2618,1
10:00,26.18,0,0
10:00,26.18,13090,1
10:00,26.18,57596,5
10:00,26.17,104680,5
10:00,26.17,86361,2
10:00,26.15,523000,28
10:00,26.18,44506,2
10:00,26.17,28787,1
10:01,26.17,41872,2
10:01,26.16,23544,4
10:01,26.17,549570,14
10:01,26.18,31416,4
10:01,26.19,7857,3
10:01,26.19,73332,10
10:01,26.21,288310,17
10:01,26.21,96977,10
10:01,26.21,47178,3
10:01,26.21,0,0
10:01,26.23,49837,5
10:01,26.21,5242,1
10:01,26.21,36694,5
10:01,26.22,10488,2
10:01,26.22,62928,2
10:01,26.21,31452,7
10:01,26.21,0,0
10:01,26.21,26210,4
10:01,26.21,0,0
10:02,26.21,112703,12
10:02,26.21,131050,10
10:02,26.23,23607,2
10:02,26.22,68172,6
10:02,26.23,291153,14
10:02,26.23,23607,2
10:02,26.24,39360,2
10:02,26.24,65600,4
10:02,26.24,160064,5
10:02,26.24,94464,7
10:02,26.24,196800,5
10:02,26.24,86592,5
10:02,26.23,356728,16
10:02,26.25,97125,15
10:02,26.25,28875,4
10:02,26.24,49856,4
10:02,26.25,217875,18
10:02,26.25,28875,2
10:02,26.23,13115,3
10:02,26.25,68250,5
10:03,26.25,301875,12
10:03,26.25,78750,23
10:03,26.25,21000,1
10:03,26.26,577720,36
10:03,26.26,107666,6
10:03,26.25,162750,5
10:03,26.26,149682,7
10:03,26.27,141858,11
10:03,26.28,454644,11
10:03,26.28,402084,42
10:03,26.29,344399,50
10:03,26.3,323490,6
10:03,26.29,136708,15
10:03,26.3,210400,8
10:03,26.3,126240,12
10:03,26.3,802150,30
10:03,26.3,562820,33
10:03,26.3,213030,15
10:03,26.31,68406,3
10:03,26.31,15786,1
10:04,26.31,160491,11
10:04,26.32,302680,15
10:04,26.31,5262,1
10:04,26.32,131600,12
10:04,26.32,289520,8
10:04,26.31,465687,15
10:04,26.31,631440,39
10:04,26.31,178908,10
10:04,26.29,123563,11
10:04,26.29,84128,3
10:04,26.29,15774,2
10:04,26.28,65700,3
10:04,26.28,34164,4
10:04,26.27,178636,6
10:04,26.26,94536,22
10:04,26.26,370266,28
10:04,26.25,23625,1
10:04,26.25,21000,2
10:04,26.25,207375,4
10:04,26.24,36736,5
10:05,26.25,202125,5
10:05,26.25,7875,3
10:05,26.25,170625,12
10:05,26.25,0,0
10:05,26.25,7875,2
10:05,26.25,238875,7
10:05,26.25,31500,3
10:05,26.24,36736,4
10:05,26.25,15750,2
10:05,26.25,21000,1
10:05,26.25,0,0
10:05,26.24,146944,13
10:05,26.24,28864,3
10:05,26.24,0,0
10:05,26.24,123328,8
10:05,26.24,0,0
10:05,26.24,133824,7
10:05,26.24,0,0
10:05,26.24,31488,1
10:05,26.24,102336,3
10:06,26.24,5248,2
10:06,26.24,39360,5
10:06,26.24,307008,11
10:06,26.24,15744,2
10:06,26.24,202048,5
10:06,26.25,10500,2
10:06,26.24,52480,2
10:06,26.25,91875,5
10:06,26.25,26250,3
10:06,26.24,20992,2
10:06,26.24,55104,4
10:06,26.25,55125,2
10:06,26.25,42000,5
10:06,26.25,131250,13
10:06,26.25,173250,11
10:06,26.24,131200,8
10:06,26.24,136448,9
10:06,26.25,21000,3
10:06,26.25,91875,6
10:06,26.24,39360,4
10:07,26.25,47250,3
10:07,26.25,49875,2
10:07,26.23,165249,8
10:07,26.23,62952,3
10:07,26.23,0,0
10:07,26.23,23607,4
10:07,26.24,20992,2
10:07,26.23,78690,3
10:07,26.23,28853,5
10:07,26.23,149511,5
10:07,26.25,78750,6
10:07,26.23,39345,2
10:07,26.23,18361,1
10:07,26.23,0,0
10:07,26.23,26230,3
10:07,26.23,39345,5
10:07,26.22,20976,5
10:07,26.22,10488,3
10:07,26.22,97014,11
10:07,26.21,52420,6
10:08,26.22,5244,1
10:08,26.21,172986,11
10:08,26.22,18354,3
10:08,26.21,81251,4
10:08,26.21,7863,1
10:08,26.2,301300,9
10:08,26.21,20968,1
10:08,26.21,10484,2
10:08,26.2,151960,5
10:08,26.2,0,0
10:08,26.2,99560,1
10:08,26.21,70767,5
10:08,26.21,23589,2
10:08,26.21,55041,4
10:08,26.21,15726,3
10:08,26.2,41920,3
10:08,26.2,0,0
10:08,26.21,44557,3
10:08,26.21,65525,2
10:08,26.21,49799,3
10:09,26.2,356320,7
10:09,26.21,91735,3
10:09,26.21,96977,2
10:09,26.21,13105,1
10:09,26.21,288310,5
10:09,26.2,157200,9
10:09,26.21,309278,18
10:09,26.23,78690,16
10:09,26.23,293776,8
10:09,26.24,13120,2
10:09,26.24,78720,7
10:09,26.23,68198,6
10:09,26.23,104920,7
10:09,26.24,89216,4
10:09,26.24,47232,4
10:09,26.23,41968,3
10:09,26.23,26230,3
10:09,26.23,41968,3
10:09,26.23,31476,2
10:10,26.23,20984,3
10:10,26.23,68198,3
10:10,26.23,62952,2
10:10,26.23,73444,4
10:10,26.23,0,0
10:10,26.23,173118,8
10:10,26.23,0,0
10:10,26.24,41984,1
10:10,26.24,26240,3
10:10,26.23,73444,6
10:10,26.24,83968,3
10:10,26.24,83968,4
10:10,26.25,26250,3
10:10,26.25,0,0
10:10,26.25,107625,3
10:10,26.25,154875,10
10:10,26.25,110250,6
10:10,26.25,47775,4
10:10,26.26,207454,11
10:10,26.26,23634,3
10:11,26.26,231088,8
10:11,26.27,7881,2
10:11,26.28,157680,6
10:11,26.3,260370,62
10:11,26.3,28930,8
10:11,26.32,694848,101
10:11,26.32,102648,7
10:11,26.33,42128,4
10:11,26.34,674304,38
10:11,26.35,105400,5
10:11,26.35,5270,2
10:11,26.34,244962,18
10:11,26.34,405636,12
10:11,26.35,527000,15
10:11,26.35,645575,10
10:11,26.36,529836,33
10:11,26.36,192428,30
10:11,26.36,237240,10
10:11,26.37,443016,20
10:11,26.37,187227,6
10:12,26.38,247972,13
10:12,26.37,137124,13
10:12,26.36,176612,9
10:12,26.32,1618680,74
10:12,26.32,47376,8
10:12,26.33,78990,11
10:12,26.32,28952,4
10:12,26.34,100092,17
10:12,26.33,28963,3
10:12,26.33,42128,3
10:12,26.33,23697,2
10:12,26.33,10532,2
10:12,26.33,39495,5
10:12,26.32,23688,4
10:12,26.32,50008,8
10:12,26.32,5264,1
10:12,26.33,110586,12
10:12,26.32,113176,5
10:12,26.32,26320,3
10:12,26.32,168448,16
10:13,26.32,121072,5
10:13,26.32,105280,6
10:13,26.32,118440,16
10:13,26.32,86856,6
10:13,26.32,121072,5
10:13,26.32,115808,6
10:13,26.31,76299,6
10:13,26.32,81592,4
10:13,26.31,86823,6
10:13,26.32,186872,4
10:13,26.32,36848,3
10:13,26.33,28963,4
10:13,26.33,21590.6,4
10:13,26.33,165879,5
10:13,26.32,284256,3
10:13,26.33,121118,5
10:13,26.35,153357,8
10:13,26.35,5270,2
10:13,26.35,39525,5
10:13,26.35,63240,5
10:14,26.35,79050,10
10:14,26.35,84320,11
10:14,26.35,2635,1
10:14,26.36,7908,2
10:14,26.36,595736,22
10:14,26.37,87021,5
10:14,26.36,60628,6
10:14,26.38,216316,11
10:14,26.38,71226,6
10:14,26.38,73864,8
10:14,26.39,828646,81
10:14,26.4,1895520,104
10:14,26.41,538764,30
