时间,成交,金额,笔数
9:36,7.02,32292,13
9:36,7.02,0,0
9:36,7.03,9842,1
9:36,7.03,10545,2
9:36,7.03,2812,1
9:37,7.02,2808,3
9:37,7.02,1404,2
9:37,7.03,7030,1
9:37,7.03,40774,2
9:37,7.02,7020,2
9:37,7.02,17550,5
9:37,7.02,4212,1
9:37,7.02,0,0
9:37,7.02,3510,2
9:37,7.02,7020,7
9:37,7.02,2808,2
9:37,7.03,10545,4
9:37,7.03,0,0
9:37,7.03,0,0
9:37,7.02,4914,2
9:37,7.02,0,0
9:37,7.02,9126,8
9:37,7.02,76518,22
9:37,7.02,2808,3
9:37,7.02,2106,3
9:38,7.01,701,1
9:38,7.01,0,0
9:38,7.01,8412,2
9:38,7.01,701,1
9:38,7.01,4206,1
9:38,7.01,0,0
9:38,7.02,3510,4
9:38,7.02,0,0
9:38,7.02,170586,11
9:38,7.01,701,1
9:38,7.02,14742,5
9:38,7.02,170586,18
9:38,7.02,6318,3
9:38,7.02,702,1
9:38,7.03,703,1
9:38,7.03,0,0
9:38,7.03,0,0
9:38,7.03,0,0
9:38,7.02,702,1
9:39,7.02,0,0
9:39,7.02,0,0
9:39,7.03,703,1
9:39,7.03,703,1
9:39,7.03,0,0
9:39,7.02,6318,2
9:39,7.02,4212,1
9:39,7.02,702,1
9:39,7.02,4914,2
9:39,7.02,28782,4
9:39,7.03,703,1
9:39,7.03,24605,1
9:39,7.03,14763,6
9:39,7.02,14040,5
9:39,7.02,8424,5
9:39,7.03,4921,2
9:39,7.03,4921,3
9:39,7.03,0,0
9:39,7.03,2812,1
9:39,7.03,0,0
9:40,7.03,112480,19
9:40,7.04,3520,1
9:40,7.04,0,0
9:40,7.03,9842,6
9:40,7.03,8436,7
9:40,7.03,38665,29
9:40,7.04,33792,3
9:40,7.04,4928,1
9:40,7.04,5632,4
9:40,7.04,99264,20
9:40,7.04,0,0
9:40,7.04,0,0
9:40,7.05,4935,2
9:40,7.05,2820,1
9:40,7.05,36660,3
9:40,7.05,3525,1
9:40,7.05,3525,1
9:40,7.05,30315,2
9:40,7.05,0,0
9:40,7.05,6345,2
9:41,7.05,10575,3
9:41,7.05,37365,13
9:41,7.06,19768,6
9:41,7.05,4230,1
9:41,7.05,0,0
9:41,7.06,43772,8
9:41,7.05,38070,1
9:41,7.05,7755,2
9:41,7.05,0,0
9:41,7.05,4230,2
9:41,7.05,14805,16
9:41,7.05,17625,13
9:41,7.05,229125,76
9:41,7.04,80256,41
9:41,7.04,0,0
9:41,7.05,2115,1
9:41,7.05,0,0
9:41,7.04,21120,8
9:41,7.04,704,1
9:41,7.04,0,0
9:42,7.04,0,0
9:42,7.05,40185,22
9:42,7.06,12708,7
9:42,7.05,1410,1
9:42,7.05,0,0
9:42,7.05,0,0
9:42,7.06,74836,5
9:42,7.06,20474,5
9:42,7.06,0,0
9:42,7.06,0,0
9:42,7.06,17650,1
9:42,7.06,65658,3
9:42,7.06,12708,2
9:42,7.06,0,0
9:42,7.05,5640,1
9:42,7.05,0,0
9:42,7.05,0,0
9:42,7.05,0,0
9:42,7.05,0,0
9:42,7.06,36006,1
9:43,7.06,0,0
9:43,7.06,0,0
9:43,7.06,2118,1
9:43,7.06,706,1
9:43,7.06,0,0
9:43,7.06,147278.7,29
9:43,7.06,0,0
9:43,7.06,0,0
9:43,7.06,70600,9
9:43,7.07,1414,1
9:43,7.07,59388,6
9:43,7.07,0,0
9:43,7.07,70700,2
9:43,7.07,47369,4
9:43,7.07,0,0
9:43,7.07,19796,3
9:43,7.07,0,0
9:43,7.07,0,0
9:43,7.06,1412,1
9:44,7.06,0,0
9:44,7.06,11296,4
9:44,7.07,24745,3
9:44,7.07,11312,3
9:44,7.07,18382,4
9:44,7.07,41713,17
9:44,7.06,7766,5
9:44,7.07,8484,3
9:44,7.06,40242,3
9:44,7.07,2828,2
9:44,7.07,0,0
9:44,7.07,68579,12
9:44,7.07,34643,1
9:44,7.07,0,0
9:44,7.08,67260,3
9:44,7.07,60095,9
9:44,7.08,3540,1
9:44,7.08,12744,2
9:44,7.08,21948,4
9:44,7.08,7080,1
9:45,7.07,47369,11
9:45,7.08,11328,4
9:45,7.07,23331,8
9:45,7.08,26196,8
9:45,7.08,101952,10
9:45,7.08,28320,8
9:45,7.08,137352,44
9:45,7.08,62304,11
9:45,7.09,51757,6
9:45,7.08,4248,1
9:45,7.08,64428,8
9:45,7.08,110448,13
9:45,7.09,291399,5
9:45,7.08,11328,2
9:45,7.09,31196,3
9:45,7.08,50976,9
9:45,7.09,3545,3
9:45,7.08,9204,2
9:45,7.09,4254,2
9:45,7.09,3545,1
9:46,7.09,31196,4
9:46,7.08,7788,2
9:46,7.08,8496,5
9:46,7.08,244968,29
9:46,7.08,11328,7
9:46,7.08,0,0
9:46,7.08,12744,2
9:46,7.08,1416,1
9:46,7.08,2832,3
9:46,7.08,40356,8
9:46,7.07,1414,1
9:46,7.07,0,0
9:46,7.07,0,0
9:46,7.07,19089,2
9:46,7.08,3540,1
9:46,7.08,0,0
9:46,7.08,0,0
9:46,7.08,0,0
9:46,7.07,121604,28
9:46,7.07,43127,14
9:47,7.08,18408,3
9:47,7.07,16968,6
9:47,7.07,12726,5
9:47,7.08,48144,10
9:47,7.08,2832,1
9:47,7.08,2832,1
9:47,7.07,51611,3
9:47,7.07,0,0
9:47,7.07,53732,11
9:47,7.07,63630,40
9:47,7.06,1412,2
9:47,7.07,707,1
9:47,7.06,4236,1
9:47,7.07,17675,8
9:47,7.07,0,0
9:47,7.07,2828,4
9:47,7.07,0,0
9:47,7.06,706,1
9:47,7.06,0,0
9:47,7.06,0,0
9:48,7.07,101101,21
9:48,7.08,36108,18
9:48,7.07,707,1
9:48,7.07,9191,9
9:48,7.07,5656,5
9:48,7.07,7777,4
9:48,7.07,0,0
9:48,7.07,0,0
9:48,7.07,0,0
9:48,7.07,2828,4
9:48,7.07,0,0
9:48,7.07,48076,12
9:48,7.06,13414,2
9:48,7.06,0,0
9:48,7.06,0,0
9:48,7.07,7777,7
9:48,7.06,16944,3
9:48,7.06,706,1
9:48,7.06,7766,4
9:48,7.06,2118,1
9:49,7.06,7766,2
9:49,7.06,46596,24
9:49,7.06,105900,24
9:49,7.06,227607.3,26
9:49,7.06,0,0
9:49,7.06,0,0
9:49,7.06,0,0
9:49,7.06,0,0
9:49,7.06,4942,1
9:49,7.05,4230,1
9:49,7.05,0,0
9:49,7.05,0,0
9:49,7.05,21150,11
9:49,7.05,0,0
9:49,7.05,1410,1
9:49,7.05,0,0
9:49,7.06,2824,5
9:49,7.06,53656,11
9:49,7.06,0,0
9:49,7.06,6354,2
9:50,7.06,0,0
9:50,7.06,26552.7,20
9:50,7.06,60285.3,41
9:50,7.05,7050,4
9:50,7.06,2824,2
9:50,7.05,50055,51
9:50,7.06,105900,26
9:50,7.06,2824,1
9:50,7.06,7060,3
9:50,7.05,22560,11
9:50,7.05,8460,7
9:50,7.05,4230,2
9:50,7.06,4942,2
9:50,7.06,2824,1
9:50,7.05,31020,3
9:50,7.05,2820,4
9:50,7.05,0,0
9:50,7.05,0,0
9:51,7.05,1410,2
9:51,7.05,45825,8
9:51,7.06,23298,9
9:51,7.05,60630,13
9:51,7.04,4928,2
9:51,7.05,7050,3
9:51,7.05,705,1
9:51,7.05,1410,1
9:51,7.05,105045,19
9:51,7.05,705,1
9:51,7.04,704,1
9:51,7.04,0,0
9:51,7.04,0,0
9:51,7.06,16238,8
9:51,7.04,14784,1
9:51,7.05,2820,3
9:51,7.05,2820,2
9:51,7.05,2115,2
9:51,7.05,10575,2
9:52,7.05,4935,1
9:52,7.06,2824,2
9:52,7.06,0,0
9:52,7.06,2824,1
9:52,7.05,31020,2
9:52,7.06,2824,1
9:52,7.06,0,0
9:52,7.05,19035,10
9:52,7.05,2820,2
9:52,7.05,2820,1
9:52,7.05,2115,2
9:52,7.05,47940,8
9:52,7.05,16920,11
9:52,7.06,11296,6
9:52,7.05,15510,11
9:52,7.06,4236,3
9:52,7.06,0,0
9:53,7.05,146640,6
9:53,7.05,18330,4
9:53,7.05,0,0
9:53,7.04,4224,1
9:53,7.04,7040,1
9:53,7.04,0,0
9:53,7.04,0,0
9:53,7.04,11968,4
9:53,7.04,0,0
9:53,7.04,7744,1
9:53,7.04,704,1
9:53,7.05,7050,1
9:53,7.04,212608,27
9:53,7.04,46464,4
9:53,7.04,35200,1
9:54,7.04,23232,6
9:54,7.04,0,0
9:54,7.04,0,0
9:54,7.04,35904,12
9:54,7.04,14080,6
9:54,7.04,6336,4
9:54,7.05,7050,2
9:54,7.04,2112,3
9:54,7.04,8448,6
9:54,7.04,58432,20
9:54,7.04,0,0
9:54,7.03,4218,4
9:54,7.03,0,0
9:54,7.03,21793,9
9:54,7.03,0,0
9:54,7.05,3525,3
9:54,7.05,0,0
9:54,7.03,2812,4
9:55,7.05,11280,8
9:55,7.05,2820,1
9:55,7.05,3525,2
9:55,7.04,29568,11
9:55,7.04,0,0
9:55,7.04,0,0
9:55,7.04,0,0
9:55,7.04,0,0
9:55,7.04,0,0
9:55,7.04,0,0
9:55,7.04,10560,2
9:55,7.04,0,0
9:55,7.04,10560,4
9:55,7.04,0,0
9:55,7.04,0,0
9:55,7.03,703,1
9:56,7.03,0,0
9:56,7.03,12654,6
9:56,7.03,11951,10
9:56,7.03,5624,4
9:56,7.03,4218,2
9:56,7.03,3515,1
9:56,7.03,703,1
9:56,7.03,0,0
9:56,7.03,21793,2
9:56,7.03,0,0
9:56,7.03,78736,1
9:56,7.03,703,1
9:56,7.03,0,0
9:56,7.03,15466,1
9:56,7.03,8436,6
9:56,7.03,9139,3
9:56,7.03,354312,76
9:56,7.03,235505,43
9:57,7.03,0,0
9:57,7.03,27417,5
9:57,7.03,0,0
9:57,7.03,0,0
9:57,7.03,0,0
9:57,7.03,0,0
9:57,7.03,1406,2
9:57,7.03,1406,2
9:57,7.03,0,0
9:57,7.03,2109,1
9:57,7.03,703,1
9:57,7.03,1406,1
9:57,7.03,0,0
9:57,7.03,0,0
9:57,7.03,0,0
9:57,7.03,11951,2
9:57,7.03,0,0
9:58,7.03,3515,1
9:58,7.02,1404,2
9:58,7.02,0,0
9:58,7.03,1406,2
9:58,7.03,2109,3
9:58,7.03,4218,4
9:58,7.03,2812,2
9:58,7.03,1406,1
9:58,7.03,2812,1
9:58,7.03,0,0
9:58,7.03,8436,2
9:58,7.03,703,1
9:58,7.03,23902,11
9:58,7.03,0,0
9:58,7.03,7030,2
9:58,7.03,0,0
9:59,7.03,20387,15
9:59,7.03,0,0
9:59,7.04,4224,4
9:59,7.03,1406,1
9:59,7.03,0,0
9:59,7.03,0,0
9:59,7.03,0,0
9:59,7.04,7040,4
9:59,7.04,0,0
9:59,7.04,0,0
9:59,7.03,703,1
9:59,7.03,703,1
9:59,7.03,0,0
9:59,7.03,9139,4
9:59,7.03,4218,2
9:59,7.03,0,0
10:00,7.03,0,0
10:00,7.03,6327,6
10:00,7.03,0,0
10:00,7.04,16192,8
10:00,7.04,0,0
10:00,7.04,0,0
10:00,7.04,30272,4
10:00,7.04,39424,15
10:00,7.04,14080,4
10:00,7.04,1408,2
10:00,7.04,0,0
10:00,7.04,0,0
10:00,7.04,0,0
10:00,7.04,0,0
10:00,7.03,3515,5
10:00,7.03,0,0
10:00,7.02,282906,37
10:00,7.03,7030,3
10:00,7.03,2812,4
10:00,7.03,18981,11
10:01,7.03,2812,3
10:01,7.02,702,1
10:01,7.02,2106,1
10:01,7.02,0,0
10:01,7.02,0,0
10:01,7.04,40128,19
10:01,7.04,0,0
10:01,7.04,2816,1
10:01,7.03,703,1
10:01,7.03,70300,23
10:01,7.04,2816,1
10:01,7.03,3515,2
10:01,7.03,0,0
10:01,7.03,0,0
10:01,7.03,703,1
10:01,7.03,0,0
10:01,7.03,0,0
10:01,7.03,7030,5
10:01,7.03,14763,10
10:01,7.03,2109,2
10:02,7.03,2812,3
10:02,7.03,63973,36
10:02,7.02,33696,23
10:02,7.03,703,1
10:02,7.03,0,0
10:02,7.03,0,0
10:02,7.02,702,1
10:02,7.03,4218,4
10:02,7.03,0,0
10:02,7.03,4921,6
10:02,7.03,703,1
10:02,7.03,12654,3
10:02,7.04,85184,19
10:02,7.04,0,0
10:02,7.04,26752,1
10:03,7.04,704,1
10:03,7.04,704,1
10:03,7.04,0,0
10:03,7.03,30229,6
10:03,7.03,2109,1
10:03,7.03,8436,2
10:03,7.03,8436,3
10:03,7.03,703,1
10:03,7.03,0,0
10:03,7.03,0,0
10:03,7.03,0,0
10:04,7.04,4928,3
10:04,7.04,704,1
10:04,7.04,0,0
10:04,7.04,704,1
10:04,7.04,47168,3
10:04,7.04,10560,3
10:04,7.03,703,1
10:04,7.04,47168,1
10:04,7.04,704,1
10:04,7.03,15466,6
10:04,7.03,0,0
10:04,7.04,35200,1
10:04,7.04,3520,3
10:04,7.04,704,1
10:05,7.04,704,1
10:05,7.04,9856,5
10:05,7.04,2816,1
10:05,7.03,703,1
10:05,7.03,23199,2
10:05,7.04,2816,1
10:05,7.04,704,1
10:05,7.03,703,1
10:05,7.03,0,0
10:05,7.03,2109,2
10:05,7.04,704,1
10:06,7.04,0,0
10:06,7.04,2816,1
10:06,7.04,0,0
10:06,7.04,2112,1
10:06,7.04,11968,1
10:06,7.03,703,1
10:06,7.04,2112,1
10:06,7.04,2112,1
10:06,7.04,2112,1
10:06,7.04,2112,1
10:06,7.04,4224,2
10:06,7.04,4224,2
10:06,7.04,4224,2
10:06,7.04,6336,4
10:07,7.04,138688,43
10:07,7.04,67584,24
10:07,7.05,45120,31
10:07,7.05,4230,2
10:07,7.05,2115,1
10:07,7.05,9165,5
10:07,7.05,4935,3
10:07,7.05,4935,4
10:07,7.05,4935,4
10:07,7.05,1410,2
10:07,7.05,5640,4
10:07,7.05,45825,14
10:07,7.05,7050,3
10:07,7.05,0,0
10:07,7.05,2820,2
10:07,7.05,21150,2
10:07,7.04,33792,3
10:07,7.05,10575,4
10:07,7.05,2115,1
10:07,7.05,21150,5
10:08,7.05,0,0
10:08,7.04,26752,1
10:08,7.04,0,0
10:08,7.05,705,1
10:08,7.05,0,0
10:08,7.05,0,0
10:08,7.05,0,0
10:08,7.05,41595,4
10:08,7.04,704,1
10:08,7.04,0,0
10:08,7.04,0,0
10:08,7.05,2115,1
10:08,7.05,0,0
10:08,7.05,705,1
10:08,7.05,0,0
10:08,7.05,0,0
10:08,7.05,0,0
10:08,7.05,21150,8
10:08,7.05,10575,4
10:09,7.05,23970,6
10:09,7.05,705,1
10:09,7.05,0,0
10:09,7.05,2115,1
10:09,7.04,1408,1
10:09,7.05,705,1
10:09,7.05,0,0
10:09,7.05,0,0
10:09,7.05,0,0
10:09,7.04,21120,11
10:09,7.04,0,0
10:09,7.04,2816,1
10:09,7.04,10560,3
10:09,7.05,4230,2
10:09,7.04,14784,8
10:10,7.04,42240,5
10:10,7.04,83776,49
10:10,7.04,21824,2
10:10,7.04,8448,2
10:10,7.04,0,0
10:10,7.04,19008,5
10:10,7.04,2112,1
10:10,7.04,1408,1
10:10,7.04,0,0
10:10,7.04,0,0
10:10,7.04,49984,23
10:10,7.04,2112,2
10:10,7.04,0,0
10:10,7.04,0,0
10:10,7.04,0,0
10:10,7.04,15488,2
10:10,7.04,2112,2
10:10,7.04,0,0
10:11,7.04,2816,4
10:11,7.04,6336,6
10:11,7.04,0,0
10:11,7.04,0,0
10:11,7.04,0,0
10:11,7.03,703,1
10:11,7.04,2112,2
10:11,7.04,14784,7
10:11,7.04,0,0
10:11,7.04,2112,1
10:11,7.04,4224,3
10:11,7.04,2112,1
10:11,7.04,704,1
10:11,7.04,0,0
10:11,7.04,0,0
10:11,7.04,0,0
10:12,7.04,0,0
10:12,7.03,1406,1
10:12,7.03,0,0
10:12,7.03,4921,3
10:12,7.03,0,0
10:12,7.03,0,0
10:12,7.03,0,0
10:12,7.03,13357,1
10:12,7.03,703,1
10:12,7.03,0,0
10:12,7.03,0,0
10:12,7.03,0,0
10:12,7.04,2112,1
10:12,7.04,2112,1
10:13,7.04,0,0
10:13,7.04,0,0
10:13,7.04,2112,1
10:13,7.04,2112,1
10:13,7.04,0,0
10:13,7.03,5624,4
10:13,7.04,35200,8
10:13,7.04,2816,3
10:13,7.04,7744,4
10:13,7.03,1406,2
10:13,7.05,78960,25
10:13,7.05,0,0
10:13,7.05,2820,1
10:13,7.05,0,0
10:13,7.05,1410,1
10:13,7.05,0,0
10:13,7.05,3525,1
10:13,7.05,0,0
10:14,7.05,0,0
10:14,7.04,704,1
10:14,7.04,12672,9
10:14,7.05,43710,1
10:14,7.04,2112,1
10:14,7.04,0,0
10:14,7.04,0,0
10:14,7.04,1408,2
10:14,7.05,2115,1
10:14,7.05,0,0
10:14,7.04,2112,3
10:14,7.04,0,0
10:14,7.04,0,0
10:14,7.05,1410,1
10:15,7.05,2115,1
10:15,7.05,4230,1
10:15,7.05,2115,1
10:15,7.05,9165,2
10:15,7.05,0,0
10:15,7.05,0,0
10:15,7.05,2115,1
10:15,7.05,2820,2
10:15,7.05,7050,3
10:15,7.05,0,0
10:15,7.05,0,0
10:15,7.05,0,0
10:15,7.05,0,0
10:15,7.05,0,0
10:16,7.05,0,0
10:16,7.05,2820,4
10:16,7.04,2112,1
10:16,7.04,0,0
10:16,7.04,704,1
10:16,7.04,0,0
10:16,7.04,2112,3
10:16,7.04,2112,1
10:16,7.04,0,0
10:16,7.04,7040,3
10:16,7.04,0,0
10:16,7.04,58432,21
10:16,7.03,229178,43
10:16,7.03,9139,3
10:17,7.03,0,0
10:17,7.03,1406,2
10:17,7.03,0,0
10:17,7.04,4224,2
10:17,7.04,202752,48
10:17,7.04,4928,3
10:17,7.04,0,0
10:17,7.04,3520,2
10:17,7.04,11968,2
10:17,7.04,704,1
10:17,7.04,3520,1
10:17,7.04,1408,1
10:17,7.04,106304,34
10:17,7.04,0,0
10:17,7.04,0,0
10:17,7.04,0,0
10:17,7.04,3520,3
10:17,7.04,5632,7
10:18,7.04,18304,14
10:18,7.04,5632,5
10:18,7.04,0,0
10:18,7.04,3520,4
10:18,7.04,21120,11
10:18,7.04,4928,4
10:18,7.04,4928,3
10:18,7.03,703,1
10:18,7.03,0,0
10:18,7.03,0,0
10:18,7.03,0,0
10:18,7.03,0,0
10:18,7.04,3520,3
10:18,7.04,0,0
10:19,7.03,3515,5
10:19,7.04,704,1
10:19,7.04,0,0
10:19,7.04,704,1
10:19,7.04,2816,3
10:19,7.04,0,0
10:19,7.04,0,0
10:19,7.04,0,0
10:19,7.04,35200,11
10:19,7.03,4921,1
10:20,7.03,0,0
10:20,7.03,1406,1
10:20,7.03,0,0
10:20,7.03,0,0
10:20,7.04,6336,7
10:20,7.04,0,0
10:20,7.03,1406,1
10:20,7.03,0,0
10:20,7.03,11951,6
10:20,7.03,20387,9
10:20,7.03,52725,23
10:20,7.03,9139,7
10:20,7.03,196840,55
10:20,7.03,29526,4
10:20,7.03,2812,1
10:20,7.03,0,0
10:20,7.03,0,0
10:20,7.03,0,0
10:21,7.03,1406,2
10:21,7.02,9828,6
10:21,7.02,0,0
10:21,7.02,0,0
10:21,7.02,0,0
10:21,7.02,0,0
10:21,7.02,0,0
10:21,7.02,0,0
10:21,7.02,4914,1
10:21,7.02,16848,9
10:21,7.02,0,0
10:22,7.02,0,0
10:22,7.03,5624,3
10:22,7.03,8436,2
10:22,7.03,7030,2
10:22,7.03,0,0
10:22,7.03,0,0
10:22,7.03,35853,3
10:22,7.02,4914,1
10:22,7.02,0,0
10:22,7.02,0,0
10:22,7.03,7030,2
10:22,7.02,702,1
10:22,7.02,5616,1
10:22,7.02,0,0
10:23,7.02,0,0
10:23,7.03,7030,4
10:23,7.03,0,0
10:23,7.03,0,0
10:23,7.02,702,1
10:23,7.02,0,0
10:23,7.03,2109,1
10:23,7.03,6327,2
10:23,7.03,0,0
10:23,7.03,0,0
10:23,7.02,13338,2
10:23,7.02,2106,1
10:23,7.02,702,1
10:23,7.02,0,0
10:23,7.02,11232,4
10:24,7.02,702,1
10:24,7.02,13338,11
10:24,7.02,6318,5
10:24,7.03,2109,1
10:24,7.03,0,0
10:24,7.03,1406,2
10:24,7.03,0,0
10:24,7.03,703,1
10:24,7.03,0,0
10:24,7.02,702,1
10:24,7.02,4914,2
10:24,7.02,0,0
10:24,7.02,0,0
10:24,7.02,702,1
10:24,7.02,1404,1
10:25,7.02,0,0
10:25,7.02,4914,1
10:25,7.03,2109,2
10:25,7.03,0,0
10:25,7.03,0,0
10:25,7.03,0,0
10:25,7.03,5624,6
10:25,7.02,702,1
10:25,7.03,14060,9
10:25,7.02,4914,1
10:25,7.03,3515,3
10:25,7.03,18278,8
10:25,7.03,7733,4
10:25,7.03,24605,14
10:26,7.03,0,0
10:26,7.03,7030,4
10:26,7.03,703,1
10:26,7.03,34447,5
10:26,7.03,0,0
10:26,7.03,20387,1
10:26,7.03,0,0
10:26,7.03,0,0
10:26,7.02,702,1
10:26,7.02,16146,1
10:26,7.02,0,0
10:27,7.02,0,0
10:27,7.02,90558,41
10:27,7.02,539136,107
10:27,7.02,82134,27
10:27,7.01,51173,18
10:27,7.02,37206,15
10:27,7.02,0,0
10:27,7.02,49140,3
10:27,7.02,0,0
10:27,7.02,17550,3
10:27,7.01,9113,5
10:27,7.02,11232,9
10:27,7.03,11248,2
10:27,7.03,0,0
10:27,7.03,0,0
10:28,7.03,0,0
10:28,7.03,0,0
10:28,7.03,0,0
10:28,7.01,701,1
10:28,7.01,7711,3
10:28,7.01,2804,1
10:28,7.01,0,0
10:28,7.01,0,0
10:28,7.01,1402,1
10:28,7.01,0,0
10:28,7.01,0,0
10:28,7.01,0,0
10:28,7.01,0,0
10:29,7.02,43524,10
10:29,7.02,0,0
10:29,7.01,5608,2
10:29,7.02,14040,1
10:29,7.02,5616,2
10:29,7.02,1404,2
10:29,7.01,701,1
10:29,7.01,0,0
10:29,7.01,4206,1
10:29,7.01,701,1
10:29,7.02,18252,2
10:29,7.02,4914,3
10:29,7.02,702,1
10:29,7.02,2808,2
10:29,7.01,3505,1
10:29,7.01,0,0
10:30,7.02,2106,1
10:30,7.02,702,1
10:30,7.02,11232,2
10:30,7.03,58349,21
10:30,7.03,8436,2
10:30,7.03,0,0
10:30,7.03,0,0
10:30,7.03,0,0
10:30,7.03,0,0
10:30,7.02,1404,2
10:30,7.02,702,1
10:30,7.02,0,0
10:30,7.02,0,0
10:30,7.02,1404,1
10:30,7.02,7020,2
10:30,7.03,11951,3
10:30,7.03,0,0
10:30,7.03,0,0
10:31,7.03,0,0
10:31,7.03,0,0
10:31,7.03,0,0
10:31,7.03,0,0
10:31,7.02,1404,1
10:31,7.02,0,0
10:31,7.03,703,1
10:31,7.03,0,0
10:31,7.03,2109,1
10:31,7.03,7030,1
10:31,7.03,0,0
10:31,7.03,0,0
10:31,7.03,3515,1
10:31,7.03,0,0
10:31,7.03,0,0
10:32,7.03,7030,4
10:32,7.03,0,0
10:32,7.03,0,0
10:32,7.02,15444,8
10:32,7.02,0,0
10:32,7.03,2109,1
10:32,7.03,0,0
10:32,7.03,0,0
10:32,7.03,0,0
10:33,7.03,0,0
10:33,7.03,22496,11
10:33,7.02,702,1
10:33,7.03,3515,1
10:33,7.03,0,0
10:33,7.03,0,0
10:33,7.03,0,0
10:33,7.03,0,0
10:34,7.02,18954,19
10:34,7.02,25974,19
10:34,7.02,6318,7
10:34,7.02,2808,1
10:34,7.02,2106,1
10:34,7.02,2106,2
10:34,7.02,7722,2
10:34,7.02,0,0
10:34,7.02,47034,7
10:34,7.03,703,1
10:34,7.03,1406,1
10:34,7.02,1404,1
10:34,7.02,0,0
10:34,7.02,285714,31
10:34,7.02,30186,28
10:35,7.02,14040,7
10:35,7.02,16848,4
