时间,最新价,金额,笔数,秒,成交额,代码,名称,昨收,今开,最高,最低,涨跌幅,振幅
09:34:15,6.92,141168.0,18,:15,5030670.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-1.0,0.86
09:34:18,6.94,30536.0,6,:18,5061206.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:34:21,6.94,4858.0,4,:21,5066064.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:34:24,6.94,3470.0,2,:24,5069534.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:34:27,6.95,4170.0,5,:27,5073704.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:34:30,6.95,0.0,0,:30,5073704.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:34:33,6.95,0.0,0,:33,5073704.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:34:36,6.95,3475.0,2,:36,5077179.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:34:39,6.95,0.0,0,:39,5077179.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:34:42,6.95,0.0,0,:42,5077179.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:34:45,6.94,6940.0,4,:45,5084119.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:34:48,6.94,0.0,0,:48,5084119.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:34:51,6.94,174888.0,45,:51,5259007.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:34:54,6.93,58212.0,36,:54,5317219.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:35:00,6.94,74258.0,32,:00,5391477.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:35:03,6.94,694.0,1,:03,5392171.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:35:06,6.93,20790.0,2,:06,5412961.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:35:09,6.93,0.0,0,:09,5412961.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:35:12,6.93,0.0,0,:12,5412961.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:35:15,6.93,29799.0,2,:15,5442760.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:35:18,6.93,15939.0,2,:18,5458699.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:35:21,6.93,1386.0,1,:21,5460085.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:35:24,6.93,10395.0,1,:24,5470480.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:35:27,6.93,32571.0,6,:27,5503051.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:35:30,6.93,4158.0,4,:30,5507209.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:35:33,6.93,8316.0,4,:33,5515525.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:35:36,6.93,3465.0,2,:36,5518990.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:35:39,6.93,2772.0,2,:39,5521762.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:35:42,6.93,10395.0,11,:42,5532157.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:35:45,6.93,0.0,0,:45,5532157.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:35:48,6.93,0.0,0,:48,5532157.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:36:00,6.93,4158.0,4,:00,5536315.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:36:03,6.93,0.0,0,:03,5536315.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:36:06,6.92,212444.0,35,:06,5748759.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-1.0,0.86
09:36:09,6.92,8304.0,9,:09,5757063.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-1.0,0.86
09:36:12,6.92,8304.0,9,:12,5765367.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-1.0,0.86
09:36:15,6.92,0.0,0,:15,5765367.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-1.0,0.86
09:36:18,6.93,31878.0,13,:18,5797245.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:36:21,6.93,2079.0,1,:21,5799324.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:36:24,6.93,0.0,0,:24,5799324.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:36:27,6.93,16632.0,2,:27,5815956.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:36:30,6.94,237348.0,13,:30,6053304.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:36:33,6.94,1388.0,2,:33,6054692.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:36:36,6.94,1388.0,1,:36,6056080.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:36:39,6.93,6930.0,1,:39,6063010.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:36:42,6.93,0.0,0,:42,6063010.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:36:45,6.93,0.0,0,:45,6063010.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:36:48,6.93,0.0,0,:48,6063010.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:36:51,6.93,0.0,0,:51,6063010.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:36:54,6.93,0.0,0,:54,6063010.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:37:00,6.95,42395.0,15,:00,6105405.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:37:03,6.95,0.0,0,:03,6105405.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:37:06,6.95,0.0,0,:06,6105405.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:37:09,6.94,12492.0,15,:09,6117897.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:37:12,6.94,0.0,0,:12,6117897.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:37:15,6.95,1390.0,1,:15,6119287.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:37:18,6.95,0.0,0,:18,6119287.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:37:21,6.94,19432.0,18,:21,6138719.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:37:24,6.94,0.0,0,:24,6138719.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:37:27,6.94,0.0,0,:27,6138719.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:37:30,6.94,4858.0,5,:30,6143577.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:37:33,6.94,0.0,0,:33,6143577.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:37:36,6.94,0.0,0,:36,6143577.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:37:39,6.94,6940.0,2,:39,6150517.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:37:42,6.94,7634.0,4,:42,6158151.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:37:45,6.94,6940.0,6,:45,6165091.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:37:48,6.94,1388.0,1,:48,6166479.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:37:51,6.94,2776.0,3,:51,6169255.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:37:54,6.94,0.0,0,:54,6169255.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:37:57,6.93,3465.0,1,:57,6172720.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.86,0.86
09:38:00,6.94,4164.0,5,:00,6176884.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:38:03,6.94,22902.0,18,:03,6199786.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:38:06,6.94,3470.0,4,:06,6203256.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:38:09,6.95,1390.0,1,:09,6204646.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:38:12,6.94,6940.0,8,:12,6211586.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:38:15,6.94,0.0,0,:15,6211586.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:38:18,6.94,2082.0,2,:18,6213668.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.72,0.86
09:38:21,6.95,1390.0,1,:21,6215058.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:38:24,6.95,0.0,0,:24,6215058.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:38:27,6.95,0.0,0,:27,6215058.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:38:30,6.95,0.0,0,:30,6215058.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:38:33,6.95,0.0,0,:33,6215058.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:38:36,6.95,4865.0,4,:36,6219923.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:38:39,6.95,0.0,0,:39,6219923.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:38:42,6.95,31275.0,9,:42,6251198.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:38:45,6.95,0.0,0,:45,6251198.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:38:48,6.95,0.0,0,:48,6251198.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:38:51,6.95,8340.0,9,:51,6259538.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:38:54,6.95,0.0,0,:54,6259538.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:39:00,6.95,10425.0,7,:00,6269963.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:39:03,6.95,0.0,0,:03,6269963.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:39:06,6.95,2780.0,2,:06,6272743.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:39:09,6.95,35445.0,24,:09,6308188.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:39:12,6.95,91740.0,31,:12,6399928.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:39:15,6.96,3480.0,4,:15,6403408.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.43,0.86
09:39:18,6.95,13900.0,11,:18,6417308.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:39:21,6.96,22272.0,10,:21,6439580.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.43,0.86
09:39:24,6.95,14595.0,3,:24,6454175.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:39:27,6.95,4865.0,3,:27,6459040.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.57,0.86
09:39:30,6.96,11832.0,11,:30,6470872.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.43,0.86
09:39:33,6.96,61944.0,26,:33,6532816.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.43,0.86
09:39:36,6.96,52200.0,25,:36,6585016.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.43,0.86
09:39:39,6.96,10440.0,7,:39,6595456.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.43,0.86
09:39:42,6.96,18792.0,6,:42,6614248.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.43,0.86
09:39:45,6.96,696.0,1,:45,6614944.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.43,0.86
09:39:48,6.97,57851.0,12,:48,6672795.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.29,0.86
09:39:51,6.97,9061.0,2,:51,6681856.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.29,0.86
09:39:54,6.96,6960.0,2,:54,6688816.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.43,0.86
09:40:00,6.96,16704.0,8,:00,6705520.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.43,0.86
09:40:03,6.96,2088.0,1,:03,6707608.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.43,0.86
09:40:06,6.96,0.0,0,:06,6707608.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.43,0.86
09:40:09,6.97,1394.0,1,:09,6709002.5,601007,金陵饭店,6.99,6.94,6.97,6.91,-0.29,0.86
09:40:12,6.98,133318.0,15,:12,6842320.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.14,1.0
09:40:15,6.97,73882.0,21,:15,6916202.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:40:18,6.97,1394.0,2,:18,6917596.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:40:21,6.97,0.0,0,:21,6917596.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:40:24,6.97,0.0,0,:24,6917596.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:40:27,6.97,2788.0,2,:27,6920384.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:40:30,6.98,4886.0,6,:30,6925270.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.14,1.0
09:40:33,6.98,3490.0,1,:33,6928760.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.14,1.0
09:40:36,6.98,33504.0,1,:36,6962264.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.14,1.0
09:40:39,6.97,1394.0,1,:39,6963658.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:40:42,6.97,25092.0,11,:42,6988750.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:40:45,6.97,0.0,0,:45,6988750.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:40:48,6.97,141491.0,41,:48,7130241.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:40:51,6.98,4886.0,2,:51,7135127.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.14,1.0
09:40:54,6.97,42517.0,13,:54,7177644.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:40:57,6.96,16008.0,3,:57,7193652.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.43,1.0
09:41:00,6.97,21607.0,18,:00,7215259.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:41:03,6.97,17425.0,13,:03,7232684.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:41:06,6.97,23001.0,11,:06,7255685.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:41:09,6.97,61336.0,40,:09,7317021.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:41:12,6.97,13940.0,7,:12,7330961.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:41:15,6.97,1394.0,2,:15,7332355.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:41:18,6.97,6970.0,6,:18,7339325.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:41:21,6.97,30668.0,17,:21,7369993.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:41:24,6.97,4879.0,2,:24,7374872.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:41:27,6.97,697.0,1,:27,7375569.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:41:30,6.97,35547.0,6,:30,7411116.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:41:33,6.97,25789.0,2,:33,7436905.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.29,1.0
09:41:36,6.98,4188.0,1,:36,7441093.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.14,1.0
09:41:39,6.98,0.0,0,:39,7441093.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.14,1.0
09:41:42,6.98,0.0,0,:42,7441093.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.14,1.0
09:41:45,6.98,0.0,0,:45,7441093.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.14,1.0
09:41:48,6.98,1396.0,1,:48,7442489.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.14,1.0
09:41:51,6.98,60726.0,34,:51,7503215.5,601007,金陵饭店,6.99,6.94,6.98,6.91,-0.14,1.0
