时间,最新价,金额,笔数,秒,成交额,代码,名称,昨收,今开,最高,最低,涨跌幅,振幅
09:32:42,5.29,25921.0,4,:42,8562287.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:32:45,5.29,21689.0,3,:45,8583976.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:32:48,5.29,295711.0,19,:48,8879687.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:32:51,5.29,99981.0,10,:51,8979668.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:32:54,5.27,777852.0,44,:54,9757520.0,002094,青岛金王,5.33,5.26,5.31,5.26,-1.13,0.94
09:32:57,5.27,9486.0,6,:57,9767006.0,002094,青岛金王,5.33,5.26,5.31,5.26,-1.13,0.94
09:33:00,5.28,109296.0,14,:00,9876302.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.94,0.94
09:33:03,5.27,42687.0,5,:03,9918989.0,002094,青岛金王,5.33,5.26,5.31,5.26,-1.13,0.94
09:33:06,5.27,139128.0,15,:06,10058117.0,002094,青岛金王,5.33,5.26,5.31,5.26,-1.13,0.94
09:33:09,5.27,27931.0,7,:09,10086048.0,002094,青岛金王,5.33,5.26,5.31,5.26,-1.13,0.94
09:33:12,5.28,10032.0,3,:12,10096080.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.94,0.94
09:33:15,5.28,3696.0,3,:15,10099776.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.94,0.94
09:33:18,5.28,92400.0,21,:18,10192176.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.94,0.94
09:33:21,5.27,6851.0,1,:21,10199027.0,002094,青岛金王,5.33,5.26,5.31,5.26,-1.13,0.94
09:33:24,5.28,528.0,1,:24,10199555.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.94,0.94
09:33:27,5.27,32674.0,4,:27,10232229.0,002094,青岛金王,5.33,5.26,5.31,5.26,-1.13,0.94
09:33:30,5.27,97495.0,10,:30,10329724.0,002094,青岛金王,5.33,5.26,5.31,5.26,-1.13,0.94
09:33:33,5.27,3162.0,3,:33,10332886.0,002094,青岛金王,5.33,5.26,5.31,5.26,-1.13,0.94
09:33:36,5.27,348347.0,22,:36,10681233.0,002094,青岛金王,5.33,5.26,5.31,5.26,-1.13,0.94
09:33:39,5.28,24816.0,4,:39,10706049.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.94,0.94
09:33:42,5.28,7920.0,6,:42,10713969.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.94,0.94
09:33:45,5.28,53328.0,4,:45,10767297.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.94,0.94
09:33:48,5.27,2108.0,2,:48,10769405.0,002094,青岛金王,5.33,5.26,5.31,5.26,-1.13,0.94
09:33:51,5.27,0.0,0,:51,10769405.0,002094,青岛金王,5.33,5.26,5.31,5.26,-1.13,0.94
09:33:54,5.27,5270.0,2,:54,10774675.0,002094,青岛金王,5.33,5.26,5.31,5.26,-1.13,0.94
09:33:57,5.27,56389.0,6,:57,10831064.0,002094,青岛金王,5.33,5.26,5.31,5.26,-1.13,0.94
09:34:00,5.27,88536.0,14,:00,10919600.0,002094,青岛金王,5.33,5.26,5.31,5.26,-1.13,0.94
09:34:03,5.27,85374.0,11,:03,11004974.0,002094,青岛金王,5.33,5.26,5.31,5.26,-1.13,0.94
09:34:06,5.28,157344.0,17,:06,11162318.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.94,0.94
09:34:09,5.28,0.0,0,:09,11162318.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.94,0.94
09:34:12,5.28,6864.0,2,:12,11169182.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.94,0.94
09:34:15,5.29,4232.0,3,:15,11173414.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:34:18,5.29,21689.0,4,:18,11195103.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:34:21,5.29,0.0,0,:21,11195103.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:34:24,5.29,21160.0,7,:24,11216263.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:34:27,5.29,0.0,0,:27,11216263.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:34:30,5.29,103155.0,3,:30,11319418.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:34:33,5.29,36501.0,4,:33,11355919.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:34:36,5.29,38088.0,3,:36,11394007.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:34:39,5.28,41712.0,5,:39,11435719.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.94,0.94
09:34:42,5.29,3174.0,2,:42,11438893.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:34:45,5.29,11638.0,2,:45,11450531.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:34:48,5.29,0.0,0,:48,11450531.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:34:51,5.29,34914.0,2,:51,11485445.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:34:54,5.29,0.0,0,:54,11485445.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:34:57,5.29,23805.0,3,:57,11509250.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:35:00,5.29,3174.0,2,:00,11512424.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:35:03,5.29,27508.0,5,:03,11539932.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:35:06,5.29,50255.0,1,:06,11590187.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:35:09,5.29,251804.0,13,:09,11841991.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:35:12,5.29,0.0,0,:12,11841991.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:35:15,5.29,2116.0,1,:15,11844107.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:35:18,5.29,1058.0,1,:18,11845165.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:35:21,5.29,26450.0,3,:21,11871615.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:35:24,5.29,0.0,0,:24,11871615.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:35:27,5.3,13250.0,2,:27,11884865.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:35:30,5.3,0.0,0,:30,11884865.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:35:33,5.3,0.0,0,:33,11884865.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:35:36,5.3,10070.0,7,:36,11894935.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:35:39,5.29,2116.0,2,:39,11897051.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:35:42,5.3,3710.0,3,:42,11900761.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:35:45,5.3,0.0,0,:45,11900761.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:35:48,5.29,48139.0,2,:48,11948900.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:35:51,5.29,0.0,0,:51,11948900.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:35:54,5.29,60306.0,3,:54,12009206.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:35:57,5.3,84270.0,21,:57,12093476.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:36:00,5.3,117130.0,8,:00,12210606.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:36:03,5.3,26500.0,3,:03,12237106.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:36:06,5.3,9010.0,6,:06,12246116.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:36:09,5.3,15370.0,12,:09,12261486.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:36:12,5.31,5310.0,2,:12,12266796.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:36:15,5.31,0.0,0,:15,12266796.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:36:18,5.3,325950.0,11,:18,12592746.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:36:21,5.3,38160.0,5,:21,12630906.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:36:24,5.3,15370.0,5,:24,12646276.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:36:27,5.3,6890.0,2,:27,12653166.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:36:30,5.31,3186.0,1,:30,12656352.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:36:33,5.31,0.0,0,:33,12656352.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:36:36,5.31,28143.0,6,:36,12684495.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:36:39,5.31,6372.0,4,:39,12690867.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:36:42,5.3,6360.0,2,:42,12697227.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:36:45,5.31,55755.0,4,:45,12752982.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:36:48,5.31,49914.0,7,:48,12802896.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:36:51,5.31,10089.0,7,:51,12812985.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:36:54,5.31,9558.0,2,:54,12822543.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:36:57,5.3,25970.0,5,:57,12848513.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:37:00,5.3,56710.0,5,:00,12905223.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:37:03,5.3,0.0,0,:03,12905223.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:37:06,5.31,10620.0,2,:06,12915843.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:37:09,5.31,54162.0,9,:09,12970005.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:37:12,5.31,30267.0,7,:12,13000272.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:37:15,5.31,33453.0,5,:15,13033725.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:37:18,5.31,28143.0,5,:18,13061868.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:37:21,5.31,10620.0,2,:21,13072488.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:37:24,5.31,16992.0,6,:24,13089480.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:37:27,5.31,54162.0,9,:27,13143642.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:37:30,5.31,164610.0,11,:30,13308252.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:37:33,5.3,118190.0,43,:33,13426442.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:37:36,5.31,3186.0,4,:36,13429628.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:37:39,5.31,26550.0,34,:39,13456178.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:37:42,5.31,35046.0,38,:42,13491224.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:37:45,5.3,26500.0,29,:45,13517724.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:37:48,5.31,1062.0,2,:48,13518786.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:37:51,5.31,0.0,0,:51,13518786.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:37:54,5.3,66780.0,10,:54,13585566.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:37:57,5.3,22790.0,23,:57,13608356.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:38:00,5.31,53631.0,5,:00,13661987.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:38:03,5.31,0.0,0,:03,13661987.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:38:06,5.31,531.0,1,:06,13662518.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:38:09,5.31,0.0,0,:09,13662518.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:38:12,5.3,2120.0,1,:12,13664638.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:38:15,5.31,40887.0,17,:15,13705525.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:38:18,5.31,0.0,0,:18,13705525.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:38:21,5.31,42480.0,7,:21,13748005.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:38:24,5.31,0.0,0,:24,13748005.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:38:27,5.3,6360.0,4,:27,13754365.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:38:30,5.3,0.0,0,:30,13754365.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:38:33,5.3,0.0,0,:33,13754365.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:38:36,5.31,1062.0,1,:36,13755427.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:38:39,5.31,0.0,0,:39,13755427.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:38:42,5.31,1593.0,1,:42,13757020.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:38:45,5.31,10620.0,1,:45,13767640.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:38:48,5.31,4248.0,1,:48,13771888.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:38:51,5.31,0.0,0,:51,13771888.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:38:54,5.31,19647.0,3,:54,13791535.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:38:57,5.31,53631.0,10,:57,13845166.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:39:00,5.31,0.0,0,:00,13845166.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:39:03,5.31,5310.0,1,:03,13850476.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:39:06,5.31,0.0,0,:06,13850476.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:39:09,5.3,66780.0,10,:09,13917256.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:39:12,5.31,14337.0,1,:12,13931593.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:39:15,5.3,9540.0,1,:15,13941133.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:39:18,5.31,38763.0,1,:18,13979896.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:39:21,5.3,16430.0,3,:21,13996326.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:39:24,5.29,469752.0,72,:24,14466078.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:39:27,5.29,0.0,0,:27,14466078.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:39:30,5.29,0.0,0,:30,14466078.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:39:33,5.29,11638.0,1,:33,14477716.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:39:36,5.29,131721.0,37,:36,14609437.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:39:39,5.3,27030.0,3,:39,14636467.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:39:42,5.31,39294.0,8,:42,14675761.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:39:45,5.29,317400.0,24,:45,14993161.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:39:48,5.29,6348.0,1,:48,14999509.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:39:51,5.3,21200.0,5,:51,15020709.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:39:54,5.3,0.0,0,:54,15020709.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:39:57,5.29,4232.0,2,:57,15024941.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:40:00,5.29,0.0,0,:00,15024941.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:40:03,5.29,0.0,0,:03,15024941.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:40:06,5.3,530.0,1,:06,15025471.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:40:09,5.3,5830.0,2,:09,15031301.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:40:12,5.3,2120.0,1,:12,15033421.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:40:15,5.3,3180.0,3,:15,15036601.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:40:18,5.29,69828.0,8,:18,15106429.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:40:21,5.3,6890.0,3,:21,15113319.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:40:24,5.3,69430.0,13,:24,15182749.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:40:27,5.29,7406.0,3,:27,15190155.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:40:30,5.3,4240.0,3,:30,15194395.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:40:33,5.3,0.0,0,:33,15194395.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:40:36,5.3,0.0,0,:36,15194395.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:40:39,5.3,5300.0,2,:39,15199695.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:40:42,5.3,1060.0,1,:42,15200755.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:40:45,5.3,1060.0,1,:45,15201815.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:40:48,5.29,529.0,1,:48,15202344.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:40:51,5.29,0.0,0,:51,15202344.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:40:54,5.29,15870.0,4,:54,15218214.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:40:57,5.3,9540.0,2,:57,15227754.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:41:00,5.3,22790.0,2,:00,15250544.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:41:03,5.3,100700.0,11,:03,15351244.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:41:06,5.29,32798.0,1,:06,15384042.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.75,0.94
09:41:09,5.3,18020.0,1,:09,15402062.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:41:12,5.3,1590.0,2,:12,15403652.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:41:15,5.3,29150.0,2,:15,15432802.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:41:18,5.3,113420.0,88,:18,15546222.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:41:21,5.31,56817.0,6,:21,15603039.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
09:41:24,5.3,45580.0,2,:24,15648619.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:41:27,5.3,8480.0,1,:27,15657099.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.56,0.94
09:41:30,5.31,2655.0,1,:30,15659754.0,002094,青岛金王,5.33,5.26,5.31,5.26,-0.38,0.94
