时间,最新价,金额,笔数,秒,成交额,代码,名称,昨收,今开,最高,最低,涨跌幅,振幅
09:39:09,7.03,703.0,1,:09,4696331.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.42,0.71
09:39:12,7.03,0.0,0,:12,4696331.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.42,0.71
09:39:15,7.02,6318.0,2,:15,4702649.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.57,0.71
09:39:18,7.02,4212.0,1,:18,4706861.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.57,0.71
09:39:21,7.02,702.0,1,:21,4707563.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.57,0.71
09:39:24,7.02,4914.0,2,:24,4712477.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.57,0.71
09:39:27,7.02,28782.0,4,:27,4741259.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.57,0.71
09:39:30,7.03,703.0,1,:30,4741962.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.42,0.71
09:39:33,7.03,24605.0,1,:33,4766567.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.42,0.71
09:39:36,7.03,14763.0,6,:36,4781330.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.42,0.71
09:39:39,7.02,14040.0,5,:39,4795370.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.57,0.71
09:39:42,7.02,8424.0,5,:42,4803794.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.57,0.71
09:39:45,7.03,4921.0,2,:45,4808715.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.42,0.71
09:39:48,7.03,4921.0,3,:48,4813636.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.42,0.71
09:39:51,7.03,0.0,0,:51,4813636.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.42,0.71
09:39:54,7.03,2812.0,1,:54,4816448.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.42,0.71
09:39:57,7.03,0.0,0,:57,4816448.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.42,0.71
09:40:00,7.03,112480.0,19,:00,4928928.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.42,0.71
09:40:03,7.04,3520.0,1,:03,4932448.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.28,0.71
09:40:06,7.04,0.0,0,:06,4932448.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.28,0.71
09:40:09,7.03,9842.0,6,:09,4942290.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.42,0.71
09:40:12,7.03,8436.0,7,:12,4950726.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.42,0.71
09:40:15,7.03,38665.0,29,:15,4989391.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.42,0.71
09:40:18,7.04,33792.0,3,:18,5023183.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.28,0.71
09:40:21,7.04,4928.0,1,:21,5028111.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.28,0.71
09:40:24,7.04,5632.0,4,:24,5033743.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.28,0.71
09:40:27,7.04,99264.0,20,:27,5133007.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.28,0.71
09:40:30,7.04,0.0,0,:30,5133007.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.28,0.71
09:40:33,7.04,0.0,0,:33,5133007.0,600987,航民股份,7.06,7.0,7.04,6.99,-0.28,0.71
09:40:36,7.05,4935.0,2,:36,5137942.0,600987,航民股份,7.06,7.0,7.05,6.99,-0.14,0.85
09:40:39,7.05,2820.0,1,:39,5140762.0,600987,航民股份,7.06,7.0,7.05,6.99,-0.14,0.85
09:40:42,7.05,36660.0,3,:42,5177422.0,600987,航民股份,7.06,7.0,7.05,6.99,-0.14,0.85
09:40:45,7.05,3525.0,1,:45,5180947.0,600987,航民股份,7.06,7.0,7.05,6.99,-0.14,0.85
09:40:48,7.05,3525.0,1,:48,5184472.0,600987,航民股份,7.06,7.0,7.05,6.99,-0.14,0.85
09:40:51,7.05,30315.0,2,:51,5214787.0,600987,航民股份,7.06,7.0,7.05,6.99,-0.14,0.85
09:40:54,7.05,0.0,0,:54,5214787.0,600987,航民股份,7.06,7.0,7.05,6.99,-0.14,0.85
09:40:57,7.05,6345.0,2,:57,5221132.0,600987,航民股份,7.06,7.0,7.05,6.99,-0.14,0.85
09:41:00,7.05,10575.0,3,:00,5231707.0,600987,航民股份,7.06,7.0,7.05,6.99,-0.14,0.85
09:41:03,7.05,37365.0,13,:03,5269072.0,600987,航民股份,7.06,7.0,7.05,6.99,-0.14,0.85
09:41:06,7.06,19768.0,6,:06,5288840.0,600987,航民股份,7.06,7.0,7.06,6.99,0.0,0.99
09:41:09,7.05,4230.0,1,:09,5293070.0,600987,航民股份,7.06,7.0,7.06,6.99,-0.14,0.99
09:41:12,7.05,0.0,0,:12,5293070.0,600987,航民股份,7.06,7.0,7.06,6.99,-0.14,0.99
09:41:15,7.06,43772.0,8,:15,5336842.0,600987,航民股份,7.06,7.0,7.06,6.99,0.0,0.99
09:41:18,7.05,38070.0,1,:18,5374912.0,600987,航民股份,7.06,7.0,7.06,6.99,-0.14,0.99
09:41:21,7.05,7755.0,2,:21,5382667.0,600987,航民股份,7.06,7.0,7.06,6.99,-0.14,0.99
09:41:24,7.05,0.0,0,:24,5382667.0,600987,航民股份,7.06,7.0,7.06,6.99,-0.14,0.99
09:41:27,7.05,4230.0,2,:27,5386897.0,600987,航民股份,7.06,7.0,7.06,6.99,-0.14,0.99
09:41:30,7.05,14805.0,16,:30,5401702.0,600987,航民股份,7.06,7.0,7.06,6.99,-0.14,0.99
09:41:33,7.05,17625.0,13,:33,5419327.0,600987,航民股份,7.06,7.0,7.06,6.99,-0.14,0.99
09:41:36,7.05,229125.0,76,:36,5648452.0,600987,航民股份,7.06,7.0,7.06,6.99,-0.14,0.99
09:41:39,7.04,80256.0,41,:39,5728708.0,600987,航民股份,7.06,7.0,7.06,6.99,-0.28,0.99
09:41:42,7.04,0.0,0,:42,5728708.0,600987,航民股份,7.06,7.0,7.06,6.99,-0.28,0.99
09:41:45,7.05,2115.0,1,:45,5730823.0,600987,航民股份,7.06,7.0,7.06,6.99,-0.14,0.99
09:41:48,7.05,0.0,0,:48,5730823.0,600987,航民股份,7.06,7.0,7.06,6.99,-0.14,0.99
09:41:51,7.04,21120.0,8,:51,5751943.0,600987,航民股份,7.06,7.0,7.06,6.99,-0.28,0.99
09:41:54,7.04,704.0,1,:54,5752647.0,600987,航民股份,7.06,7.0,7.06,6.99,-0.28,0.99
09:41:57,7.04,0.0,0,:57,5752647.0,600987,航民股份,7.06,7.0,7.06,6.99,-0.28,0.99
09:42:00,7.04,0.0,0,:00,5752647.0,600987,航民股份,7.06,7.0,7.06,6.99,-0.28,0.99
09:42:03,7.05,40185.0,22,:03,5792832.0,600987,航民股份,7.06,7.0,7.06,6.99,-0.14,0.99
