时间,最新价,金额,笔数,秒,成交额,代码,名称,昨收,今开,最高,最低,涨跌幅,振幅
09:31:12,2.48,0.0,0,:12,1133952.0,600239,云南城投,2.48,2.48,2.48,2.47,0.0,0.4
09:31:15,2.48,0.0,0,:15,1133952.0,600239,云南城投,2.48,2.48,2.48,2.47,0.0,0.4
09:31:18,2.48,0.0,0,:18,1133952.0,600239,云南城投,2.48,2.48,2.48,2.47,0.0,0.4
09:31:21,2.47,4693.0,1,:21,1138645.0,600239,云南城投,2.48,2.48,2.48,2.47,-0.4,0.4
09:31:24,2.47,0.0,0,:24,1138645.0,600239,云南城投,2.48,2.48,2.48,2.47,-0.4,0.4
09:31:27,2.47,190190.0,32,:27,1328835.0,600239,云南城投,2.48,2.48,2.48,2.47,-0.4,0.4
09:31:30,2.46,148584.0,6,:30,1477419.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:31:33,2.46,1476.0,1,:33,1478895.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:31:36,2.46,0.0,0,:36,1478895.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:31:39,2.46,0.0,0,:39,1478895.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:31:42,2.46,10086.0,1,:42,1488981.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:31:45,2.46,0.0,0,:45,1488981.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:31:48,2.46,0.0,0,:48,1488981.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:31:51,2.47,49400.0,1,:51,1538381.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:31:54,2.46,246.0,1,:54,1538627.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:31:57,2.47,14573.0,2,:57,1553200.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:32:00,2.47,6916.0,3,:00,1560116.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:32:03,2.47,4199.0,4,:03,1564315.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:32:06,2.47,0.0,0,:06,1564315.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:32:09,2.46,77244.0,4,:09,1641559.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:32:12,2.46,7380.0,3,:12,1648939.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:32:15,2.46,0.0,0,:15,1648939.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:32:18,2.46,0.0,0,:18,1648939.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:32:21,2.46,0.0,0,:21,1648939.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:32:24,2.47,988.0,1,:24,1649927.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:32:27,2.47,0.0,0,:27,1649927.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:32:30,2.46,246.0,1,:30,1650173.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:32:33,2.47,2717.0,2,:33,1652890.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:32:36,2.46,17220.0,2,:36,1670110.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:32:39,2.46,1968.0,2,:39,1672078.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:32:42,2.46,0.0,0,:42,1672078.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:32:45,2.46,0.0,0,:45,1672078.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:32:48,2.46,0.0,0,:48,1672078.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:32:51,2.46,0.0,0,:51,1672078.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:32:54,2.46,0.0,0,:54,1672078.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:32:57,2.46,984.0,1,:57,1673062.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:33:00,2.46,86346.0,9,:00,1759408.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:33:03,2.46,3936.0,6,:03,1763344.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:33:06,2.46,0.0,0,:06,1763344.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:33:09,2.46,0.0,0,:09,1763344.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:33:12,2.46,0.0,0,:12,1763344.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:33:15,2.46,0.0,0,:15,1763344.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:33:18,2.46,0.0,0,:18,1763344.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:33:21,2.46,1968.0,1,:21,1765312.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:33:24,2.46,19434.0,4,:24,1784746.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:33:27,2.46,0.0,0,:27,1784746.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:33:30,2.46,0.0,0,:30,1784746.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:33:33,2.46,0.0,0,:33,1784746.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:33:36,2.46,0.0,0,:36,1784746.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:33:39,2.46,37146.0,4,:39,1821892.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:33:42,2.46,0.0,0,:42,1821892.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:33:45,2.47,7410.0,3,:45,1829302.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:33:48,2.47,0.0,0,:48,1829302.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:33:51,2.47,0.0,0,:51,1829302.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:33:54,2.47,0.0,0,:54,1829302.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:33:57,2.47,0.0,0,:57,1829302.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:34:00,2.47,9880.0,3,:00,1839182.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:34:03,2.46,1722.0,7,:03,1840904.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:34:06,2.46,0.0,0,:06,1840904.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:34:09,2.46,0.0,0,:09,1840904.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:34:12,2.47,10374.0,6,:12,1851278.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:34:15,2.46,11562.0,3,:15,1862840.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:34:18,2.47,20748.0,1,:18,1883588.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:34:21,2.47,86450.0,2,:21,1970038.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:34:24,2.47,0.0,0,:24,1970038.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:34:27,2.47,0.0,0,:27,1970038.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:34:30,2.47,12350.0,1,:30,1982388.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:34:33,2.47,0.0,0,:33,1982388.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:34:36,2.47,247.0,1,:36,1982635.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:34:39,2.46,246.0,1,:39,1982881.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:34:42,2.46,0.0,0,:42,1982881.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:34:45,2.47,103740.0,21,:45,2086621.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:34:48,2.47,1976.0,2,:48,2088597.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:34:51,2.47,7410.0,1,:51,2096007.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:34:54,2.47,38779.0,22,:54,2134786.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:34:57,2.47,2964.0,2,:57,2137750.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:35:00,2.47,2470.0,2,:00,2140220.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:35:03,2.47,1976.0,3,:03,2142196.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:35:06,2.47,39767.0,17,:06,2181963.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:35:09,2.47,1729.0,2,:09,2183692.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:35:12,2.47,0.0,0,:12,2183692.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:35:15,2.47,0.0,0,:15,2183692.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:35:18,2.47,0.0,0,:18,2183692.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:35:21,2.47,0.0,0,:21,2183692.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:35:24,2.47,0.0,0,:24,2183692.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:35:27,2.47,0.0,0,:27,2183692.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:35:30,2.47,0.0,0,:30,2183692.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:35:33,2.47,26182.0,5,:33,2209874.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:35:36,2.47,0.0,0,:36,2209874.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:35:39,2.47,247.0,1,:39,2210121.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:35:42,2.47,0.0,0,:42,2210121.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:35:45,2.47,494.0,1,:45,2210615.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:35:48,2.48,1240.0,1,:48,2211855.0,600239,云南城投,2.48,2.48,2.48,2.46,0.0,0.81
09:35:51,2.47,5681.0,1,:51,2217536.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:35:54,2.48,1240.0,2,:54,2218776.0,600239,云南城投,2.48,2.48,2.48,2.46,0.0,0.81
09:36:00,2.47,2470.0,1,:00,2221246.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:36:03,2.47,0.0,0,:03,2221246.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:36:06,2.47,0.0,0,:06,2221246.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:36:09,2.47,0.0,0,:09,2221246.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:36:12,2.47,0.0,0,:12,2221246.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:36:15,2.47,0.0,0,:15,2221246.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:36:18,2.47,0.0,0,:18,2221246.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:36:21,2.47,0.0,0,:21,2221246.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:36:24,2.47,247.0,1,:24,2221493.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:36:27,2.47,0.0,0,:27,2221493.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:36:30,2.47,2964.0,1,:30,2224457.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:36:33,2.47,0.0,0,:33,2224457.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:36:36,2.47,0.0,0,:36,2224457.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:36:39,2.47,0.0,0,:39,2224457.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:36:42,2.47,10621.0,1,:42,2235078.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:36:45,2.47,0.0,0,:45,2235078.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:36:48,2.47,0.0,0,:48,2235078.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:36:51,2.47,9386.0,2,:51,2244464.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:36:54,2.47,0.0,0,:54,2244464.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:37:00,2.47,0.0,0,:00,2244464.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:37:03,2.47,0.0,0,:03,2244464.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:37:06,2.47,0.0,0,:06,2244464.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:37:09,2.47,0.0,0,:09,2244464.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:37:12,2.47,0.0,0,:12,2244464.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:37:15,2.47,0.0,0,:15,2244464.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:37:18,2.47,2470.0,1,:18,2246934.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:37:21,2.47,0.0,0,:21,2246934.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:37:24,2.48,24800.0,5,:24,2271734.0,600239,云南城投,2.48,2.48,2.48,2.46,0.0,0.81
09:37:27,2.48,0.0,0,:27,2271734.0,600239,云南城投,2.48,2.48,2.48,2.46,0.0,0.81
09:37:30,2.48,0.0,0,:30,2271734.0,600239,云南城投,2.48,2.48,2.48,2.46,0.0,0.81
09:37:33,2.48,2232.0,1,:33,2273966.0,600239,云南城投,2.48,2.48,2.48,2.46,0.0,0.81
09:37:36,2.48,0.0,0,:36,2273966.0,600239,云南城投,2.48,2.48,2.48,2.46,0.0,0.81
09:37:39,2.48,0.0,0,:39,2273966.0,600239,云南城投,2.48,2.48,2.48,2.46,0.0,0.81
09:37:42,2.48,29760.0,4,:42,2303726.0,600239,云南城投,2.48,2.48,2.48,2.46,0.0,0.81
09:37:45,2.48,3472.0,2,:45,2307198.0,600239,云南城投,2.48,2.48,2.48,2.46,0.0,0.81
09:37:48,2.48,0.0,0,:48,2307198.0,600239,云南城投,2.48,2.48,2.48,2.46,0.0,0.81
09:37:51,2.48,24800.0,1,:51,2331998.0,600239,云南城投,2.48,2.48,2.48,2.46,0.0,0.81
09:37:54,2.48,0.0,0,:54,2331998.0,600239,云南城投,2.48,2.48,2.48,2.46,0.0,0.81
09:38:00,2.48,0.0,0,:00,2331998.0,600239,云南城投,2.48,2.48,2.48,2.46,0.0,0.81
09:38:03,2.47,1976.0,7,:03,2333974.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:38:06,2.47,0.0,0,:06,2333974.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:38:09,2.47,0.0,0,:09,2333974.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:38:12,2.47,0.0,0,:12,2333974.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:38:15,2.47,0.0,0,:15,2333974.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:38:18,2.47,0.0,0,:18,2333974.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:38:21,2.47,59774.0,9,:21,2393748.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:38:24,2.47,171665.0,67,:24,2565413.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:38:27,2.47,5187.0,6,:27,2570600.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:38:30,2.47,247.0,1,:30,2570847.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:38:33,2.46,1143408.0,86,:33,3714255.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:38:36,2.46,3936.0,1,:36,3718191.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:38:39,2.47,12597.0,2,:39,3730788.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:38:42,2.47,0.0,0,:42,3730788.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:38:45,2.47,0.0,0,:45,3730788.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:38:48,2.47,0.0,0,:48,3730788.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:38:51,2.47,0.0,0,:51,3730788.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:38:54,2.47,0.0,0,:54,3730788.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:38:57,2.47,0.0,0,:57,3730788.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:39:00,2.46,4428.0,2,:00,3735216.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:39:03,2.47,16796.0,7,:03,3752012.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:39:06,2.46,152028.0,10,:06,3904040.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:39:09,2.46,1968.0,2,:09,3906008.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:39:12,2.46,0.0,0,:12,3906008.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:39:15,2.46,0.0,0,:15,3906008.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:39:18,2.47,3458.0,1,:18,3909466.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:39:21,2.47,0.0,0,:21,3909466.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:39:24,2.47,0.0,0,:24,3909466.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:39:27,2.47,0.0,0,:27,3909466.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:39:30,2.47,0.0,0,:30,3909466.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:39:33,2.47,67184.0,21,:33,3976650.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:39:36,2.47,4940.0,1,:36,3981590.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:39:39,2.47,0.0,0,:39,3981590.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:39:42,2.47,0.0,0,:42,3981590.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:39:45,2.47,28652.0,8,:45,4010242.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:39:48,2.47,0.0,0,:48,4010242.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:39:51,2.47,2470.0,1,:51,4012712.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:40:00,2.47,0.0,0,:00,4012712.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:40:03,2.47,4940.0,1,:03,4017652.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:40:06,2.47,0.0,0,:06,4017652.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:40:09,2.47,0.0,0,:09,4017652.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:40:12,2.47,17043.0,7,:12,4034695.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:40:15,2.46,1230.0,1,:15,4035925.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:40:18,2.46,0.0,0,:18,4035925.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:40:21,2.46,372198.0,28,:21,4408123.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:40:24,2.46,0.0,0,:24,4408123.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:40:27,2.46,0.0,0,:27,4408123.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:40:30,2.46,0.0,0,:30,4408123.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:40:33,2.46,18696.0,1,:33,4426819.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:40:36,2.47,1235.0,2,:36,4428054.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:40:39,2.47,0.0,0,:39,4428054.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:40:42,2.47,0.0,0,:42,4428054.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:40:45,2.47,0.0,0,:45,4428054.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:40:48,2.47,0.0,0,:48,4428054.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:40:51,2.47,0.0,0,:51,4428054.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:40:54,2.46,1968.0,1,:54,4430022.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:41:00,2.46,0.0,0,:00,4430022.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:41:03,2.46,0.0,0,:03,4430022.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:41:06,2.46,0.0,0,:06,4430022.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:41:09,2.46,0.0,0,:09,4430022.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:41:12,2.46,0.0,0,:12,4430022.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:41:15,2.46,0.0,0,:15,4430022.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:41:18,2.46,55596.0,3,:18,4485618.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:41:21,2.46,0.0,0,:21,4485618.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:41:24,2.46,140220.0,3,:24,4625838.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:41:27,2.46,6642.0,2,:27,4632480.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:41:30,2.47,12350.0,4,:30,4644830.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:41:33,2.47,0.0,0,:33,4644830.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:41:36,2.46,4920.0,1,:36,4649750.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:41:39,2.47,100035.0,6,:39,4749785.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.4,0.81
09:41:42,2.46,75030.0,13,:42,4824815.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:41:45,2.46,0.0,0,:45,4824815.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:41:48,2.46,0.0,0,:48,4824815.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:41:51,2.46,0.0,0,:51,4824815.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:41:54,2.46,0.0,0,:54,4824815.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:42:00,2.46,2706.0,1,:00,4827521.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:42:03,2.46,0.0,0,:03,4827521.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:42:06,2.46,37884.0,2,:06,4865405.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
09:42:09,2.46,87330.0,21,:09,4952735.0,600239,云南城投,2.48,2.48,2.48,2.46,-0.81,0.81
