时间,最新价,金额,笔数,成交额,代码,名称,昨收,今开,最高,最低,涨跌幅,振幅
09:24,8.48,96672.0,0.0,1231662.0,300534,龙神龙发,8.49,8.47,8.5,8.41,-0.12,1.06
09:24,8.48,96672.0,0.0,1328334.0,300534,龙神龙发,8.49,8.47,8.5,8.41,-0.12,1.06
09:24,8.48,96672.0,0.0,1425006.0,300534,龙神龙发,8.49,8.47,8.5,8.41,-0.12,1.06
09:24,8.47,111804.0,0.0,1536810.0,300534,龙神龙发,8.49,8.47,8.5,8.41,-0.24,1.06
09:25,8.47,114345.0,25.0,1651155.0,300534,龙神龙发,8.49,8.47,8.5,8.41,-0.24,1.06
09:30,8.47,262570.0,22.0,1913725.0,300534,龙神龙发,8.49,8.47,8.5,8.41,-0.24,1.06
09:30,8.46,153126.0,10.0,2066851.0,300534,龙神龙发,8.49,8.47,8.5,8.41,-0.35,1.06
09:30,8.47,31339.0,10.0,2098190.0,300534,龙神龙发,8.49,8.47,8.5,8.41,-0.24,1.06
09:30,8.46,177660.0,15.0,2275850.0,300534,龙神龙发,8.49,8.47,8.5,8.41,-0.35,1.06
09:30,8.42,44626.0,7.0,2320476.0,300534,龙神龙发,8.49,8.47,8.5,8.41,-0.82,1.06
09:30,8.42,247548.0,20.0,2568024.0,300534,龙神龙发,8.49,8.47,8.5,8.41,-0.82,1.06
09:30,8.41,26071.0,3.0,2594095.0,300534,龙神龙发,8.49,8.47,8.5,8.41,-0.94,1.06
09:30,8.4,41160.0,12.0,2635255.0,300534,龙神龙发,8.49,8.47,8.5,8.4,-1.06,1.18
09:30,8.4,0.0,0.0,2635255.0,300534,龙神龙发,8.49,8.47,8.5,8.4,-1.06,1.18
09:30,8.4,6720.0,3.0,2641975.0,300534,龙神龙发,8.49,8.47,8.5,8.4,-1.06,1.18
09:30,8.42,24418.0,12.0,2666393.0,300534,龙神龙发,8.49,8.47,8.5,8.4,-0.82,1.18
09:30,8.41,13456.0,8.0,2679849.0,300534,龙神龙发,8.49,8.47,8.5,8.4,-0.94,1.18
09:30,8.4,194880.0,20.0,2874729.0,300534,龙神龙发,8.49,8.47,8.5,8.4,-1.06,1.18
09:30,8.4,24360.0,8.0,2899089.0,300534,龙神龙发,8.49,8.47,8.5,8.4,-1.06,1.18
09:30,8.39,83900.0,20.0,2982989.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-1.18,1.3
09:30,8.39,29365.0,10.0,3012354.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-1.18,1.3
09:30,8.4,139440.0,15.0,3151794.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-1.06,1.3
09:30,8.4,50400.0,7.0,3202194.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-1.06,1.3
09:30,8.42,263546.0,30.0,3465740.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:30,8.42,23576.0,12.0,3489316.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:31,8.42,29470.0,7.0,3518786.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:31,8.42,12630.0,6.0,3531416.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:31,8.41,26912.0,4.0,3558328.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:31,8.42,2526.0,1.0,3560854.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:31,8.42,5894.0,5.0,3566748.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:31,8.42,1684.0,2.0,3568432.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:31,8.42,15156.0,8.0,3583588.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:31,8.42,5894.0,2.0,3589482.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:31,8.42,111144.0,10.0,3700626.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:31,8.42,53888.0,4.0,3754514.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:31,8.42,0.0,0.0,3754514.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:31,8.43,85986.0,9.0,3840500.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:31,8.41,51301.0,7.0,3891801.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:31,8.41,19343.0,18.0,3911144.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:31,8.41,0.0,0.0,3911144.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:31,8.41,0.0,0.0,3911144.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:31,8.42,85042.0,9.0,3996186.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:31,8.42,8420.0,6.0,4004606.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:31,8.42,6736.0,8.0,4011342.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:31,8.42,5894.0,7.0,4017236.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:32,8.42,5894.0,5.0,4023130.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:32,8.43,75027.0,18.0,4098157.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:32,8.41,9251.0,2.0,4107408.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:32,8.42,181872.0,13.0,4289280.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:32,8.42,0.0,0.0,4289280.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:32,8.42,0.0,0.0,4289280.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:32,8.42,2526.0,2.0,4291806.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:32,8.42,21892.0,1.0,4313698.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:32,8.42,57256.0,4.0,4370954.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:32,8.42,14314.0,5.0,4385268.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:32,8.42,15156.0,6.0,4400424.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:32,8.42,8420.0,3.0,4408844.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:32,8.42,13472.0,2.0,4422316.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:32,8.42,0.0,0.0,4422316.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:32,8.42,3368.0,4.0,4425684.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:32,8.42,8420.0,4.0,4434104.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:32,8.42,842.0,1.0,4434946.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:32,8.42,61466.0,6.0,4496412.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:32,8.42,0.0,0.0,4496412.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:32,8.43,64068.0,8.0,4560480.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:33,8.43,9273.0,2.0,4569753.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:33,8.43,0.0,0.0,4569753.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:33,8.43,1686.0,2.0,4571439.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:33,8.43,5058.0,3.0,4576497.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:33,8.43,843.0,1.0,4577340.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:33,8.42,49678.0,14.0,4627018.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:33,8.43,27819.0,6.0,4654837.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:33,8.43,843.0,1.0,4655680.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:33,8.43,0.0,0.0,4655680.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:33,8.43,0.0,0.0,4655680.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:33,8.43,0.0,0.0,4655680.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:33,8.43,29505.0,2.0,4685185.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:33,8.43,11802.0,5.0,4696987.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:33,8.43,22761.0,2.0,4719748.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:33,8.43,12645.0,8.0,4732393.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:33,8.43,74184.0,7.0,4806577.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:33,8.43,32034.0,28.0,4838611.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:33,8.43,11802.0,7.0,4850413.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:34,8.43,0.0,0.0,4850413.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:34,8.43,13488.0,13.0,4863901.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:34,8.43,82614.0,4.0,4946515.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:34,8.43,1686.0,1.0,4948201.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:34,8.43,0.0,0.0,4948201.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:34,8.43,1686.0,1.0,4949887.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:34,8.43,10116.0,2.0,4960003.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:34,8.43,101160.0,14.0,5061163.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:34,8.43,8430.0,1.0,5069593.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:34,8.43,31191.0,2.0,5100784.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:34,8.42,92620.0,12.0,5193404.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:34,8.43,843.0,1.0,5194247.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:34,8.43,0.0,0.0,5194247.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:34,8.43,0.0,0.0,5194247.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:34,8.42,21892.0,1.0,5216139.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:34,8.42,12630.0,3.0,5228769.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:34,8.43,843.0,1.0,5229612.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:34,8.43,0.0,0.0,5229612.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:35,8.42,53888.0,14.0,5283500.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:35,8.42,3368.0,3.0,5286868.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:35,8.43,47208.0,5.0,5334076.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:35,8.43,0.0,0.0,5334076.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:35,8.43,0.0,0.0,5334076.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:35,8.42,8420.0,4.0,5342496.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:35,8.42,18524.0,3.0,5361020.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:35,8.42,39574.0,6.0,5400594.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:35,8.41,13456.0,6.0,5414050.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:35,8.42,16840.0,1.0,5430890.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:35,8.41,16820.0,1.0,5447710.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:35,8.41,15979.0,5.0,5463689.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:35,8.41,10092.0,1.0,5473781.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:35,8.41,0.0,0.0,5473781.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:35,8.41,28594.0,4.0,5502375.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:35,8.42,13472.0,3.0,5515847.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:35,8.42,0.0,0.0,5515847.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:35,8.42,18524.0,6.0,5534371.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:35,8.43,281562.0,22.0,5815933.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:36,8.42,16840.0,3.0,5832773.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:36,8.42,0.0,0.0,5832773.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:36,8.42,0.0,0.0,5832773.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:36,8.41,202681.0,15.0,6035454.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:36,8.42,17682.0,3.0,6053136.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:36,8.41,928464.0,39.0,6981600.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:36,8.41,0.0,0.0,6981600.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:36,8.41,0.0,0.0,6981600.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:36,8.41,0.0,0.0,6981600.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:36,8.42,63150.0,9.0,7044750.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:36,8.41,84941.0,2.0,7129691.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:36,8.41,841.0,1.0,7130532.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:36,8.42,47152.0,3.0,7177684.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:36,8.42,7578.0,1.0,7185262.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:36,8.41,22707.0,2.0,7207969.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:36,8.41,0.0,0.0,7207969.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:36,8.41,0.0,0.0,7207969.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:36,8.41,100920.0,3.0,7308889.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.94,1.3
09:37,8.42,842.0,1.0,7309731.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:37,8.43,14331.0,2.0,7324062.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:37,8.43,35406.0,19.0,7359468.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:37,8.43,143310.0,20.0,7502778.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:37,8.43,33720.0,3.0,7536498.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:37,8.43,0.0,0.0,7536498.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:37,8.43,0.0,0.0,7536498.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:37,8.43,0.0,0.0,7536498.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:37,8.43,0.0,0.0,7536498.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:37,8.42,69886.0,11.0,7606384.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:37,8.43,12645.0,4.0,7619029.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:37,8.43,0.0,0.0,7619029.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:37,8.43,0.0,0.0,7619029.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:37,8.43,16860.0,1.0,7635889.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:37,8.43,0.0,0.0,7635889.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:37,8.42,1684.0,1.0,7637573.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:37,8.43,16860.0,1.0,7654433.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:38,8.42,63150.0,11.0,7717583.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:38,8.43,24447.0,6.0,7742030.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:38,8.43,23604.0,7.0,7765634.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:38,8.42,1684.0,1.0,7767318.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.82,1.3
09:38,8.43,843.0,1.0,7768161.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:38,8.44,85244.0,7.0,7853405.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.59,1.3
09:38,8.44,0.0,0.0,7853405.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.59,1.3
09:38,8.45,7605.0,3.0,7861010.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.47,1.3
09:38,8.45,845.0,1.0,7861855.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.47,1.3
09:38,8.44,5908.0,2.0,7867763.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.59,1.3
09:38,8.44,10128.0,1.0,7877891.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.59,1.3
09:38,8.45,32110.0,7.0,7910001.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.47,1.3
09:38,8.44,8440.0,5.0,7918441.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.59,1.3
09:38,8.44,75960.0,23.0,7994401.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.59,1.3
09:38,8.44,723308.0,61.0,8717709.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.59,1.3
09:38,8.43,843.0,1.0,8718552.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:38,8.43,10959.0,7.0,8729511.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.71,1.3
09:39,8.45,82810.0,15.0,8812321.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.47,1.3
09:39,8.46,29610.0,2.0,8841931.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:39,8.46,1692.0,1.0,8843623.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:39,8.46,13536.0,4.0,8857159.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:39,8.46,0.0,0.0,8857159.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:39,8.45,5070.0,1.0,8862229.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.47,1.3
09:39,8.45,0.0,0.0,8862229.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.47,1.3
09:39,8.45,29575.0,1.0,8891804.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.47,1.3
09:39,8.45,6760.0,2.0,8898564.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.47,1.3
09:39,8.46,10998.0,1.0,8909562.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:39,8.45,718250.0,2.0,9627812.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.47,1.3
09:39,8.45,16900.0,1.0,9644712.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.47,1.3
09:39,8.45,4225.0,1.0,9648937.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.47,1.3
09:39,8.44,2532.0,1.0,9651469.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.59,1.3
09:39,8.45,19435.0,1.0,9670904.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.47,1.3
09:39,8.46,219960.0,2.0,9890864.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:39,8.46,43146.0,5.0,9934010.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:39,8.46,2538.0,1.0,9936548.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:40,8.46,19458.0,5.0,9956006.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:40,8.46,0.0,0.0,9956006.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:40,8.45,27040.0,2.0,9983046.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.47,1.3
09:40,8.46,6768.0,3.0,9989814.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:40,8.46,4230.0,2.0,9994044.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:40,8.46,36378.0,7.0,10030422.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:40,8.46,0.0,0.0,10030422.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:40,8.46,0.0,0.0,10030422.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:40,8.46,9306.0,4.0,10039728.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:40,8.47,14399.0,2.0,10054127.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.24,1.3
09:40,8.46,69372.0,3.0,10123499.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:40,8.46,0.0,0.0,10123499.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:40,8.47,223608.0,14.0,10347107.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.24,1.3
09:40,8.47,1694.0,2.0,10348801.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.24,1.3
09:40,8.47,22869.0,4.0,10371670.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.24,1.3
09:40,8.48,1019296.0,16.0,11390966.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.12,1.3
09:40,8.47,12705.0,3.0,11403671.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.24,1.3
09:40,8.47,4235.0,2.0,11407906.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.24,1.3
09:41,8.46,9306.0,7.0,11417212.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
09:41,8.47,6776.0,3.0,11423988.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.24,1.3
09:41,8.47,0.0,0.0,11423988.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.24,1.3
09:41,8.47,0.0,0.0,11423988.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.24,1.3
09:41,8.47,8470.0,4.0,11432458.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.24,1.3
09:41,8.47,0.0,0.0,11432458.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.24,1.3
09:41,8.47,847.0,1.0,11433305.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.24,1.3
09:41,8.47,4235.0,2.0,11437540.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.24,1.3
09:41,8.47,0.0,0.0,11437540.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.24,1.3
09:41,8.48,848.0,1.0,11438388.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.12,1.3
09:41,8.47,51667.0,4.0,11490055.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.24,1.3
09:41,8.47,0.0,0.0,11490055.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.24,1.3
09:41,8.47,0.0,0.0,11490055.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.24,1.3
09:41,8.46,41454.0,12.0,11531509.0,300534,龙神龙发,8.49,8.47,8.5,8.39,-0.35,1.3
