时间,最新价,金额,笔数,成交额,代码,名称,昨收,今开,最高,最低,涨跌幅,振幅
09:37,9.75,3900,2,29645371,600097,开创国际,8.49,9.68,10.39,9.6,14.84,9.31
09:37,9.75,0,0,29645371,600097,开创国际,8.49,9.68,10.39,9.6,14.84,9.31
09:37,9.74,974,1,29646345,600097,开创国际,8.49,9.68,10.39,9.6,14.72,9.31
09:37,9.74,0,0,29646345,600097,开创国际,8.49,9.68,10.39,9.6,14.72,9.31
09:37,9.74,23376,1,29669721,600097,开创国际,8.49,9.68,10.39,9.6,14.72,9.31
09:37,9.75,19500,3,29689221,600097,开创国际,8.49,9.68,10.39,9.6,14.84,9.31
09:37,9.74,4870,2,29694091,600097,开创国际,8.49,9.68,10.39,9.6,14.72,9.31
09:37,9.73,642180,23,30336271,600097,开创国际,8.49,9.68,10.39,9.6,14.61,9.31
09:37,9.72,178848,4,30515119,600097,开创国际,8.49,9.68,10.39,9.6,14.49,9.31
09:37,9.72,972,1,30516091,600097,开创国际,8.49,9.68,10.39,9.6,14.49,9.31
09:37,9.73,14595,4,30530686,600097,开创国际,8.49,9.68,10.39,9.6,14.61,9.31
09:37,9.73,973,1,30531659,600097,开创国际,8.49,9.68,10.39,9.6,14.61,9.31
09:37,9.73,0,0,30531659,600097,开创国际,8.49,9.68,10.39,9.6,14.61,9.31
09:37,9.73,0,0,30531659,600097,开创国际,8.49,9.68,10.39,9.6,14.61,9.31
09:37,9.72,14580,2,30546239,600097,开创国际,8.49,9.68,10.39,9.6,14.49,9.31
09:37,9.72,6804,2,30553043,600097,开创国际,8.49,9.68,10.39,9.6,14.49,9.31
09:37,9.72,5832,1,30558875,600097,开创国际,8.49,9.68,10.39,9.6,14.49,9.31
09:38,9.72,1944,1,30560819,600097,开创国际,8.49,9.68,10.39,9.6,14.49,9.31
09:38,9.72,10692,2,30571511,600097,开创国际,8.49,9.68,10.39,9.6,14.49,9.31
09:38,9.72,0,0,30571511,600097,开创国际,8.49,9.68,10.39,9.6,14.49,9.31
09:38,9.72,0,0,30571511,600097,开创国际,8.49,9.68,10.39,9.6,14.49,9.31
09:38,9.73,1946,2,30573457,600097,开创国际,8.49,9.68,10.39,9.6,14.61,9.31
09:38,9.72,77760,2,30651217,600097,开创国际,8.49,9.68,10.39,9.6,14.49,9.31
09:38,9.73,4865,1,30656082,600097,开创国际,8.49,9.68,10.39,9.6,14.61,9.31
09:38,9.73,0,0,30656082,600097,开创国际,8.49,9.68,10.39,9.6,14.61,9.31
09:38,9.73,30163,1,30686245,600097,开创国际,8.49,9.68,10.39,9.6,14.61,9.31
09:38,9.73,0,0,30686245,600097,开创国际,8.49,9.68,10.39,9.6,14.61,9.31
09:38,9.72,5832,1,30692077,600097,开创国际,8.49,9.68,10.39,9.6,14.49,9.31
09:38,9.72,42768,8,30734845,600097,开创国际,8.49,9.68,10.39,9.6,14.49,9.31
09:38,9.71,397139,32,31131984,600097,开创国际,8.49,9.68,10.39,9.6,14.37,9.31
09:38,9.71,25246,4,31157230,600097,开创国际,8.49,9.68,10.39,9.6,14.37,9.31
09:38,9.71,0,0,31157230,600097,开创国际,8.49,9.68,10.39,9.6,14.37,9.31
09:39,9.72,1944,2,31159174,600097,开创国际,8.49,9.68,10.39,9.6,14.49,9.31
09:39,9.71,48550,1,31207724,600097,开创国际,8.49,9.68,10.39,9.6,14.37,9.31
09:39,9.7,349200,26,31556924,600097,开创国际,8.49,9.68,10.39,9.6,14.25,9.31
09:39,9.7,28130,5,31585054,600097,开创国际,8.49,9.68,10.39,9.6,14.25,9.31
09:39,9.7,0,0,31585054,600097,开创国际,8.49,9.68,10.39,9.6,14.25,9.31
09:39,9.7,0,0,31585054,600097,开创国际,8.49,9.68,10.39,9.6,14.25,9.31
09:39,9.71,971,1,31586025,600097,开创国际,8.49,9.68,10.39,9.6,14.37,9.31
09:39,9.71,0,0,31586025,600097,开创国际,8.49,9.68,10.39,9.6,14.37,9.31
09:39,9.71,0,0,31586025,600097,开创国际,8.49,9.68,10.39,9.6,14.37,9.31
09:39,9.71,0,0,31586025,600097,开创国际,8.49,9.68,10.39,9.6,14.37,9.31
09:39,9.71,0,0,31586025,600097,开创国际,8.49,9.68,10.39,9.6,14.37,9.31
09:39,9.7,119310,12,31705335,600097,开创国际,8.49,9.68,10.39,9.6,14.25,9.31
09:39,9.7,0,0,31705335,600097,开创国际,8.49,9.68,10.39,9.6,14.25,9.31
09:39,9.7,0,0,31705335,600097,开创国际,8.49,9.68,10.39,9.6,14.25,9.31
09:39,9.7,9700,1,31715035,600097,开创国际,8.49,9.68,10.39,9.6,14.25,9.31
09:39,9.69,29070,2,31744105,600097,开创国际,8.49,9.68,10.39,9.6,14.13,9.31
09:39,9.69,0,0,31744105,600097,开创国际,8.49,9.68,10.39,9.6,14.13,9.31
09:39,9.7,6790,4,31750895,600097,开创国际,8.49,9.68,10.39,9.6,14.25,9.31
09:40,9.7,970,1,31751865,600097,开创国际,8.49,9.68,10.39,9.6,14.25,9.31
09:40,9.7,0,0,31751865,600097,开创国际,8.49,9.68,10.39,9.6,14.25,9.31
09:40,9.7,0,0,31751865,600097,开创国际,8.49,9.68,10.39,9.6,14.25,9.31
09:40,9.7,4850,3,31756715,600097,开创国际,8.49,9.68,10.39,9.6,14.25,9.31
09:40,9.69,969,1,31757684,600097,开创国际,8.49,9.68,10.39,9.6,14.13,9.31
09:40,9.7,2910,3,31760594,600097,开创国际,8.49,9.68,10.39,9.6,14.25,9.31
09:40,9.69,969,1,31761563,600097,开创国际,8.49,9.68,10.39,9.6,14.13,9.31
09:40,9.69,0,0,31761563,600097,开创国际,8.49,9.68,10.39,9.6,14.13,9.31
09:40,9.69,0,0,31761563,600097,开创国际,8.49,9.68,10.39,9.6,14.13,9.31
09:40,9.69,0,0,31761563,600097,开创国际,8.49,9.68,10.39,9.6,14.13,9.31
09:40,9.69,53295,17,31814858,600097,开创国际,8.49,9.68,10.39,9.6,14.13,9.31
09:40,9.68,3872,1,31818730,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:40,9.68,0,0,31818730,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:40,9.68,0,0,31818730,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:40,9.68,0,0,31818730,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:40,9.68,0,0,31818730,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:41,9.68,42592,6,31861322,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:41,9.68,22264,6,31883586,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:41,9.68,48400,5,31931986,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:41,9.68,0,0,31931986,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:41,9.68,0,0,31931986,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:41,9.68,0,0,31931986,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:41,9.69,969,1,31932955,600097,开创国际,8.49,9.68,10.39,9.6,14.13,9.31
09:41,9.69,0,0,31932955,600097,开创国际,8.49,9.68,10.39,9.6,14.13,9.31
09:41,9.69,0,0,31932955,600097,开创国际,8.49,9.68,10.39,9.6,14.13,9.31
09:41,9.68,88088,13,32021043,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:41,9.68,10648,4,32031691,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:41,9.67,3868,1,32035559,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:41,9.67,0,0,32035559,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:41,9.67,0,0,32035559,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:42,9.67,0,0,32035559,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:42,9.68,3872,2,32039431,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:42,9.68,1936,2,32041367,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:42,9.67,2901,1,32044268,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:42,9.67,0,0,32044268,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:42,9.68,2904,1,32047172,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:42,9.68,96800,44,32143972,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:42,9.68,0,0,32143972,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:42,9.68,0,0,32143972,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:42,9.68,0,0,32143972,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:42,9.68,0,0,32143972,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:42,9.68,122936,12,32266908,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:42,9.68,1936,2,32268844,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:42,9.67,21274,1,32290118,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:42,9.67,1934,2,32292052,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:42,9.67,0,0,32292052,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:42,9.67,0,0,32292052,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:43,9.67,55119,3,32347171,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:43,9.67,967,1,32348138,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:43,9.67,45449,15,32393587,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:43,9.67,8703,3,32402290,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:43,9.67,0,0,32402290,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:43,9.67,29977,10,32432267,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:43,9.67,35779,3,32468046,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:43,9.67,1934,1,32469980,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:43,9.67,0,0,32469980,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:43,9.67,0,0,32469980,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:43,9.67,0,0,32469980,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:43,9.66,966,1,32470946,600097,开创国际,8.49,9.68,10.39,9.6,13.78,9.31
09:43,9.66,45402,2,32516348,600097,开创国际,8.49,9.68,10.39,9.6,13.78,9.31
09:43,9.66,5796,1,32522144,600097,开创国际,8.49,9.68,10.39,9.6,13.78,9.31
09:43,9.66,0,0,32522144,600097,开创国际,8.49,9.68,10.39,9.6,13.78,9.31
09:43,9.66,18354,1,32540498,600097,开创国际,8.49,9.68,10.39,9.6,13.78,9.31
09:43,9.66,4830,1,32545328,600097,开创国际,8.49,9.68,10.39,9.6,13.78,9.31
09:44,9.66,3864,1,32549192,600097,开创国际,8.49,9.68,10.39,9.6,13.78,9.31
09:44,9.67,1934,1,32551126,600097,开创国际,8.49,9.68,10.39,9.6,13.9,9.31
09:44,9.65,113870,10,32664996,600097,开创国际,8.49,9.68,10.39,9.6,13.66,9.31
09:44,9.68,212960,37,32877956,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:44,9.68,30008,21,32907964,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
09:44,9.68,20328,4,32928292,600097,开创国际,8.49,9.68,10.39,9.6,14.02,9.31
