时间,最新价,金额,笔数,秒,成交额,代码,名称,昨收,今开,最高,最低,涨跌幅,振幅
09:32:48,15.67,43876.0,15,:48,38747009.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.82,2.85
09:32:51,15.64,68816.0,11,:51,38815825.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.01,2.85
09:32:54,15.65,71990.0,11,:54,38887815.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.95,2.85
09:32:57,15.68,50176.0,11,:57,38937991.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.76,2.85
09:33:00,15.64,154836.0,9,:00,39092827.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.01,2.85
09:33:03,15.64,64124.0,11,:03,39156951.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.01,2.85
09:33:06,15.67,61113.0,14,:06,39218064.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.82,2.85
09:33:09,15.65,219100.0,34,:09,39437164.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.95,2.85
09:33:12,15.67,267957.0,11,:12,39705121.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.82,2.85
09:33:15,15.6,477360.0,28,:15,40182481.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.27,2.85
09:33:18,15.63,37512.0,6,:18,40219993.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.08,2.85
09:33:21,15.6,14040.0,3,:21,40234033.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.27,2.85
09:33:24,15.59,88863.0,14,:24,40322896.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.33,2.85
09:33:27,15.55,174160.0,16,:27,40497056.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.58,2.85
09:33:30,15.63,168804.0,15,:30,40665860.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.08,2.85
09:33:33,15.62,95282.0,11,:33,40761142.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.14,2.85
09:33:36,15.58,49856.0,11,:36,40810998.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.39,2.85
09:33:39,15.59,54565.0,8,:39,40865563.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.33,2.85
09:33:42,15.65,431940.0,24,:42,41297503.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.95,2.85
09:33:45,15.65,165890.0,9,:45,41463393.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.95,2.85
09:33:48,15.65,129895.0,9,:48,41593288.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.95,2.85
09:33:51,15.65,23475.0,3,:51,41616763.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.95,2.85
09:33:54,15.67,162968.0,10,:54,41779731.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.82,2.85
09:33:57,15.65,123635.0,13,:57,41903366.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.95,2.85
09:34:00,15.62,238986.0,14,:00,42142352.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.14,2.85
09:34:03,15.67,59546.0,8,:03,42201898.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.82,2.85
09:34:06,15.65,118940.0,20,:06,42320838.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.95,2.85
09:34:09,15.65,70425.0,19,:09,42391263.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.95,2.85
09:34:12,15.65,81380.0,10,:12,42472643.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.95,2.85
09:34:15,15.64,78200.0,17,:15,42550843.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.01,2.85
09:34:18,15.66,86130.0,11,:18,42636973.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.89,2.85
09:34:21,15.66,89262.0,12,:21,42726235.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.89,2.85
09:34:24,15.65,97030.0,17,:24,42823265.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.95,2.85
09:34:27,15.62,49984.0,8,:27,42873249.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.14,2.85
09:34:30,15.62,17182.0,5,:30,42890431.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.14,2.85
09:34:33,15.6,46800.0,11,:33,42937231.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.27,2.85
09:34:36,15.6,20280.0,2,:36,42957511.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.27,2.85
09:34:39,15.59,48329.0,8,:39,43005840.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.33,2.85
09:34:42,15.59,42093.0,6,:42,43047933.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.33,2.85
09:34:45,15.59,101335.0,14,:45,43149268.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.33,2.85
09:34:48,15.58,6232.0,3,:48,43155500.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.39,2.85
09:34:51,15.58,98154.0,17,:51,43253654.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.39,2.85
09:34:54,15.57,68508.0,18,:54,43322162.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.46,2.85
09:34:57,15.58,90364.0,16,:57,43412526.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.39,2.85
09:35:00,15.57,146358.0,16,:00,43558884.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.46,2.85
09:35:03,15.57,40482.0,11,:03,43599366.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.46,2.85
09:35:06,15.57,113661.0,6,:06,43713027.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.46,2.85
09:35:09,15.58,266418.0,19,:09,43979445.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.39,2.85
09:35:12,15.61,1123920.0,40,:12,45103365.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.2,2.85
09:35:15,15.64,204884.0,14,:15,45308249.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.01,2.85
09:35:18,15.61,15610.0,6,:18,45323859.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.2,2.85
09:35:21,15.63,81276.0,9,:21,45405135.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.08,2.85
09:35:24,15.61,40586.0,5,:24,45445721.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.2,2.85
09:35:27,15.64,25024.0,11,:27,45470745.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.01,2.85
09:35:30,15.64,57868.0,8,:30,45528613.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.01,2.85
09:35:33,15.64,56304.0,4,:33,45584917.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.01,2.85
09:35:36,15.64,100096.0,14,:36,45685013.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.01,2.85
09:35:39,15.64,84456.0,9,:39,45769469.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.01,2.85
09:35:42,15.65,32865.0,12,:42,45802334.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.95,2.85
09:35:45,15.58,241490.0,33,:45,46043824.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.39,2.85
09:35:48,15.63,4689.0,2,:48,46048513.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.08,2.85
09:35:51,15.6,15600.0,5,:51,46064113.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.27,2.85
09:35:54,15.6,9360.0,1,:54,46073473.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.27,2.85
09:35:57,15.6,32760.0,4,:57,46106233.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.27,2.85
09:36:00,15.59,24944.0,9,:00,46131177.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.33,2.85
09:36:03,15.59,9354.0,2,:03,46140531.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.33,2.85
09:36:06,15.58,521930.0,22,:06,46662461.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.39,2.85
09:36:09,15.56,51348.0,6,:09,46713809.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.52,2.85
09:36:12,15.56,110476.0,14,:12,46824285.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.52,2.85
09:36:15,15.51,421872.0,32,:15,47246157.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.84,2.85
09:36:18,15.57,428175.0,36,:18,47674332.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.46,2.85
09:36:21,15.6,140400.0,25,:21,47814732.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.27,2.85
09:36:24,15.6,15600.0,7,:24,47830332.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.27,2.85
09:36:27,15.6,101400.0,11,:27,47931732.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.27,2.85
09:36:30,15.57,189954.0,22,:30,48121686.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.46,2.85
09:36:33,15.6,46800.0,11,:33,48168486.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.27,2.85
09:36:36,15.57,446859.0,22,:36,48615345.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.46,2.85
09:36:39,15.6,49920.0,14,:39,48665265.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.27,2.85
09:36:42,15.58,280440.0,23,:42,48945705.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.39,2.85
09:36:45,15.58,135546.0,18,:45,49081251.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.39,2.85
09:36:48,15.58,52972.0,1,:48,49134223.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.39,2.85
09:36:51,15.58,26486.0,2,:51,49160709.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.39,2.85
09:36:54,15.58,15580.0,1,:54,49176289.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.39,2.85
09:36:57,15.63,229761.0,18,:57,49406050.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.08,2.85
09:37:00,15.64,167348.0,18,:00,49573398.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.01,2.85
09:37:03,15.59,121602.0,11,:03,49695000.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.33,2.85
09:37:06,15.58,38950.0,13,:06,49733950.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.39,2.85
09:37:09,15.58,258628.0,18,:09,49992578.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.39,2.85
09:37:12,15.55,163275.0,11,:12,50155853.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.58,2.85
09:37:15,15.56,43568.0,13,:15,50199421.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.52,2.85
09:37:18,15.5,359600.0,22,:18,50559021.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.9,2.85
09:37:21,15.56,102696.0,3,:21,50661717.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.52,2.85
09:37:24,15.56,79356.0,11,:24,50741073.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.52,2.85
09:37:27,15.51,207834.0,29,:27,50948907.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.84,2.85
09:37:30,15.5,195300.0,12,:30,51144207.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.9,2.85
09:37:33,15.5,88350.0,17,:33,51232557.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.9,2.85
09:37:36,15.5,209250.0,17,:36,51441807.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.9,2.85
09:37:39,15.51,362934.0,32,:39,51804741.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.84,2.85
09:37:42,15.52,71392.0,9,:42,51876133.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.77,2.85
09:37:45,15.52,38800.0,6,:45,51914933.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.77,2.85
09:37:48,15.56,17116.0,6,:48,51932049.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.52,2.85
09:37:51,15.52,63632.0,9,:51,51995681.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.77,2.85
09:37:54,15.52,86912.0,3,:54,52082593.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.77,2.85
09:37:57,15.52,88464.0,20,:57,52171057.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.77,2.85
09:38:00,15.53,594799.0,45,:00,52765856.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.71,2.85
09:38:03,15.53,124240.0,4,:03,52890096.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.71,2.85
09:38:06,15.53,0.0,0,:06,52890096.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.71,2.85
09:38:09,15.53,20189.0,5,:09,52910285.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.71,2.85
09:38:12,15.53,59014.0,8,:12,52969299.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.71,2.85
09:38:15,15.53,153747.0,16,:15,53123046.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.71,2.85
09:38:18,15.54,88578.0,7,:18,53211624.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.65,2.85
09:38:21,15.54,12432.0,3,:21,53224056.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.65,2.85
09:38:24,15.54,45066.0,6,:24,53269122.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.65,2.85
09:38:27,15.54,24864.0,5,:27,53293986.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.65,2.85
09:38:30,15.54,49728.0,4,:30,53343714.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.65,2.85
09:38:33,15.54,52836.0,11,:33,53396550.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.65,2.85
09:38:36,15.55,23325.0,5,:36,53419875.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.58,2.85
09:38:39,15.54,12432.0,4,:39,53432307.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.65,2.85
09:38:42,15.54,13986.0,3,:42,53446293.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.65,2.85
09:38:45,15.54,17094.0,5,:45,53463387.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.65,2.85
09:38:48,15.54,91686.0,11,:48,53555073.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.65,2.85
09:38:51,15.54,62160.0,6,:51,53617233.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.65,2.85
09:38:54,15.54,1554.0,1,:54,53618787.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.65,2.85
09:39:00,15.53,93180.0,10,:00,53711967.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.71,2.85
09:39:03,15.59,679724.0,40,:03,54391691.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.33,2.85
09:39:06,15.59,190198.0,11,:06,54581889.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.33,2.85
09:39:09,15.61,21854.0,4,:09,54603743.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.2,2.85
09:39:12,15.62,26554.0,5,:12,54630297.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.14,2.85
09:39:15,15.62,73414.0,9,:15,54703711.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.14,2.85
09:39:18,15.62,6248.0,2,:18,54709959.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.14,2.85
09:39:21,15.62,29678.0,5,:21,54739637.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.14,2.85
09:39:24,15.62,310838.0,37,:24,55050475.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.14,2.85
09:39:27,15.62,39050.0,5,:27,55089525.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.14,2.85
09:39:30,15.65,250400.0,19,:30,55339925.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.95,2.85
09:39:33,15.66,396198.0,16,:33,55736123.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.89,2.85
09:39:36,15.66,62640.0,5,:36,55798763.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.89,2.85
09:39:39,15.67,43876.0,6,:39,55842639.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.82,2.85
09:39:42,15.66,1566.0,1,:42,55844205.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.89,2.85
09:39:45,15.68,31360.0,3,:45,55875565.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.76,2.85
09:39:48,15.67,7835.0,3,:48,55883400.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.82,2.85
09:39:51,15.68,23520.0,6,:51,55906920.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.76,2.85
09:39:54,15.65,143980.0,17,:54,56050900.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.95,2.85
09:39:57,15.65,129895.0,19,:57,56180795.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.95,2.85
09:40:00,15.65,283265.0,15,:00,56464060.0,603353,和顺石油,15.8,15.34,15.79,15.34,-0.95,2.85
09:40:03,15.64,70380.0,7,:03,56534440.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.01,2.85
09:40:06,15.64,0.0,0,:06,56534440.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.01,2.85
09:40:09,15.64,1564.0,1,:09,56536004.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.01,2.85
09:40:12,15.61,32781.0,10,:12,56568785.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.2,2.85
09:40:15,15.61,14049.0,3,:15,56582834.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.2,2.85
09:40:18,15.6,20280.0,4,:18,56603114.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.27,2.85
09:40:21,15.61,39025.0,6,:21,56642139.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.2,2.85
09:40:24,15.6,196560.0,22,:24,56838699.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.27,2.85
09:40:27,15.59,4677.0,1,:27,56843376.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.33,2.85
09:40:30,15.59,1559.0,1,:30,56844935.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.33,2.85
09:40:33,15.59,23385.0,3,:33,56868320.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.33,2.85
09:40:36,15.59,3118.0,1,:36,56871438.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.33,2.85
09:40:39,15.58,77900.0,3,:39,56949338.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.39,2.85
09:40:42,15.58,21812.0,5,:42,56971150.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.39,2.85
09:40:45,15.58,0.0,0,:45,56971150.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.39,2.85
09:40:48,15.57,32697.0,4,:48,57003847.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.46,2.85
09:40:51,15.57,52938.0,4,:51,57056785.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.46,2.85
09:40:54,15.57,62280.0,11,:54,57119065.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.46,2.85
09:40:57,15.58,171380.0,13,:57,57290445.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.39,2.85
09:41:00,15.57,146358.0,7,:00,57436803.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.46,2.85
09:41:03,15.57,24912.0,14,:03,57461715.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.46,2.85
09:41:06,15.56,96472.0,4,:06,57558187.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.52,2.85
09:41:09,15.56,168048.0,11,:09,57726235.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.52,2.85
09:41:12,15.56,73132.0,2,:12,57799367.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.52,2.85
09:41:15,15.56,18672.0,3,:15,57818039.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.52,2.85
09:41:18,15.55,94855.0,19,:18,57912894.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.58,2.85
09:41:21,15.55,24880.0,2,:21,57937774.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.58,2.85
09:41:24,15.55,31100.0,4,:24,57968874.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.58,2.85
09:41:27,15.56,21784.0,4,:27,57990658.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.52,2.85
09:41:30,15.56,35788.0,4,:30,58026446.0,603353,和顺石油,15.8,15.34,15.79,15.34,-1.52,2.85
