时间,最新价,金额,笔数,秒,成交额,代码,名称,昨收,今开,最高,最低,涨跌幅,振幅
09:35:18,26.3,68380.0,9,:18,86886883.7,603690,至纯科技,25.82,,26.41,26.16,1.86,0.97
09:35:21,26.3,92050.0,6,:21,86978933.7,603690,至纯科技,25.82,,26.41,26.16,1.86,0.97
09:35:24,26.28,13140.0,5,:24,86992073.7,603690,至纯科技,25.82,,26.41,26.16,1.78,0.97
09:35:27,26.28,733212.0,98,:27,87725285.7,603690,至纯科技,25.82,,26.41,26.16,1.78,0.97
09:35:30,26.28,123516.0,20,:30,87848801.7,603690,至纯科技,25.82,,26.41,26.16,1.78,0.97
09:35:33,26.26,210080.0,15,:33,88058881.7,603690,至纯科技,25.82,,26.41,26.16,1.7,0.97
09:35:36,26.23,545584.0,53,:36,88604465.7,603690,至纯科技,25.82,,26.41,26.16,1.59,0.97
09:35:39,26.27,1455358.0,43,:39,90059823.7,603690,至纯科技,25.82,,26.41,26.16,1.74,0.97
09:35:42,26.2,717880.0,37,:42,90777703.7,603690,至纯科技,25.82,,26.41,26.16,1.47,0.97
09:35:45,26.2,94320.0,4,:45,90872023.7,603690,至纯科技,25.82,,26.41,26.16,1.47,0.97
09:35:48,26.17,269551.0,16,:48,91141574.7,603690,至纯科技,25.82,,26.41,26.16,1.36,0.97
09:35:51,26.2,259380.0,11,:51,91400954.7,603690,至纯科技,25.82,,26.41,26.16,1.47,0.97
09:35:54,26.21,479643.0,11,:54,91880597.7,603690,至纯科技,25.82,,26.41,26.16,1.51,0.97
09:35:57,26.22,1360818.0,32,:57,93241415.7,603690,至纯科技,25.82,,26.41,26.16,1.55,0.97
09:36:00,26.22,183540.0,50,:00,93424955.7,603690,至纯科技,25.82,,26.41,26.16,1.55,0.97
09:36:03,26.24,202048.0,39,:03,93627003.7,603690,至纯科技,25.82,,26.41,26.16,1.63,0.97
09:36:06,26.23,508862.0,16,:06,94135865.7,603690,至纯科技,25.82,,26.41,26.16,1.59,0.97
09:36:09,26.23,68198.0,3,:09,94204063.7,603690,至纯科技,25.82,,26.41,26.16,1.59,0.97
09:36:12,26.28,247032.0,9,:12,94451095.7,603690,至纯科技,25.82,,26.41,26.16,1.78,0.97
09:36:15,26.28,199728.0,12,:15,94650823.7,603690,至纯科技,25.82,,26.41,26.16,1.78,0.97
09:36:18,26.28,155052.0,12,:18,94805875.7,603690,至纯科技,25.82,,26.41,26.16,1.78,0.97
09:36:21,26.28,223380.0,16,:21,95029255.7,603690,至纯科技,25.82,,26.41,26.16,1.78,0.97
09:36:24,26.28,147168.0,7,:24,95176423.7,603690,至纯科技,25.82,,26.41,26.16,1.78,0.97
09:36:27,26.27,55167.0,2,:27,95231590.7,603690,至纯科技,25.82,,26.41,26.16,1.74,0.97
09:36:30,26.27,801235.0,67,:30,96032825.7,603690,至纯科技,25.82,,26.41,26.16,1.74,0.97
09:36:33,26.28,488808.0,47,:33,96521633.7,603690,至纯科技,25.82,,26.41,26.16,1.78,0.97
09:36:36,26.28,247032.0,15,:36,96768665.7,603690,至纯科技,25.82,,26.41,26.16,1.78,0.97
09:36:39,26.24,364736.0,12,:39,97133401.7,603690,至纯科技,25.82,,26.41,26.16,1.63,0.97
09:36:42,26.24,149568.0,8,:42,97282969.7,603690,至纯科技,25.82,,26.41,26.16,1.63,0.97
09:36:45,26.23,270169.0,17,:45,97553138.7,603690,至纯科技,25.82,,26.41,26.16,1.59,0.97
09:36:48,26.22,39330.0,8,:48,97592468.7,603690,至纯科技,25.82,,26.41,26.16,1.55,0.97
09:36:51,26.18,340340.0,21,:51,97932808.7,603690,至纯科技,25.82,,26.41,26.16,1.39,0.97
09:36:54,26.18,138754.0,7,:54,98071562.7,603690,至纯科技,25.82,,26.41,26.16,1.39,0.97
09:36:57,26.18,75922.0,6,:57,98147484.7,603690,至纯科技,25.82,,26.41,26.16,1.39,0.97
09:37:00,26.18,366520.0,13,:00,98514004.7,603690,至纯科技,25.82,,26.41,26.16,1.39,0.97
09:37:03,26.21,702428.0,11,:03,99216432.7,603690,至纯科技,25.82,,26.41,26.16,1.51,0.97
09:37:06,26.18,217294.0,4,:06,99433726.7,603690,至纯科技,25.82,,26.41,26.16,1.39,0.97
09:37:09,26.21,78630.0,8,:09,99512356.7,603690,至纯科技,25.82,,26.41,26.16,1.51,0.97
09:37:12,26.19,49761.0,3,:12,99562117.7,603690,至纯科技,25.82,,26.41,26.16,1.43,0.97
09:37:15,26.22,173052.0,18,:15,99735169.7,603690,至纯科技,25.82,,26.41,26.16,1.55,0.97
09:37:18,26.21,46129.6,7,:18,99781299.3,603690,至纯科技,25.82,,26.41,26.16,1.51,0.97
09:37:21,26.22,5244.0,2,:21,99786543.3,603690,至纯科技,25.82,,26.41,26.16,1.55,0.97
09:37:24,26.22,78660.0,11,:24,99865203.3,603690,至纯科技,25.82,,26.41,26.16,1.55,0.97
09:37:27,26.23,76067.0,12,:27,99941270.3,603690,至纯科技,25.82,,26.41,26.16,1.59,0.97
09:37:30,26.24,191552.0,9,:30,100132822.3,603690,至纯科技,25.82,,26.41,26.16,1.63,0.97
09:37:33,26.24,68224.0,5,:33,100201046.3,603690,至纯科技,25.82,,26.41,26.16,1.63,0.97
09:37:36,26.26,149682.0,5,:36,100350728.3,603690,至纯科技,25.82,,26.41,26.16,1.7,0.97
09:37:39,26.25,110250.0,6,:39,100460978.3,603690,至纯科技,25.82,,26.41,26.16,1.67,0.97
09:37:42,26.24,330624.0,32,:42,100791602.3,603690,至纯科技,25.82,,26.41,26.16,1.63,0.97
09:37:45,26.25,286125.0,12,:45,101077727.3,603690,至纯科技,25.82,,26.41,26.16,1.67,0.97
09:37:48,26.25,15750.0,3,:48,101093477.3,603690,至纯科技,25.82,,26.41,26.16,1.67,0.97
09:37:51,26.26,13130.0,1,:51,101106607.3,603690,至纯科技,25.82,,26.41,26.16,1.7,0.97
09:37:54,26.26,107666.0,3,:54,101214273.3,603690,至纯科技,25.82,,26.41,26.16,1.7,0.97
09:37:57,26.27,191771.0,13,:57,101406044.3,603690,至纯科技,25.82,,26.41,26.16,1.74,0.97
09:38:00,26.26,357136.0,13,:00,101763180.3,603690,至纯科技,25.82,,26.41,26.16,1.7,0.97
09:38:03,26.27,530654.0,18,:03,102293834.3,603690,至纯科技,25.82,,26.41,26.16,1.74,0.97
09:38:06,26.27,664631.0,66,:06,102958465.3,603690,至纯科技,25.82,,26.41,26.16,1.74,0.97
09:38:09,26.27,57794.0,5,:09,103016259.3,603690,至纯科技,25.82,,26.41,26.16,1.74,0.97
09:38:12,26.28,39420.0,4,:12,103055679.3,603690,至纯科技,25.82,,26.41,26.16,1.78,0.97
09:38:15,26.27,5254.0,1,:15,103060933.3,603690,至纯科技,25.82,,26.41,26.16,1.74,0.97
09:38:18,26.27,430828.0,19,:18,103491761.3,603690,至纯科技,25.82,,26.41,26.16,1.74,0.97
09:38:21,26.27,102453.0,11,:21,103594214.3,603690,至纯科技,25.82,,26.41,26.16,1.74,0.97
09:38:24,26.28,181332.0,17,:24,103775546.3,603690,至纯科技,25.82,,26.41,26.16,1.78,0.97
09:38:27,26.28,204984.0,10,:27,103980530.3,603690,至纯科技,25.82,,26.41,26.16,1.78,0.97
09:38:30,26.26,65650.0,7,:30,104046180.3,603690,至纯科技,25.82,,26.41,26.16,1.7,0.97
09:38:33,26.28,49932.0,7,:33,104096112.3,603690,至纯科技,25.82,,26.41,26.16,1.78,0.97
09:38:36,26.26,110292.0,12,:36,104206404.3,603690,至纯科技,25.82,,26.41,26.16,1.7,0.97
09:38:39,26.27,824878.0,40,:39,105031282.3,603690,至纯科技,25.82,,26.41,26.16,1.74,0.97
09:38:42,26.26,236340.0,13,:42,105267622.3,603690,至纯科技,25.82,,26.41,26.16,1.7,0.97
09:38:45,26.25,15750.0,2,:45,105283372.3,603690,至纯科技,25.82,,26.41,26.16,1.67,0.97
09:38:48,26.23,68198.0,9,:48,105351570.3,603690,至纯科技,25.82,,26.41,26.16,1.59,0.97
09:38:51,26.22,128478.0,10,:51,105480048.3,603690,至纯科技,25.82,,26.41,26.16,1.55,0.97
09:38:54,26.22,385434.0,10,:54,105865482.3,603690,至纯科技,25.82,,26.41,26.16,1.55,0.97
09:38:57,26.21,28831.0,5,:57,105894313.3,603690,至纯科技,25.82,,26.41,26.16,1.51,0.97
09:39:00,26.23,104920.0,13,:00,105999233.3,603690,至纯科技,25.82,,26.41,26.16,1.59,0.97
09:39:03,26.21,201817.0,15,:03,106201050.3,603690,至纯科技,25.82,,26.41,26.16,1.51,0.97
09:39:06,26.21,89114.0,5,:06,106290164.3,603690,至纯科技,25.82,,26.41,26.16,1.51,0.97
09:39:09,26.21,246374.0,17,:09,106536538.3,603690,至纯科技,25.82,,26.41,26.16,1.51,0.97
09:39:12,26.2,120520.0,5,:12,106657058.3,603690,至纯科技,25.82,,26.41,26.16,1.47,0.97
09:39:15,26.19,70713.0,7,:15,106727771.3,603690,至纯科技,25.82,,26.41,26.16,1.43,0.97
09:39:18,26.2,36680.0,4,:18,106764451.3,603690,至纯科技,25.82,,26.41,26.16,1.47,0.97
09:39:21,26.2,26200.0,3,:21,106790651.3,603690,至纯科技,25.82,,26.41,26.16,1.47,0.97
09:39:24,26.2,125760.0,8,:24,106916411.3,603690,至纯科技,25.82,,26.41,26.16,1.47,0.97
09:39:27,26.2,246280.0,17,:27,107162691.3,603690,至纯科技,25.82,,26.41,26.16,1.47,0.97
09:39:30,26.2,303920.0,8,:30,107466611.3,603690,至纯科技,25.82,,26.41,26.16,1.47,0.97
09:39:33,26.19,31428.0,6,:33,107498039.3,603690,至纯科技,25.82,,26.41,26.16,1.43,0.97
09:39:36,26.19,170235.0,7,:36,107668274.3,603690,至纯科技,25.82,,26.41,26.16,1.43,0.97
09:39:39,26.19,217377.0,6,:39,107885651.3,603690,至纯科技,25.82,,26.41,26.16,1.43,0.97
09:39:42,26.19,225234.0,10,:42,108110885.3,603690,至纯科技,25.82,,26.41,26.16,1.43,0.97
09:39:45,26.18,31416.0,5,:45,108142301.3,603690,至纯科技,25.82,,26.41,26.16,1.39,0.97
09:39:48,26.17,1350372.0,45,:48,109492673.3,603690,至纯科技,25.82,,26.41,26.16,1.36,0.97
09:39:51,26.15,28765.0,2,:51,109521438.3,603690,至纯科技,25.82,,26.41,26.15,1.28,1.01
09:39:54,26.15,91525.0,10,:54,109612963.3,603690,至纯科技,25.82,,26.41,26.15,1.28,1.01
09:39:57,26.15,60145.0,3,:57,109673108.3,603690,至纯科技,25.82,,26.41,26.15,1.28,1.01
09:40:00,26.15,120290.0,9,:00,109793398.3,603690,至纯科技,25.82,,26.41,26.15,1.28,1.01
09:40:03,26.15,622370.0,42,:03,110415768.3,603690,至纯科技,25.82,,26.41,26.15,1.28,1.01
09:40:06,26.16,1124880.0,43,:06,111540648.3,603690,至纯科技,25.82,,26.41,26.15,1.32,1.01
09:40:09,26.18,128282.0,19,:09,111668930.3,603690,至纯科技,25.82,,26.41,26.15,1.39,1.01
09:40:12,26.18,188496.0,24,:12,111857426.3,603690,至纯科技,25.82,,26.41,26.15,1.39,1.01
09:40:15,26.18,102102.0,16,:15,111959528.3,603690,至纯科技,25.82,,26.41,26.15,1.39,1.01
09:40:18,26.18,52360.0,4,:18,112011888.3,603690,至纯科技,25.82,,26.41,26.15,1.39,1.01
09:40:21,26.19,13095.0,4,:21,112024983.3,603690,至纯科技,25.82,,26.41,26.15,1.43,1.01
09:40:24,26.18,251328.0,20,:24,112276311.3,603690,至纯科技,25.82,,26.41,26.15,1.39,1.01
09:40:27,26.18,10472.0,3,:27,112286783.3,603690,至纯科技,25.82,,26.41,26.15,1.39,1.01
09:40:30,26.19,227853.0,13,:30,112514636.3,603690,至纯科技,25.82,,26.41,26.15,1.43,1.01
09:40:33,26.18,83776.0,5,:33,112598412.3,603690,至纯科技,25.82,,26.41,26.15,1.39,1.01
09:40:36,26.18,13090.0,3,:36,112611502.3,603690,至纯科技,25.82,,26.41,26.15,1.39,1.01
09:40:39,26.19,154521.0,11,:39,112766023.3,603690,至纯科技,25.82,,26.41,26.15,1.43,1.01
09:40:42,26.19,78570.0,8,:42,112844593.3,603690,至纯科技,25.82,,26.41,26.15,1.43,1.01
09:40:45,26.18,52360.0,9,:45,112896953.3,603690,至纯科技,25.82,,26.41,26.15,1.39,1.01
09:40:48,26.18,89012.0,12,:48,112985965.3,603690,至纯科技,25.82,,26.41,26.15,1.39,1.01
09:40:51,26.18,20944.0,5,:51,113006909.3,603690,至纯科技,25.82,,26.41,26.15,1.39,1.01
09:40:54,26.19,542133.0,9,:54,113549042.3,603690,至纯科技,25.82,,26.41,26.15,1.43,1.01
09:40:57,26.18,13090.0,3,:57,113562132.3,603690,至纯科技,25.82,,26.41,26.15,1.39,1.01
09:41:00,26.17,86361.0,14,:00,113648493.3,603690,至纯科技,25.82,,26.41,26.15,1.36,1.01
09:41:03,26.15,413170.0,31,:03,114061663.3,603690,至纯科技,25.82,,26.41,26.15,1.28,1.01
09:41:06,26.18,117810.0,4,:06,114179473.3,603690,至纯科技,25.82,,26.41,26.15,1.39,1.01
09:41:09,26.15,245810.0,11,:09,114425283.3,603690,至纯科技,25.82,,26.41,26.15,1.28,1.01
09:41:12,26.18,384846.0,17,:12,114810129.3,603690,至纯科技,25.82,,26.41,26.15,1.39,1.01
09:41:15,26.15,33995.0,5,:15,114844124.3,603690,至纯科技,25.82,,26.41,26.15,1.28,1.01
09:41:18,26.17,28787.0,4,:18,114872911.3,603690,至纯科技,25.82,,26.41,26.15,1.36,1.01
09:41:21,26.18,62832.0,8,:21,114935743.3,603690,至纯科技,25.82,,26.41,26.15,1.39,1.01
09:41:24,26.16,23544.0,2,:24,114959287.3,603690,至纯科技,25.82,,26.41,26.15,1.32,1.01
09:41:27,26.17,418720.0,19,:27,115378007.3,603690,至纯科技,25.82,,26.41,26.15,1.36,1.01
09:41:30,26.16,201432.0,15,:30,115579439.3,603690,至纯科技,25.82,,26.41,26.15,1.32,1.01
09:41:33,26.15,49685.0,6,:33,115629124.3,603690,至纯科技,25.82,,26.41,26.15,1.28,1.01
09:41:36,26.15,128135.0,9,:36,115757259.3,603690,至纯科技,25.82,,26.41,26.15,1.28,1.01
09:41:39,26.16,28776.0,7,:39,115786035.3,603690,至纯科技,25.82,,26.41,26.15,1.32,1.01
09:41:42,26.16,363624.0,23,:42,116149659.3,603690,至纯科技,25.82,,26.41,26.15,1.32,1.01
09:41:45,26.15,120290.0,13,:45,116269949.3,603690,至纯科技,25.82,,26.41,26.15,1.28,1.01
09:41:48,26.15,149055.0,11,:48,116419004.3,603690,至纯科技,25.82,,26.41,26.15,1.28,1.01
09:41:51,26.14,292768.0,9,:51,116711772.3,603690,至纯科技,25.82,,26.41,26.14,1.24,1.05
09:41:54,26.15,237965.0,7,:54,116949737.3,603690,至纯科技,25.82,,26.41,26.14,1.28,1.05
09:41:57,26.15,65375.0,7,:57,117015112.3,603690,至纯科技,25.82,,26.41,26.14,1.28,1.05
09:42:00,26.14,224804.0,16,:00,117239916.3,603690,至纯科技,25.82,,26.41,26.14,1.24,1.05
09:42:03,26.14,83648.0,4,:03,117323564.3,603690,至纯科技,25.82,,26.41,26.14,1.24,1.05
09:42:06,26.14,26140.0,1,:06,117349704.3,603690,至纯科技,25.82,,26.41,26.14,1.24,1.05
09:42:09,26.13,339690.0,18,:09,117689394.3,603690,至纯科技,25.82,,26.41,26.13,1.2,1.08
09:42:12,26.12,430980.0,48,:12,118120374.3,603690,至纯科技,25.82,,26.41,26.12,1.16,1.12
09:42:15,26.11,57442.0,8,:15,118177816.3,603690,至纯科技,25.82,,26.41,26.11,1.12,1.16
